token,n,unique_ids,unique_authors,weighted_n,weighted_ids,score
delo 18 delh,1,1,1,1,1,2
delta 13c average,1,1,1,1,1,2
delta 13c carbon,1,1,1,1,1,2
delta 13c plot,1,1,1,1,1,2
delta 15n nitrogen,1,1,1,1,1,2
delta 18o delta,1,1,1,1,1,2
delta nitrogen 15,1,1,1,1,1,2
density anomaly conductivity,1,1,1,1,1,2
density anomaly station,1,1,1,1,1,2
density depth melt,1,1,1,1,1,2
density ice core,1,1,1,1,1,2
density_average density_sd surfacetype,1,1,1,1,1,2
deployed date time,1,1,1,1,1,2
deposited mass concentration,1,1,1,1,1,2
depth aod residential,1,1,1,1,1,2
depth cm 18s,1,1,1,1,1,2
depth cm litter,1,1,1,1,1,2
depth cm org,1,1,1,1,1,2
depth cm sample,1,1,1,1,1,2
depth cm thaw,1,1,1,1,1,2
depth co2 efflux,1,1,1,1,1,2
depth co2 flux,1,1,1,1,1,2
depth density depth,1,1,1,1,1,2
depth density ice,1,1,1,1,1,2
depth depth time,1,1,1,1,1,2
depth dissolved oxygen,1,1,1,1,1,2
depth elevation water,1,1,1,1,1,2
depth ice core,1,1,1,1,1,2
depth ice section,1,1,1,1,1,2
depth incubated shrub,1,1,1,1,1,2
depth incubated tussock,1,1,1,1,1,2
depth meters ice,1,1,1,1,1,2
depth modelled age,1,1,1,1,1,2
depth oxygen concentration,1,1,1,1,1,2
depth percent organic,1,1,1,1,1,2
depth permeability density,1,1,1,1,1,2
depth salinity speed,1,1,1,1,1,2
depth sami co2,1,1,1,1,1,2
depth sami ph,1,1,1,1,1,2
depth significant wave,1,1,1,1,1,2
depth slug test,1,1,1,1,1,2
depth tidal slope,1,1,1,1,1,2
depth_average depth_sd depth_n,1,1,1,1,1,2
depth_m depth_mweq sr,1,1,1,1,1,2
depth_n density_average density_sd,1,1,1,1,1,2
depth_n depth_average depth_sd,1,1,1,1,1,2
depth_sd depth_n density_average,1,1,1,1,1,2
describing visual classification,1,1,1,1,1,2
detection limit applicable,1,1,1,1,1,2
deuterium isotope delta,1,1,1,1,1,2
devices north latitude,1,1,1,1,1,2
dgps elevation thaw,1,1,1,1,1,2
diag_77_mean potrad fp_neenight,1,1,1,1,1,2
diam decay class,1,1,1,1,1,2
diatoms_1 diatoms_2 diatoms_3,1,1,1,1,1,2
diatoms_10 diatoms_11 diatoms_12,1,1,1,1,1,2
diatoms_2 diatoms_3 diatoms_4,1,1,1,1,1,2
diatoms_3 diatoms_4 diatoms_5,1,1,1,1,1,2
diatoms_4 diatoms_5 diatoms_6,1,1,1,1,1,2
diatoms_5 diatoms_6 diatoms_7,1,1,1,1,1,2
diatoms_6 diatoms_7 diatoms_8,1,1,1,1,1,2
diatoms_7 diatoms_8 diatoms_9,1,1,1,1,1,2
diatoms_8 diatoms_9 diatoms_10,1,1,1,1,1,2
diatoms_9 diatoms_10 diatoms_11,1,1,1,1,1,2
direction photosynthetically active,1,1,1,1,1,2
dissolved organic nitrogen_1,1,1,1,1,1,2
dissolved organic nitrogen_10,1,1,1,1,1,2
dissolved organic nitrogen_11,1,1,1,1,1,2
dissolved organic nitrogen_12,1,1,1,1,1,2
dissolved organic nitrogen_2,1,1,1,1,1,2
dissolved organic nitrogen_3,1,1,1,1,1,2
dissolved organic nitrogen_4,1,1,1,1,1,2
dissolved organic nitrogen_5,1,1,1,1,1,2
dissolved organic nitrogen_6,1,1,1,1,1,2
dissolved organic nitrogen_7,1,1,1,1,1,2
dissolved organic nitrogen_8,1,1,1,1,1,2
dissolved organic nitrogen_9,1,1,1,1,1,2
dissolved phosphorus chlorine,1,1,1,1,1,2
doi 10.1029 1999jc900081,1,1,1,1,1,2
doy time block,1,1,1,1,1,2
dry mass delta,1,1,1,1,1,2
dry mass mass,1,1,1,1,1,2
dry mass percentage,1,1,1,1,1,2
dry mass population,1,1,1,1,1,2
dry mass start,1,1,1,1,1,2
dry warm par,1,1,1,1,1,2
dry wtd td,1,1,1,1,1,2
drying warming t_5cm,1,1,1,1,1,2
dynamic 1952 fine,1,1,1,1,1,2
easting northing elevation,1,1,1,1,1,2
eastward velocity speed,1,1,1,1,1,2
eastward velocity station,1,1,1,1,1,2
efficient co2 flux,1,1,1,1,1,2
efflux post treatment,1,1,1,1,1,2
element locality notes,1,1,1,1,1,2
elevation data dates,1,1,1,1,1,2
elevation dissolved organic,1,1,1,1,1,2
elevation error 1,1,1,1,1,1,2
elevation measurements ice,1,1,1,1,1,2
elevation profile date,1,1,1,1,1,2
elevation thaw depth,1,1,1,1,1,2
elevation water table,1,1,1,1,1,2
en date day,1,1,1,1,1,2
energy notes station,1,1,1,1,1,2
entry unique site,1,1,1,1,1,2
equivalence approximate date,1,1,1,1,1,2
equivalent meters ammonia,1,1,1,1,1,2
equivalent meters nitric,1,1,1,1,1,2
equivalent summer snow,1,1,1,1,1,2
error carbon 14,1,1,1,1,1,2
error delta carbon,1,1,1,1,1,2
estimated top 10,1,1,1,1,1,2
event bi decadal,1,1,1,1,1,2
ext_res_14c tle_14c plfa,1,1,1,1,1,2
extractable_oragnic_c total_extractable_n nh4,1,1,1,1,1,2
facility sample id,1,1,1,1,1,2
family indiv 1to15,1,1,1,1,1,2
fc_cwu_gf qc_fc_cwu_gf le_cw_f,1,1,1,1,1,2
fe56 intensity pamir,1,1,1,1,1,2
feature type identifier,1,1,1,1,1,2
fence chamber drying,1,1,1,1,1,2
fence plot dry,1,1,1,1,1,2
fence warming t_5cm,1,1,1,1,1,2
fid shape length,1,1,1,1,1,2
fine dead root,1,1,1,1,1,2
fine live root,1,1,1,1,1,2
firn core firn,1,1,1,1,1,2
fish collection method,1,1,1,1,1,2
fish_id fish collection,1,1,1,1,1,2
fl cm mass,1,1,1,1,1,2
flag nitrogen data,1,1,1,1,1,2
flag salinity quality,1,1,1,1,1,2
flag temperature data,1,1,1,1,1,2
flagellates_1 flagellates_2 flagellates_3,1,1,1,1,1,2
flagellates_10 flagellates_11 flagellates_12,1,1,1,1,1,2
flagellates_2 flagellates_3 flagellates_4,1,1,1,1,1,2
flagellates_3 flagellates_4 flagellates_5,1,1,1,1,1,2
flagellates_4 flagellates_5 flagellates_6,1,1,1,1,1,2
flagellates_5 flagellates_6 flagellates_7,1,1,1,1,1,2
flagellates_6 flagellates_7 flagellates_8,1,1,1,1,1,2
flagellates_7 flagellates_8 flagellates_9,1,1,1,1,1,2
flagellates_8 flagellates_9 flagellates_10,1,1,1,1,1,2
flagellates_9 flagellates_10 flagellates_11,1,1,1,1,1,2
float cloud_optical_depth float,1,1,1,1,1,2
float cloud_particle_radius float,1,1,1,1,1,2
float cloud_top_pressure float,1,1,1,1,1,2
float cloud_top_temperature short,1,1,1,1,1,2
float surface_shortwave_cloud_radiative_forcing float,1,1,1,1,1,2
floodplain coastal shoreline,1,1,1,1,1,2
flower ttf date,1,1,1,1,1,2
flowers buds mass,1,1,1,1,1,2
floy tag pit,1,1,1,1,1,2
flux replicate 1,1,1,1,1,1,2
flux replicate 2,1,1,1,1,1,2
flux soil temperature,1,1,1,1,1,2
flux super 16,1,1,1,1,1,2
forest gap survey,1,1,1,1,1,2
form species treatment,1,1,1,1,1,2
formate oxalate citrate,1,1,1,1,1,2
fossil fuel ff,1,1,1,1,1,2
fraction iodine monobromide,1,1,1,1,1,2
fraction modern error,1,1,1,1,1,2
fraction modern fraction,1,1,1,1,1,2
fraction time chlorine,1,1,1,1,1,2
free primary amine,1,1,1,1,1,2
freezing degree days,1,1,1,1,1,2
frontal ablation rate,1,1,1,1,1,2
fumigated soil microbial,1,1,1,1,1,2
fumigated soil total,1,1,1,1,1,2
functional type plant,1,1,1,1,1,2
fungalbiomass locationsurfpreds intsurfpreds,1,1,1,1,1,2
g7 ndvi t1,1,1,1,1,1,2
gap survey unique,1,1,1,1,1,2
gardenmean gardenmeangasex mass,1,1,1,1,1,2
gaz industry aod,1,1,1,1,1,2
gc t5cm t10cm,1,1,1,1,1,2
gc_nee gc_er gc_gpp,1,1,1,1,1,2
gc2015 site melt,1,1,1,1,1,2
gcumolesco2 airt snowdepth_gapfilled,1,1,1,1,1,2
geomorphology longitude latitude,1,1,1,1,1,2
glacier center profile,1,1,1,1,1,2
glacier daugaard jensen,1,1,1,1,1,2
gmt short sfctype,1,1,1,1,1,2
gpp_f gpp_fqc gc_nee,1,1,1,1,1,2
gpp_fqc gc_nee gc_er,1,1,1,1,1,2
grain type layer,1,1,1,1,1,2
gram age_ka age_uncertainty,1,1,1,1,1,2
gram blank_corrected_10be_ concentration_uncertainty,1,1,1,1,1,2
grams site description,1,1,1,1,1,2
gray ice melt,1,1,1,1,1,2
green moss depth,1,1,1,1,1,2
grid sea ice,1,1,1,1,1,2
growth cm easting,1,1,1,1,1,2
growth form species,1,1,1,1,1,2
gust speed air,1,1,1,1,1,2
gw2014 site melt,1,1,1,1,1,2
habitat type data,1,1,1,1,1,2
habitat type longitude,1,1,1,1,1,2
harvest start date,1,1,1,1,1,2
harvested isotopesamplemass mg,1,1,1,1,1,2
harvested latitude longitude,1,1,1,1,1,2
height 1 10,1,1,1,1,1,2
height average wave,1,1,1,1,1,2
height cm width,1,1,1,1,1,2
height maximum wave,1,1,1,1,1,2
height significant wave,1,1,1,1,1,2
ho2no2 ho2no2 uncertainty,1,1,1,1,1,2
ho2no2 uncertainty clno2,1,1,1,1,1,2
hobr hobr uncertainty,1,1,1,1,1,2
hobr uncertainty bro,1,1,1,1,1,2
hour julian day,1,1,1,1,1,2
hour latitude longitude,1,1,1,1,1,2
hpa integrated aerosol,1,1,1,1,1,2
humidity wind speed,1,1,1,1,1,2
hyperboreus data sources,1,1,1,1,1,2
hypobromous acid signal,1,1,1,1,1,2
ice data source,1,1,1,1,1,2
ice elevation 1,1,1,1,1,1,2
ice elevation measurements,1,1,1,1,1,2
ice elevation profile,1,1,1,1,1,2
ice index ice,1,1,1,1,1,2
ice melt ponds,1,1,1,1,1,2
ice pixels specific,1,1,1,1,1,2
ice section replicates,1,1,1,1,1,2
ice surface velocity,1,1,1,1,1,2
ice terms nav,1,1,1,1,1,2
ice thickness date,1,1,1,1,1,2
ice volume corrected,1,1,1,1,1,2
iceberg calving submarine,1,1,1,1,1,2
icebridge airborne topographic,1,1,1,1,1,2
icethickness snowdepth conditionnote,1,1,1,1,1,2
icethickness snowdepth snowdensity,1,1,1,1,1,2
id bone element,1,1,1,1,1,2
id delta carbon,1,1,1,1,1,2
id dynamic 1952,1,1,1,1,1,2
id labile carbon,1,1,1,1,1,2
id northing easting,1,1,1,1,1,2
id site plot,1,1,1,1,1,2
id start air,1,1,1,1,1,2
id treatment plot,1,1,1,1,1,2
identification date hour,1,1,1,1,1,2
identifier citation information,1,1,1,1,1,2
identifier ice data,1,1,1,1,1,2
identifier latitude longitude,1,1,1,1,1,2
identifier plot treatment,1,1,1,1,1,2
identifier replicate plots,1,1,1,1,1,2
identifier source distance,1,1,1,1,1,2
identifier unique identifier,1,1,1,1,1,2
identifier vegetation class,1,1,1,1,1,2
ii iron iii,1,1,1,1,1,2
iii lactate acetate,1,1,1,1,1,2
illullip sermia ice,1,1,1,1,1,2
image acquisition date,1,1,1,1,1,2
image data total,1,1,1,1,1,2
image ice elevation,1,1,1,1,1,2
image pairs nominal,1,1,1,1,1,2
increment sample dry,1,1,1,1,1,2
incubated shrub samples,1,1,1,1,1,2
incubated tussock samples,1,1,1,1,1,2
incubation temperature labile,1,1,1,1,1,2
incubation temperature sample,1,1,1,1,1,2
index ice terms,1,1,1,1,1,2
indiv 1to15 treatment.temperature,1,1,1,1,1,2
instrument standard deviation,1,1,1,1,1,2
integrated aerosol optical,1,1,1,1,1,2
integrated total aerosol,1,1,1,1,1,2
intensity ca44 intensity,1,1,1,1,1,2
intensity fe56 intensity,1,1,1,1,1,2
intensity pamir ice,1,1,1,1,1,2
intsoilpreds bacterialbiomass fungalbiomass,1,1,1,1,1,2
intsurfpreds avsoilmoisture block,1,1,1,1,1,2
iodine monobromide hypobromous,1,1,1,1,1,2
iron ii iron,1,1,1,1,1,2
iron iii lactate,1,1,1,1,1,2
isbrae kangerlussuaq glacier,1,1,1,1,1,2
isotope addition average,1,1,1,1,1,2
isotope addition d13c,1,1,1,1,1,2
isotope addition d15n,1,1,1,1,1,2
isotope addition day,1,1,1,1,1,2
isotope addition delta,1,1,1,1,1,2
isotope addition lower,1,1,1,1,1,2
isotope addition percent,1,1,1,1,1,2
isotope addition percentage,1,1,1,1,1,2
isotope ratio ice,1,1,1,1,1,2
isotopesamplemass mg d13c,1,1,1,1,1,2
jakobshavn isbrae kangerlussuaq,1,1,1,1,1,2
january 2012 water,1,1,1,1,1,2
julian day radiation,1,1,1,1,1,2
julian day water,1,1,1,1,1,2
julian day week,1,1,1,1,1,2
k_um si_um so4_um,1,1,1,1,1,2
k_um so4_um cl_um,1,1,1,1,1,2
kangerlussuaq glacier daugaard,1,1,1,1,1,2
kwh geomorphology longitude,1,1,1,1,1,2
la ce pr,1,1,1,1,1,2
lab museum specimen,1,1,1,1,1,2
labeled plot treatment,1,1,1,1,1,2
labile carbon addition,1,1,1,1,1,2
lactate acetate formate,1,1,1,1,1,2
lake dissolved organic,1,1,1,1,1,2
landscape position soil,1,1,1,1,1,2
latitude longitude abundance,1,1,1,1,1,2
latitude longitude ammonium_1,1,1,1,1,1,2
latitude longitude chlorophyll,1,1,1,1,1,2
latitude longitude copepods_1,1,1,1,1,1,2
latitude longitude depth,1,1,1,1,1,2
latitude longitude description,1,1,1,1,1,2
latitude longitude detrital,1,1,1,1,1,2
latitude longitude diatoms_1,1,1,1,1,1,2
latitude longitude dissolved,1,1,1,1,1,2
latitude longitude elevation_m,1,1,1,1,1,2
latitude longitude flagellates_1,1,1,1,1,1,2
latitude longitude ice,1,1,1,1,1,2
latitude longitude iron,1,1,1,1,1,2
latitude longitude isotope,1,1,1,1,1,2
latitude longitude microzooplankton_1,1,1,1,1,1,2
latitude longitude nitrate_1,1,1,1,1,1,2
latitude longitude photosynthetically,1,1,1,1,1,2
latitude longitude predator,1,1,1,1,1,2
latitude longitude primary,1,1,1,1,1,2
latitude longitude silicate_1,1,1,1,1,1,2
latitude longitude time,1,1,1,1,1,2
latitude longitude unique,1,1,1,1,1,2
latitude longitude water,1,1,1,1,1,2
latitude longitude waterbodyname,1,1,1,1,1,2
latitude sample_id carrier_g,1,1,1,1,1,2
latitude super 2016,1,1,1,1,1,2
latitude time surface_temperature,1,1,1,1,1,2
latitude time toa_bidirectional_reflectance,1,1,1,1,1,2
latitude_dd longitude_dd date,1,1,1,1,1,2
latitude_north longitude_degrees_west elevation_m_asl,1,1,1,1,1,2
latitude_north longitude_west elevation_m_asl,1,1,1,1,1,2
layer d52003 site,1,1,1,1,1,2
layer depth cm,1,1,1,1,1,2
layer gw2014 site,1,1,1,1,1,2
layer nu2015 site,1,1,1,1,1,2
layer thickness depth,1,1,1,1,1,2
leader growth cm,1,1,1,1,1,2
leaf tissue sample,1,1,1,1,1,2
length.mm measured.status reared.wild,1,1,1,1,1,2
li sc ag,1,1,1,1,1,2
limit applicable range,1,1,1,1,1,2
line latitude start,1,1,1,1,1,2
line longitude start,1,1,1,1,1,2
line vertex coordinates,1,1,1,1,1,2
literal meaning official,1,1,1,1,1,2
literal meaning topographic,1,1,1,1,1,2
litter depth cm,1,1,1,1,1,2
litterbaglocation litterpercentmoisture litterpercentmassremaining,1,1,1,1,1,2
litterpercentmassremaining percentnremaining block,1,1,1,1,1,2
litterpercentmoisture litterpercentmassremaining percentnremaining,1,1,1,1,1,2
live carbon percent,1,1,1,1,1,2
live nitrogen percent,1,1,1,1,1,2
live phosphorus percent,1,1,1,1,1,2
live root biomass,1,1,1,1,1,2
lm_age_ka age_uncertainty_ka ams_facility,1,1,1,1,1,2
lm_age_ka lm_age_uncertainty ams_facility,1,1,1,1,1,2
lm_age_uncertainty ams_facility sample_id,1,1,1,1,1,2
locality accelerator mass,1,1,1,1,1,2
location colltype colldensity,1,1,1,1,1,2
location day_postfire thaw_depth_uncorr,1,1,1,1,1,2
location frontal ablation,1,1,1,1,1,2
location growth form,1,1,1,1,1,2
location oribatidmites predatorymites,1,1,1,1,1,2
location plant species,1,1,1,1,1,2
location vegetation classification,1,1,1,1,1,2
location ww dry,1,1,1,1,1,2
locationsurfpreds intsurfpreds avsoilmoisture,1,1,1,1,1,2
longitude abundance total,1,1,1,1,1,2
longitude ammonium_1 ammonium_2,1,1,1,1,1,2
longitude chlorophyll a_1,1,1,1,1,1,2
longitude copepods_1 copepods_2,1,1,1,1,1,2
longitude detrital particulate,1,1,1,1,1,2
longitude diatoms_1 diatoms_2,1,1,1,1,1,2
longitude dissolved organic,1,1,1,1,1,2
longitude flagellates_1 flagellates_2,1,1,1,1,1,2
longitude ice index,1,1,1,1,1,2
longitude image acquisition,1,1,1,1,1,2
longitude iron ii,1,1,1,1,1,2
longitude isotope sample,1,1,1,1,1,2
longitude latitude station,1,1,1,1,1,2
longitude microzooplankton_1 microzooplankton_2,1,1,1,1,1,2
longitude nitrate_1 nitrate_2,1,1,1,1,1,2
longitude photosynthetically active,1,1,1,1,1,2
longitude predator zooplankton_1,1,1,1,1,1,2
longitude primary productivity_1,1,1,1,1,1,2
longitude silicate_1 silicate_2,1,1,1,1,1,2
longitude super 2016,1,1,1,1,1,2
longitude time depth,1,1,1,1,1,2
longitude unique identifier,1,1,1,1,1,2
longitude water column,1,1,1,1,1,2
longitude waterbodyname water,1,1,1,1,1,2
longitude_dd date a250,1,1,1,1,1,2
longitude_degrees_west elevation_m_asl thickness_cm,1,1,1,1,1,2
longitude_west elevation_m_asl thickness_cm,1,1,1,1,1,2
longitudinal resistive stress,1,1,1,1,1,2
lost porewater volume,1,1,1,1,1,2
low low_se mod,1,1,1,1,1,2
low_se mod mod_se,1,1,1,1,1,2
lower left corner,1,1,1,1,1,2
lower tropospheric stability,1,1,1,1,1,2
mapper atm lidar,1,1,1,1,1,2
maritime transportation aod,1,1,1,1,1,2
mass basis flag,1,1,1,1,1,2
mass delta 15n,1,1,1,1,1,2
mass mass remaining,1,1,1,1,1,2
mass meanconductance medianconductance,1,1,1,1,1,2
mass population site,1,1,1,1,1,2
mass spectrometry facility,1,1,1,1,1,2
mass start dry,1,1,1,1,1,2
maximum daily temperature,1,1,1,1,1,2
maximum grain size,1,1,1,1,1,2
maximum thaw depth,1,1,1,1,1,2
maximum wave height,1,1,1,1,1,2
maximum wave period,1,1,1,1,1,2
mbc mbn mbp,1,1,1,1,1,2
mbn mbp b_glucosidase,1,1,1,1,1,2
mbp b_glucosidase n_acetyl_glucosaminidase,1,1,1,1,1,2
mean_thaw_cm standard_devation_cm standard_error_cm,1,1,1,1,1,2
meanci ca gardenmeangasex,1,1,1,1,1,2
meanconductance medianconductance meanci,1,1,1,1,1,2
meangasex mass meanconductance,1,1,1,1,1,2
meaning topographic feature,1,1,1,1,1,2
meastype system date,1,1,1,1,1,2
measured.status reared.wild imagej.num,1,1,1,1,1,2
measuredon_2013 07 13,1,1,1,1,1,2
measuredon_2013 07 15,1,1,1,1,1,2
measuredon_2013 07 17,1,1,1,1,1,2
measuredon_2013 08 01,1,1,1,1,1,2
measurement entry unique,1,1,1,1,1,2
measurement land form,1,1,1,1,1,2
measurement landscape position,1,1,1,1,1,2
measurements ice elevation,1,1,1,1,1,2
medianconductance meanci ca,1,1,1,1,1,2
melt layer d52003,1,1,1,1,1,2
melt layer gw2014,1,1,1,1,1,2
melt layer nu2015,1,1,1,1,1,2
meter water equivalence,1,1,1,1,1,2
meters ammonia concentration,1,1,1,1,1,2
meters ice core,1,1,1,1,1,2
meters nitric acid,1,1,1,1,1,2
meters water equivalent,1,1,1,1,1,2
method comments tar103_allele1,1,1,1,1,1,2
method habitat type,1,1,1,1,1,2
mg cu zn,1,1,1,1,1,2
mg d13c c_mass,1,1,1,1,1,2
mg25 intensity ca44,1,1,1,1,1,2
microbial biomass carbon,1,1,1,1,1,2
microbial biomass nitrogen,1,1,1,1,1,2
microzooplankton_1 microzooplankton_2 microzooplankton_3,1,1,1,1,1,2
microzooplankton_10 microzooplankton_11 microzooplankton_12,1,1,1,1,1,2
microzooplankton_2 microzooplankton_3 microzooplankton_4,1,1,1,1,1,2
microzooplankton_3 microzooplankton_4 microzooplankton_5,1,1,1,1,1,2
microzooplankton_4 microzooplankton_5 microzooplankton_6,1,1,1,1,1,2
microzooplankton_5 microzooplankton_6 microzooplankton_7,1,1,1,1,1,2
microzooplankton_6 microzooplankton_7 microzooplankton_8,1,1,1,1,1,2
microzooplankton_7 microzooplankton_8 microzooplankton_9,1,1,1,1,1,2
microzooplankton_8 microzooplankton_9 microzooplankton_10,1,1,1,1,1,2
microzooplankton_9 microzooplankton_10 microzooplankton_11,1,1,1,1,1,2
mille delta carbon,1,1,1,1,1,2
mille fraction modern,1,1,1,1,1,2
milligrams 10be_9be ratio_uncertainty,1,1,1,1,1,2
minimum daily temperature,1,1,1,1,1,2
minimum grain size,1,1,1,1,1,2
minimum_cm maximum_cm cv_,1,1,1,1,1,2
minutes west water,1,1,1,1,1,2
mixing ratio dry,1,1,1,1,1,2
mm dd yyyy,1,1,1,1,1,2
mm maximum grain,1,1,1,1,1,2
mm snow grain,1,1,1,1,1,2
mmol co2 flux,1,1,1,1,1,2
model station identifier,1,1,1,1,1,2
modelled age c28,1,1,1,1,1,2
modern error delta,1,1,1,1,1,2
modern fraction modern,1,1,1,1,1,2
modis cloud optical,1,1,1,1,1,2
modis effective radius,1,1,1,1,1,2
molar ratio collection,1,1,1,1,1,2
mono poly sat,1,1,1,1,1,2
monobromide hypobromous acid,1,1,1,1,1,2
month date time,1,1,1,1,1,2
moss cushion size,1,1,1,1,1,2
moss depth cm,1,1,1,1,1,2
mother weight daughter,1,1,1,1,1,2
museum specimen id,1,1,1,1,1,2
n_acetyl_glucosaminidase phosphatase extractable_oragnic_c,1,1,1,1,1,2
n_mg_per_g p_mg_per_g k_mg_per_g,1,1,1,1,1,2
n_obs gardenmean gardenmeangasex,1,1,1,1,1,2
n2o5 n2o5 uncertainty,1,1,1,1,1,2
n2o5 uncertainty brcl,1,1,1,1,1,2
na mg cu,1,1,1,1,1,2
na_um k_um si_um,1,1,1,1,1,2
na_um k_um so4_um,1,1,1,1,1,2
natural abundance foliar,1,1,1,1,1,2
nav terms url,1,1,1,1,1,2
ndvi sandvi dist_corr,1,1,1,1,1,2
ndvi1 ndvi2 ndvim,1,1,1,1,1,2
ndvi2 ndvim lai,1,1,1,1,1,2
net ecosystem production,1,1,1,1,1,2
net snowfall maximum,1,1,1,1,1,2
netrl_avg albedo_avg cg3upco_avg,1,1,1,1,1,2
netrs_avg netrl_avg albedo_avg,1,1,1,1,1,2
nh4 availability total,1,1,1,1,1,2
nitrate blank phosphate,1,1,1,1,1,2
nitrate day phosphate,1,1,1,1,1,2
nitrate phosphate ammonium,1,1,1,1,1,2
nitrate phosphate ammonium_blankcorrected,1,1,1,1,1,2
nitrate um stdev,1,1,1,1,1,2
nitrate_1 nitrate_2 nitrate_3,1,1,1,1,1,2
nitrate_10 nitrate_11 nitrate_12,1,1,1,1,1,2
nitrate_2 nitrate_3 nitrate_4,1,1,1,1,1,2
nitrate_3 nitrate_4 nitrate_5,1,1,1,1,1,2
nitrate_4 nitrate_5 nitrate_6,1,1,1,1,1,2
nitrate_5 nitrate_6 nitrate_7,1,1,1,1,1,2
nitrate_6 nitrate_7 nitrate_8,1,1,1,1,1,2
nitrate_7 nitrate_8 nitrate_9,1,1,1,1,1,2
nitrate_8 nitrate_9 nitrate_10,1,1,1,1,1,2
nitrate_9 nitrate_10 nitrate_11,1,1,1,1,1,2
nitrate_blankcorrected phosphate_blankcorrected ammonium_per_day,1,1,1,1,1,2
nitrite concentration collection,1,1,1,1,1,2
nitrite concentration station,1,1,1,1,1,2
nitrite concentration total,1,1,1,1,1,2
nitrite um stdev,1,1,1,1,1,2
nitrogen concentration carbon,1,1,1,1,1,2
nitrogen data flag,1,1,1,1,1,2
nitrogen molar ratio,1,1,1,1,1,2
nitrogen nh4 availability,1,1,1,1,1,2
nitrogen total organic,1,1,1,1,1,2
nitrogen_1 detrital particulate,1,1,1,1,1,2
nitrogen_1 dissolved organic,1,1,1,1,1,2
nitrogen_10 detrital particulate,1,1,1,1,1,2
nitrogen_10 dissolved organic,1,1,1,1,1,2
nitrogen_11 detrital particulate,1,1,1,1,1,2
nitrogen_11 dissolved organic,1,1,1,1,1,2
nitrogen_2 detrital particulate,1,1,1,1,1,2
nitrogen_2 dissolved organic,1,1,1,1,1,2
nitrogen_3 detrital particulate,1,1,1,1,1,2
nitrogen_3 dissolved organic,1,1,1,1,1,2
nitrogen_4 detrital particulate,1,1,1,1,1,2
nitrogen_4 dissolved organic,1,1,1,1,1,2
nitrogen_5 detrital particulate,1,1,1,1,1,2
nitrogen_5 dissolved organic,1,1,1,1,1,2
nitrogen_6 detrital particulate,1,1,1,1,1,2
nitrogen_6 dissolved organic,1,1,1,1,1,2
nitrogen_7 detrital particulate,1,1,1,1,1,2
nitrogen_7 dissolved organic,1,1,1,1,1,2
nitrogen_8 detrital particulate,1,1,1,1,1,2
nitrogen_8 dissolved organic,1,1,1,1,1,2
nitrogen_9 detrital particulate,1,1,1,1,1,2
nitrogen_9 dissolved organic,1,1,1,1,1,2
nm integrated total,1,1,1,1,1,2
no3 availability po4,1,1,1,1,1,2
node station type,1,1,1,1,1,2
north west america,1,1,1,1,1,2
north west north,1,1,1,1,1,2
northness potential solar,1,1,1,1,1,2
notes collection method,1,1,1,1,1,2
notes date rain,1,1,1,1,1,2
nu2015 site melt,1,1,1,1,1,2
object id dynamic,1,1,1,1,1,2
observation latitude longitude,1,1,1,1,1,2
observation soil temperature,1,1,1,1,1,2
observed fac10 firn,1,1,1,1,1,2
observed glacier terminus,1,1,1,1,1,2
observed ice thickness,1,1,1,1,1,2
oc soc_14c ext_res_14c,1,1,1,1,1,2
ocean processed date,1,1,1,1,1,2
operation icebridge airborne,1,1,1,1,1,2
optical depth aod,1,1,1,1,1,2
ordinal data describing,1,1,1,1,1,2
org layer depth,1,1,1,1,1,2
organic carbon absorbance,1,1,1,1,1,2
organic carbon percent,1,1,1,1,1,2
organic carbon water,1,1,1,1,1,2
organic horizon measured,1,1,1,1,1,2
organic nitrogen_1 detrital,1,1,1,1,1,2
organic nitrogen_1 dissolved,1,1,1,1,1,2
organic nitrogen_10 detrital,1,1,1,1,1,2
organic nitrogen_10 dissolved,1,1,1,1,1,2
organic nitrogen_11 detrital,1,1,1,1,1,2
organic nitrogen_11 dissolved,1,1,1,1,1,2
organic nitrogen_2 detrital,1,1,1,1,1,2
organic nitrogen_2 dissolved,1,1,1,1,1,2
organic nitrogen_3 detrital,1,1,1,1,1,2
organic nitrogen_3 dissolved,1,1,1,1,1,2
organic nitrogen_4 detrital,1,1,1,1,1,2
organic nitrogen_4 dissolved,1,1,1,1,1,2
organic nitrogen_5 detrital,1,1,1,1,1,2
organic nitrogen_5 dissolved,1,1,1,1,1,2
organic nitrogen_6 detrital,1,1,1,1,1,2
organic nitrogen_6 dissolved,1,1,1,1,1,2
organic nitrogen_7 detrital,1,1,1,1,1,2
organic nitrogen_7 dissolved,1,1,1,1,1,2
organic nitrogen_8 detrital,1,1,1,1,1,2
organic nitrogen_8 dissolved,1,1,1,1,1,2
organic nitrogen_9 detrital,1,1,1,1,1,2
organic nitrogen_9 dissolved,1,1,1,1,1,2
oribatidmites predatorymites intsoilpreds,1,1,1,1,1,2
original firn core,1,1,1,1,1,2
oxygen 18 notes,1,1,1,1,1,2
oxygen concentration ph,1,1,1,1,1,2
oxygen saturation phycoerythrin,1,1,1,1,1,2
pairs nominal dates,1,1,1,1,1,2
paleogenomics lab museum,1,1,1,1,1,2
