token,n,unique_ids,unique_authors,weighted_n,weighted_ids,score
flourescence,1,1,1,1,1,2
flowcam,1,1,1,1,1,2
flowers,1,1,1,1,1,2
floy,1,1,1,1,1,2
fluctuation,1,1,1,1,1,2
fluoranthene,1,1,1,1,1,2
fluorescein,1,1,1,1,1,2
fluorescense,1,1,1,1,1,2
flux310,1,1,1,1,1,2
fogediana,1,1,1,1,1,2
fogs,1,1,1,1,1,2
folded,1,1,1,1,1,2
foraging,1,1,1,1,1,2
forams,1,1,1,1,1,2
forgot,1,1,1,1,1,2
fork,1,1,1,1,1,2
formal,1,1,1,1,1,2
formate,1,1,1,1,1,2
formations,1,1,1,1,1,2
formats,1,1,1,1,1,2
formatted,1,1,1,1,1,2
forming,1,1,1,1,1,2
formosa,1,1,1,1,1,2
forms,1,1,1,1,1,2
fortran,1,1,1,1,1,2
fourth,1,1,1,1,1,2
fpar,1,1,1,1,1,2
fragment,1,1,1,1,1,2
fragmental,1,1,1,1,1,2
friese,1,1,1,1,1,2
frk,1,1,1,1,1,2
frn1fix,1,1,1,1,1,2
froze,1,1,1,1,1,2
frustulum,1,1,1,1,1,2
fu,1,1,1,1,1,2
fulvic,1,1,1,1,1,2
functionalities,1,1,1,1,1,2
fungal,1,1,1,1,1,2
ga,1,1,1,1,1,2
gallium,1,1,1,1,1,2
gasbench,1,1,1,1,1,2
gases,1,1,1,1,1,2
gc_gravity,1,1,1,1,1,2
gc2015,1,1,1,1,1,2
gcp,1,1,1,1,1,2
gd,1,1,1,1,1,2
gem,1,1,1,1,1,2
gene_category,1,1,1,1,1,2
generated.segments,1,1,1,1,1,2
generation,1,1,1,1,1,2
generations,1,1,1,1,1,2
geocell,1,1,1,1,1,2
geodatabase,1,1,1,1,1,2
geodatabases,1,1,1,1,1,2
geographiccoverage,1,1,1,1,1,2
geography,1,1,1,1,1,2
geophone,1,1,1,1,1,2
germanium,1,1,1,1,1,2
ggc,1,1,1,1,1,2
gh,1,1,1,1,1,2
ghi,1,1,1,1,1,2
ghnp,1,1,1,1,1,2
giant,1,1,1,1,1,2
gibba,1,1,1,1,1,2
girth,1,1,1,1,1,2
glaciafalsa,1,1,1,1,1,2
glacialis,1,1,1,1,1,2
glaciers,1,1,1,1,1,2
glaciological,1,1,1,1,1,2
glans,1,1,1,1,1,2
glomphonema,1,1,1,1,1,2
glutamic,1,1,1,1,1,2
glutamine,1,1,1,1,1,2
glycine,1,1,1,1,1,2
gmc,1,1,1,1,1,2
gmelinii,1,1,1,1,1,2
gnaphosidae,1,1,1,1,1,2
goals,1,1,1,1,1,2
gomphoneis,1,1,1,1,1,2
google,1,1,1,1,1,2
gracilis,1,1,1,1,1,2
gracils,1,1,1,1,1,2
graduated,1,1,1,1,1,2
grains,1,1,1,1,1,2
gran,1,1,1,1,1,2
grant,1,1,1,1,1,2
grated,1,1,1,1,1,2
greene,1,1,1,1,1,2
greenlandic,1,1,1,1,1,2
greyscale,1,1,1,1,1,2
grid_hits.csv,1,1,1,1,1,2
gridded,1,1,1,1,1,2
grids,1,1,1,1,1,2
grip2,1,1,1,1,1,2
gris,1,1,1,1,1,2
groundwater,1,1,1,1,1,2
gtn,1,1,1,1,1,2
guard,1,1,1,1,1,2
gus,1,1,1,1,1,2
habitats,1,1,1,1,1,2
hac,1,1,1,1,1,2
hadgem,1,1,1,1,1,2
handled,1,1,1,1,1,2
hanging,1,1,1,1,1,2
hard,1,1,1,1,1,2
hargreaves,1,1,1,1,1,2
hatchling,1,1,1,1,1,2
hdx,1,1,1,1,1,2
hebridicum,1,1,1,1,1,2
hectares,1,1,1,1,1,2
helix,1,1,1,1,1,2
helpful,1,1,1,1,1,2
helvetica,1,1,1,1,1,2
hemispheric,1,1,1,1,1,2
herb,1,1,1,1,1,2
heteroatomic,1,1,1,1,1,2
hexanoyloxyfucoxanthin,1,1,1,1,1,2
hf,1,1,1,1,1,2
hierochloe,1,1,1,1,1,2
hippodonta,1,1,1,1,1,2
hippuris,1,1,1,1,1,2
hirculus,1,1,1,1,1,2
historic,1,1,1,1,1,2
hitchcockii,1,1,1,1,1,2
hix,1,1,1,1,1,2
hly0601,1,1,1,1,1,2
hno3,1,1,1,1,1,2
ho,1,1,1,1,1,2
holds,1,1,1,1,1,2
holsatica,1,1,1,1,1,2
homocysteine,1,1,1,1,1,2
hook,1,1,1,1,1,2
hose,1,1,1,1,1,2
httpe,1,1,1,1,1,2
hum,1,1,1,1,1,2
humification,1,1,1,1,1,2
hummocks,1,1,1,1,1,2
hus,1,1,1,1,1,2
hygroptera,1,1,1,1,1,2
hyperlinks,1,1,1,1,1,2
hypnum,1,1,1,1,1,2
hysplit,1,1,1,1,1,2
iasoa,1,1,1,1,1,2
ibp,1,1,1,1,1,2
ibuttons,1,1,1,1,1,2
id_plot,1,1,1,1,1,2
id’d,1,1,1,1,1,2
ideally,1,1,1,1,1,2
identifcation,1,1,1,1,1,2
identifers,1,1,1,1,1,2
identifiaction,1,1,1,1,1,2
identifications,1,1,1,1,1,2
identities,1,1,1,1,1,2
igbp,1,1,1,1,1,2
iho35cl,1,1,1,1,1,2
iho37cl,1,1,1,1,1,2
iho79br,1,1,1,1,1,2
iho81br,1,1,1,1,1,2
ihoi,1,1,1,1,1,2
ihp,1,1,1,1,1,2
illuminated,1,1,1,1,1,2
immediately,1,1,1,1,1,2
immune,1,1,1,1,1,2
impedance,1,1,1,1,1,2
implement,1,1,1,1,1,2
implicata,1,1,1,1,1,2
improve,1,1,1,1,1,2
incidental,1,1,1,1,1,2
incl,1,1,1,1,1,2
inclusion,1,1,1,1,1,2
incomplete,1,1,1,1,1,2
inconspicua,1,1,1,1,1,2
incorrect,1,1,1,1,1,2
incrememnt,1,1,1,1,1,2
incubation_date,1,1,1,1,1,2
indeno,1,1,1,1,1,2
independent,1,1,1,1,1,2
indeterminate,1,1,1,1,1,2
indium,1,1,1,1,1,2
industrial,1,1,1,1,1,2
infloresences,1,1,1,1,1,2
inflow,1,1,1,1,1,2
influenca,1,1,1,1,1,2
influenced,1,1,1,1,1,2
infrowth,1,1,1,1,1,2
ingrowth,1,1,1,1,1,2
initiation_date_corrected,1,1,1,1,1,2
injectionm1,1,1,1,1,1,2
injectionm2,1,1,1,1,1,2
injectionm3,1,1,1,1,1,2
injectiono2,1,1,1,1,1,2
injectiono3,1,1,1,1,1,2
injections,1,1,1,1,1,2
inmagnesium,1,1,1,1,1,2
inmpexiformis,1,1,1,1,1,2
inorgaic,1,1,1,1,1,2
inserting,1,1,1,1,1,2
installationnote,1,1,1,1,1,2
instrumented,1,1,1,1,1,2
insulation,1,1,1,1,1,2
intcall2,1,1,1,1,1,2
intellectuallrights,1,1,1,1,1,2
intentionally,1,1,1,1,1,2
intercept,1,1,1,1,1,2
interim,1,1,1,1,1,2
interior,1,1,1,1,1,2
interpretive,1,1,1,1,1,2
intersected,1,1,1,1,1,2
intersection,1,1,1,1,1,2
interseries,1,1,1,1,1,2
interupta,1,1,1,1,1,2
intricatum,1,1,1,1,1,2
introduction,1,1,1,1,1,2
invasion,1,1,1,1,1,2
invertebrates,1,1,1,1,1,2
ipad,1,1,1,1,1,2
ipore,1,1,1,1,1,2
ipslcm,1,1,1,1,1,2
iridis,1,1,1,1,1,2
isachsen,1,1,1,1,1,2
isoleucine,1,1,1,1,1,2
isomer,1,1,1,1,1,2
isothermal,1,1,1,1,1,2
isotopoic,1,1,1,1,1,2
isotopologue,1,1,1,1,1,2
isotpoes,1,1,1,1,1,2
istopic,1,1,1,1,1,2
items,1,1,1,1,1,2
itip,1,1,1,1,1,2
jaeger,1,1,1,1,1,2
jaernfelti,1,1,1,1,1,2
jam,1,1,1,1,1,2
james,1,1,1,1,1,2
jarvis,1,1,1,1,1,2
jenness,1,1,1,1,1,2
jmc,1,1,1,1,1,2
jonge,1,1,1,1,1,2
jonsbok_id,1,1,1,1,1,2
journal.pone,1,1,1,1,1,2
jumbo,1,1,1,1,1,2
k2o,1,1,1,1,1,2
kalbitz,1,1,1,1,1,2
kangerlussauq,1,1,1,1,1,2
karayevia,1,1,1,1,1,2
kbr,1,1,1,1,1,2
kc1,1,1,1,1,1,2
keck,1,1,1,1,1,2
kelps,1,1,1,1,1,2
ketoglutaric,1,1,1,1,1,2
ketone,1,1,1,1,1,2
keyed,1,1,1,1,1,2
khromov,1,1,1,1,1,2
kilolister,1,1,1,1,1,2
kilometer,1,1,1,1,1,2
kiloyears,1,1,1,1,1,2
king,1,1,1,1,1,2
klein,1,1,1,1,1,2
knb,1,1,1,1,1,2
kobresia,1,1,1,1,1,2
korolev,1,1,1,1,1,2
korova,1,1,1,1,1,2
kotschyi,1,1,1,1,1,2
krasske,1,1,1,1,1,2
kriegerii,1,1,1,1,1,2
krill,1,1,1,1,1,2
kryophila,1,1,1,1,1,2
kugurak,1,1,1,1,1,2
kwh,1,1,1,1,1,2
kynurenine,1,1,1,1,1,2
l_46,1,1,1,1,1,2
labcode,1,1,1,1,1,2
labels,1,1,1,1,1,2
labile,1,1,1,1,1,2
lacking,1,1,1,1,1,2
lactate,1,1,1,1,1,2
lacuincola,1,1,1,1,1,2
lacustrine,1,1,1,1,1,2
lacustris,1,1,1,1,1,2
laevis,1,1,1,1,1,2
laevissima,1,1,1,1,1,2
lanceolata,1,1,1,1,1,2
land_cover,1,1,1,1,1,2
landfill,1,1,1,1,1,2
landing,1,1,1,1,1,2
landmask,1,1,1,1,1,2
landsat,1,1,1,1,1,2
landuse,1,1,1,1,1,2
lap,1,1,1,1,1,2
lapidosa,1,1,1,1,1,2
lapse,1,1,1,1,1,2
lar,1,1,1,1,1,2
lara,1,1,1,1,1,2
laramie,1,1,1,1,1,2
larcaj,1,1,1,1,1,2
larval,1,1,1,1,1,2
laterostrata,1,1,1,1,1,2
lattice,1,1,1,1,1,2
lattitudinal,1,1,1,1,1,2
lauenburgiana,1,1,1,1,1,2
launched,1,1,1,1,1,2
laurier,1,1,1,1,1,2
lc,1,1,1,1,1,2
lcp,1,1,1,1,1,2
lea,1,1,1,1,1,2
learning,1,1,1,1,1,2
ledyard,1,1,1,1,1,2
legume,1,1,1,1,1,2
legumen,1,1,1,1,1,2
leiocarpum,1,1,1,1,1,2
lesser,1,1,1,1,1,2
levanderi,1,1,1,1,1,2
libraries,1,1,1,1,1,2
lichens,1,1,1,1,1,2
lignin,1,1,1,1,1,2
likelihood,1,1,1,1,1,2
lime,1,1,1,1,1,2
linearis,1,1,1,1,1,2
linked,1,1,1,1,1,2
linyphiid,1,1,1,1,1,2
linyphiidae,1,1,1,1,1,2
lithic,1,1,1,1,1,2
lithology,1,1,1,1,1,2
litre,1,1,1,1,1,2
litterbag,1,1,1,1,1,2
liverpoolgee.wordpress.com,1,1,1,1,1,2
llnl,1,1,1,1,1,2
loaded,1,1,1,1,1,2
logged,1,1,1,1,1,2
lokket,1,1,1,1,1,2
longipes,1,1,1,1,1,2
longitidunal,1,1,1,1,1,2
longmire,1,1,1,1,1,2
lovvorn,1,1,1,1,1,2
lower_left,1,1,1,1,1,2
lower_right,1,1,1,1,1,2
lowered,1,1,1,1,1,2
lu,1,1,1,1,1,2
luggage,1,1,1,1,1,2
luminance,1,1,1,1,1,2
lunebergensis,1,1,1,1,1,2
lutein,1,1,1,1,1,2
lybica,1,1,1,1,1,2
lysine,1,1,1,1,1,2
m.a.s.l,1,1,1,1,1,2
m.w.e,1,1,1,1,1,2
m14,1,1,1,1,1,2
m15,1,1,1,1,1,2
machine,1,1,1,1,1,2
macrotopography,1,1,1,1,1,2
magnetics,1,1,1,1,1,2
magnetizability,1,1,1,1,1,2
mahoney,1,1,1,1,1,2
mail,1,1,1,1,1,2
maintained,1,1,1,1,1,2
maintenance,1,1,1,1,1,2
malfuntions,1,1,1,1,1,2
mammals,1,1,1,1,1,2
manies,1,1,1,1,1,2
manuscript,1,1,1,1,1,2
mapped,1,1,1,1,1,2
marginestriata,1,1,1,1,1,2
marginsalata,1,1,1,1,1,2
markov,1,1,1,1,1,2
matched,1,1,1,1,1,2
matted,1,1,1,1,1,2
maxim,1,1,1,1,1,2
maximums,1,1,1,1,1,2
maya,1,1,1,1,1,2
mbar,1,1,1,1,1,2
mbl,1,1,1,1,1,2
mbm,1,1,1,1,1,2
mc,1,1,1,1,1,2
mcclung,1,1,1,1,1,2
mcse,1,1,1,1,1,2
mediocris,1,1,1,1,1,2
meq,1,1,1,1,1,2
merge,1,1,1,1,1,2
mesaured,1,1,1,1,1,2
mesolepta,1,1,1,1,1,2
metabolism,1,1,1,1,1,2
metabolonic,1,1,1,1,1,2
metals,1,1,1,1,1,2
methanesulfonate,1,1,1,1,1,2
methodology,1,1,1,1,1,2
methylene,1,1,1,1,1,2
methylmalonic,1,1,1,1,1,2
meyer,1,1,1,1,1,2
mgc,1,1,1,1,1,2
mgdg,1,1,1,1,1,2
mgo,1,1,1,1,1,2
mh,1,1,1,1,1,2
micrometer,1,1,1,1,1,2
microscope,1,1,1,1,1,2
microstauron,1,1,1,1,1,2
midday,1,1,1,1,1,2
midline,1,1,1,1,1,2
mile,1,1,1,1,1,2
milibars,1,1,1,1,1,2
milisecond,1,1,1,1,1,2
military,1,1,1,1,1,2
milivolts,1,1,1,1,1,2
millibars,1,1,1,1,1,2
millimols,1,1,1,1,1,2
milliseconds,1,1,1,1,1,2
mimic,1,1,1,1,1,2
minimums,1,1,1,1,1,2
minuscula,1,1,1,1,1,2
minuta,1,1,1,1,1,2
minutissima,1,1,1,1,1,2
misc,1,1,1,1,1,2
mit,1,1,1,1,1,2
mitcohondrial,1,1,1,1,1,2
mix,1,1,1,1,1,2
mixed_pixels_at_coastlines,1,1,1,1,1,2
mm_ma,1,1,1,1,1,2
mm_raw,1,1,1,1,1,2
mm_thres,1,1,1,1,1,2
mmoh,1,1,1,1,1,2
mnm,1,1,1,1,1,2
mno,1,1,1,1,1,2
models,1,1,1,1,1,2
modifier,1,1,1,1,1,2
module:channel,1,1,1,1,1,2
mon,1,1,1,1,1,2
monadoxanthin,1,1,1,1,1,2
monobromide,1,1,1,1,1,2
monomethyl,1,1,1,1,1,2
monounsaturated,1,1,1,1,1,2
montana,1,1,1,1,1,2
morphotyping,1,1,1,1,1,2
mosaic,1,1,1,1,1,2
mouth,1,1,1,1,1,2
move,1,1,1,1,1,2
msoil,1,1,1,1,1,2
mucophila,1,1,1,1,1,2
multichannel,1,1,1,1,1,2
multicolor,1,1,1,1,1,2
multiplier,1,1,1,1,1,2
muscicola,1,1,1,1,1,2
mw,1,1,1,1,1,2
n_acetyl_glucosaminidase,1,1,1,1,1,2
n_perc,1,1,1,1,1,2
na2o,1,1,1,1,1,2
nadh,1,1,1,1,1,2
name_year_voyage,1,1,1,1,1,2
nanogram,1,1,1,1,1,2
nanotesla,1,1,1,1,1,2
narrative,1,1,1,1,1,2
nas,1,1,1,1,1,2
nasa’s,1,1,1,1,1,2
navd88,1,1,1,1,1,2
naviculiformis,1,1,1,1,1,2
nb,1,1,1,1,1,2
ncma,1,1,1,1,1,2
ndvim,1,1,1,1,1,2
ne,1,1,1,1,1,2
necessarily,1,1,1,1,1,2
neoxanthin,1,1,1,1,1,2
nesting,1,1,1,1,1,2
newct,1,1,1,1,1,2
ngdc.noaa.gov,1,1,1,1,1,2
nh4ac,1,1,1,1,1,2
ni,1,1,1,1,1,2
nicafei,1,1,1,1,1,2
nist,1,1,1,1,1,2
nitzschi,1,1,1,1,1,2
nivale,1,1,1,1,1,2
nivalis,1,1,1,1,1,2
noah,1,1,1,1,1,2
node_channel,1,1,1,1,1,2
nodosa,1,1,1,1,1,2
nodosum,1,1,1,1,1,2
nonnegative,1,1,1,1,1,2
nonponded,1,1,1,1,1,2
noresm,1,1,1,1,1,2
norseman,1,1,1,1,1,2
northness,1,1,1,1,1,2
norvegica,1,1,1,1,1,2
nosams,1,1,1,1,1,2
not_land,1,1,1,1,1,2
not_used,1,1,1,1,1,2
nota,1,1,1,1,1,2
notable,1,1,1,1,1,2
notch,1,1,1,1,1,2
nsf's,1,1,1,1,1,2
null,1,1,1,1,1,2
numegglost,1,1,1,1,1,2
numpy,1,1,1,1,1,2
numpy.linalg.eig,1,1,1,1,1,2
nupela,1,1,1,1,1,2
nw,1,1,1,1,1,2
nymanniana,1,1,1,1,1,2
ø,1,1,1,1,1,2
o16,1,1,1,1,1,2
oatmeal,1,1,1,1,1,2
objectives,1,1,1,1,1,2
observaiton,1,1,1,1,1,2
observedicethickness,1,1,1,1,1,2
obtaining,1,1,1,1,1,2
occulata,1,1,1,1,1,2
oce,1,1,1,1,1,2
oceanic,1,1,1,1,1,2
oceanographer,1,1,1,1,1,2
oestrupii,1,1,1,1,1,2
officinalis,1,1,1,1,1,2
okean,1,1,1,1,1,2
olivaceum,1,1,1,1,1,2
one_sigma_cal_bp,1,1,1,1,1,2
op,1,1,1,1,1,2
opposed,1,1,1,1,1,2
optional,1,1,1,1,1,2
oral,1,1,1,1,1,2
organism,1,1,1,1,1,2
organization,1,1,1,1,1,2
organizational,1,1,1,1,1,2
organizations,1,1,1,1,1,2
oribatid,1,1,1,1,1,2
orientalis,1,1,1,1,1,2
orientations,1,1,1,1,1,2
originial,1,1,1,1,1,2
ornithine,1,1,1,1,1,2
orography,1,1,1,1,1,2
orthothecium,1,1,1,1,1,2
osoil,1,1,1,1,1,2
ossp,1,1,1,1,1,2
outlay1,1,1,1,1,1,2
outlying,1,1,1,1,1,2
ovalis,1,1,1,1,1,2
ovendried,1,1,1,1,1,2
overflow,1,1,1,1,1,2
overlap,1,1,1,1,1,2
overlapped,1,1,1,1,1,2
owl,1,1,1,1,1,2
owner,1,1,1,1,1,2
oxalate,1,1,1,1,1,2
oxalic,1,1,1,1,1,2
oxidize,1,1,1,1,1,2
oxygen:argon,1,1,1,1,1,2
p0,1,1,1,1,1,2
p01,1,1,1,1,1,2
p31,1,1,1,1,1,2
pac,1,1,1,1,1,2
packed,1,1,1,1,1,2
paleacea,1,1,1,1,1,2
paleoatmospheric,1,1,1,1,1,2
paleogenomics,1,1,1,1,1,2
paleopreciptation,1,1,1,1,1,2
paleotemperature,1,1,1,1,1,2
palladium,1,1,1,1,1,2
paludosa,1,1,1,1,1,2
panchromatic,1,1,1,1,1,2
paradoxa,1,1,1,1,1,2
parastaltic,1,1,1,1,1,2
parcel,1,1,1,1,1,2
parenthesis,1,1,1,1,1,2
parsing,1,1,1,1,1,2
participates,1,1,1,1,1,2
partly,1,1,1,1,1,2
parvulum,1,1,1,1,1,2
patches,1,1,1,1,1,2
patrick,1,1,1,1,1,2
pauciflora,1,1,1,1,1,2
pay,1,1,1,1,1,2
payout,1,1,1,1,1,2
pc_piston,1,1,1,1,1,2
pcb101,1,1,1,1,1,2
pcb118,1,1,1,1,1,2
pcb138,1,1,1,1,1,2
pcb153,1,1,1,1,1,2
pcb180,1,1,1,1,1,2
pcb28,1,1,1,1,1,2
pcb52,1,1,1,1,1,2
pdb,1,1,1,1,1,2
peaked,1,1,1,1,1,2
peanut,1,1,1,1,1,2
peatland,1,1,1,1,1,2
pecent,1,1,1,1,1,2
pee,1,1,1,1,1,2
peedee,1,1,1,1,1,2
pellet,1,1,1,1,1,2
pencil,1,1,1,1,1,2
pendant,1,1,1,1,1,2
penetrates,1,1,1,1,1,2
perchlorate,1,1,1,1,1,2
performing,1,1,1,1,1,2
perglabra,1,1,1,1,1,2
peridinin,1,1,1,1,1,2
permanent,1,1,1,1,1,2
permanent_ice,1,1,1,1,1,2
permeameter,1,1,1,1,1,2
perminuta,1,1,1,1,1,2
peronia,1,1,1,1,1,2
peroxidase,1,1,1,1,1,2
perylene,1,1,1,1,1,2
pesola,1,1,1,1,1,2
peterse,1,1,1,1,1,2
pg,1,1,1,1,1,2
phases,1,1,1,1,1,2
phenanthrene,1,1,1,1,1,2
phenolic,1,1,1,1,1,2
phenylalanine,1,1,1,1,1,2
pheophorbide,1,1,1,1,1,2
pheoporphyrin,1,1,1,1,1,2
phoenicenteron,1,1,1,1,1,2
phos,1,1,1,1,1,2
phospholipids,1,1,1,1,1,2
phosphorous,1,1,1,1,1,2
photochemical,1,1,1,1,1,2
photographer,1,1,1,1,1,2
photopoint,1,1,1,1,1,2
photosyntheticall,1,1,1,1,1,2
photosystem,1,1,1,1,1,2
phrase,1,1,1,1,1,2
pht,1,1,1,1,1,2
phthalate,1,1,1,1,1,2
phycoerythrin,1,1,1,1,1,2
physiochemical,1,1,1,1,1,2
physiognomic,1,1,1,1,1,2
picture,1,1,1,1,1,2
pictures,1,1,1,1,1,2
pine,1,1,1,1,1,2
pinnata,1,1,1,1,1,2
pis,1,1,1,1,1,2
piston,1,1,1,1,1,2
plan,1,1,1,1,1,2
planothidium,1,1,1,1,1,2
plasma,1,1,1,1,1,2
platessa,1,1,1,1,1,2
plating,1,1,1,1,1,2
plotted,1,1,1,1,1,2
plotting,1,1,1,1,1,2
plottype,1,1,1,1,1,2
plr,1,1,1,1,1,2
plume,1,1,1,1,1,2
pms,1,1,1,1,1,2
poc,1,1,1,1,1,2
poduromorpha,1,1,1,1,1,2
polarstern,1,1,1,1,1,2
policy,1,1,1,1,1,2
polyline,1,1,1,1,1,2
polymers,1,1,1,1,1,2
polyssacharides,1,1,1,1,1,2
polyunsaturated,1,1,1,1,1,2
pon,1,1,1,1,1,2
ponded,1,1,1,1,1,2
popsicle,1,1,1,1,1,2
populations,1,1,1,1,1,2
portions,1,1,1,1,1,2
pot,1,1,1,1,1,2
pound,1,1,1,1,1,2
powder,1,1,1,1,1,2
pox,1,1,1,1,1,2
prasinoxanthin,1,1,1,1,1,2
preassigned,1,1,1,1,1,2
prebaited,1,1,1,1,1,2
predates,1,1,1,1,1,2
predatory,1,1,1,1,1,2
predicted,1,1,1,1,1,2
prepared,1,1,1,1,1,2
preservation,1,1,1,1,1,2
preset,1,1,1,1,1,2
press,1,1,1,1,1,2
primaries,1,1,1,1,1,2
probed,1,1,1,1,1,2
procedures,1,1,1,1,1,2
proglacial,1,1,1,1,1,2
programs,1,1,1,1,1,2
progress,1,1,1,1,1,2
proline,1,1,1,1,1,2
protection,1,1,1,1,1,2
psc,1,1,1,1,1,2
psea,1,1,1,1,1,2
pseudocalliergon,1,1,1,1,1,2
pseudolanceolata,1,1,1,1,1,2
pseudoscutiformis,1,1,1,1,1,2
pseudostaurosira,1,1,1,1,1,2
pseudotenellum,1,1,1,1,1,2
pstar,1,1,1,1,1,2
pt,1,1,1,1,1,2
public,1,1,1,1,1,2
publish,1,1,1,1,1,2
pulex,1,1,1,1,1,2
pupula,1,1,1,1,1,2
purged,1,1,1,1,1,2
purpose,1,1,1,1,1,2
pushing,1,1,1,1,1,2
pussilum,1,1,1,1,1,2
qa’d,1,1,1,1,1,2
quantitation,1,1,1,1,1,2
quasi,1,1,1,1,1,2
questions,1,1,1,1,1,2
r1,1,1,1,1,1,2
r3,1,1,1,1,1,2
radiating,1,1,1,1,1,2
radiosa,1,1,1,1,1,2
radius2,1,1,1,1,1,2
ramet,1,1,1,1,1,2
ramsey,1,1,1,1,1,2
range_min_max_1997_2011,1,1,1,1,1,2
rangifer,1,1,1,1,1,2
rank,1,1,1,1,1,2
ranked,1,1,1,1,1,2
ranunculus,1,1,1,1,1,2
rapids,1,1,1,1,1,2
rar,1,1,1,1,1,2
rarely,1,1,1,1,1,2
ratio_test,1,1,1,1,1,2
rb,1,1,1,1,1,2
rbg,1,1,1,1,1,2
rcorded,1,1,1,1,1,2
rcp26,1,1,1,1,1,2
reach,1,1,1,1,1,2
reaction,1,1,1,1,1,2
realtive,1,1,1,1,1,2
reapplied,1,1,1,1,1,2
reared,1,1,1,1,1,2
reasons,1,1,1,1,1,2
recaptured,1,1,1,1,1,2
recaptures,1,1,1,1,1,2
recharge,1,1,1,1,1,2
reco,1,1,1,1,1,2
recommend,1,1,1,1,1,2
reconstruction,1,1,1,1,1,2
recoverable,1,1,1,1,1,2
recovered,1,1,1,1,1,2
recruited,1,1,1,1,1,2
referencing,1,1,1,1,1,2
regardkess,1,1,1,1,1,2
regimes,1,1,1,1,1,2
regulatory,1,1,1,1,1,2
rejected,1,1,1,1,1,2
relate,1,1,1,1,1,2
relationships,1,1,1,1,1,2
releve,1,1,1,1,1,2
renesting,1,1,1,1,1,2
repetitions,1,1,1,1,1,2
replacement,1,1,1,1,1,2
replicated,1,1,1,1,1,2
rerun,1,1,1,1,1,2
research.cfos.uaf.edu,1,1,1,1,1,2
researcher,1,1,1,1,1,2
reservoir,1,1,1,1,1,2
reset,1,1,1,1,1,2
resetting,1,1,1,1,1,2
resightings,1,1,1,1,1,2
resolvable,1,1,1,1,1,2
resolved,1,1,1,1,1,2
resource,1,1,1,1,1,2
responsibility,1,1,1,1,1,2
resulting,1,1,1,1,1,2
resummarized,1,1,1,1,1,2
retagged,1,1,1,1,1,2
retired,1,1,1,1,1,2
returns,1,1,1,1,1,2
revew,1,1,1,1,1,2
reviewer,1,1,1,1,1,2
revised,1,1,1,1,1,2
revision,1,1,1,1,1,2
rflp,1,1,1,1,1,2
rfnarunasunasw,1,1,1,1,1,2
rhizomes,1,1,1,1,1,2
rhomboides,1,1,1,1,1,2
rhomoides,1,1,1,1,1,2
ricardia,1,1,1,1,1,2
rings,1,1,1,1,1,2
risk,1,1,1,1,1,2
rivulare,1,1,1,1,1,2
rmh,1,1,1,1,1,2
rna,1,1,1,1,1,2
rob,1,1,1,1,1,2
rodents,1,1,1,1,1,2
rodinkha,1,1,1,1,1,2
root:shoot,1,1,1,1,1,2
rotten,1,1,1,1,1,2
roughly,1,1,1,1,1,2
rozen,1,1,1,1,1,2
rt,1,1,1,1,1,2
ruggedness,1,1,1,1,1,2
ruler,1,1,1,1,1,2
runnaoff,1,1,1,1,1,2
runners,1,1,1,1,1,2
rupestris,1,1,1,1,1,2
rusalca,1,1,1,1,1,2
russia,1,1,1,1,1,2
s19,1,1,1,1,1,2
s275_295,1,1,1,1,1,2
s350_400,1,1,1,1,1,2
saccula,1,1,1,1,1,2
salicylate,1,1,1,1,1,2
saline,1,1,1,1,1,2
salsa,1,1,1,1,1,2
sampler,1,1,1,1,1,2
sandpipers,1,1,1,1,1,2
santa,1,1,1,1,1,2
sapflux,1,1,1,1,1,2
sapling,1,1,1,1,1,2
saplings,1,1,1,1,1,2
sarcosine,1,1,1,1,1,2
saturating,1,1,1,1,1,2
saxonia,1,1,1,1,1,2
sb_ftu,1,1,1,1,1,2
scanning,1,1,1,1,1,2
scattering,1,1,1,1,1,2
schmassmanii,1,1,1,1,1,2
schumanniana,1,1,1,1,1,2
scirpoidea,1,1,1,1,1,2
scraped,1,1,1,1,1,2
scribe,1,1,1,1,1,2
sd,1,1,1,1,1,2
se,1,1,1,1,1,2
sea_ice_concentration_1_percent,1,1,1,1,1,2
sea_ice_concentration_100_percent,1,1,1,1,1,2
seafet,1,1,1,1,1,2
searching,1,1,1,1,1,2
seasonally,1,1,1,1,1,2
secondaries,1,1,1,1,1,2
sedge,1,1,1,1,1,2
sedimentation,1,1,1,1,1,2
sedminet,1,1,1,1,1,2
segy,1,1,1,1,1,2
seine,1,1,1,1,1,2
seismograph,1,1,1,1,1,2
selenium,1,1,1,1,1,2
sensing,1,1,1,1,1,2
sentinel,1,1,1,1,1,2
serine,1,1,1,1,1,2
setsm,1,1,1,1,1,2
settlement,1,1,1,1,1,2
seventh,1,1,1,1,1,2
shallowest,1,1,1,1,1,2
shaped,1,1,1,1,1,2
sharpening,1,1,1,1,1,2
shell08,1,1,1,1,1,2
shell09,1,1,1,1,1,2
shell10,1,1,1,1,1,2
ships,1,1,1,1,1,2
shorebirds,1,1,1,1,1,2
shoreline,1,1,1,1,1,2
shortened,1,1,1,1,1,2
shorthand,1,1,1,1,1,2
si_t4_oc,1,1,1,1,1,2
sich,1,1,1,1,1,2
