token,n,unique_ids,unique_authors,weighted_n,weighted_ids,score
arctic political mask,1,1,1,1,1,2
arctic proglacial lake,1,1,1,1,1,2
arctic proglacial linnévatnet,1,1,1,1,1,2
arctic protists alternative,1,1,1,1,1,2
arctic quaternary foraminiferal,1,1,1,1,1,2
arctic region 9,1,1,1,1,1,2
arctic regional data,1,1,1,1,1,2
arctic regional synthesis,1,1,1,1,1,2
arctic riparian shrublands,1,1,1,1,1,2
arctic river biogeochemical,1,1,1,1,1,2
arctic river biogeochemistry,1,1,1,1,1,2
arctic river deltas,1,1,1,1,1,2
arctic river estuaries,1,1,1,1,1,2
arctic river floodplain,1,1,1,1,1,2
arctic river hydrology,1,1,1,1,1,2
arctic rivers siberia,1,1,1,1,1,2
arctic roms parmos,1,1,1,1,1,2
arctic science outreach,1,1,1,1,1,2
arctic seattle washington,1,1,1,1,1,2
arctic sediment cores,1,1,1,1,1,2
arctic shelf waters,1,1,1,1,1,2
arctic shorebird demographics,1,1,1,1,1,2
arctic shortwave infrared,1,1,1,1,1,2
arctic snow black,1,1,1,1,1,2
arctic snow chemical,1,1,1,1,1,2
arctic snow pits,1,1,1,1,1,2
arctic soda campaign,1,1,1,1,1,2
arctic soil carbon,1,1,1,1,1,2
arctic soil microbes,1,1,1,1,1,2
arctic soil porewater,1,1,1,1,1,2
arctic soils 2015,1,1,1,1,1,2
arctic soils alaska,1,1,1,1,1,2
arctic soils toolik,1,1,1,1,1,2
arctic stable isotope,1,1,1,1,1,2
arctic stream networks,1,1,1,1,1,2
arctic surface urban,1,1,1,1,1,2
arctic surface waters,1,1,1,1,1,2
arctic system functioning,1,1,1,1,1,2
arctic system model,1,1,1,1,1,2
arctic treeline confronting,1,1,1,1,1,2
arctic tundra alaska,1,1,1,1,1,2
arctic tundra boreal,1,1,1,1,1,2
arctic tundra hillslope,1,1,1,1,1,2
arctic tundra ponds,1,1,1,1,1,2
arctic tundra respired,1,1,1,1,1,2
arctic unmanned aerial,1,1,1,1,1,2
arctic vegetation distribution,1,1,1,1,1,2
arctic vegetation mapping,1,1,1,1,1,2
arctic village u55,1,1,1,1,1,2
arctic visible band,1,1,1,1,1,2
arctic water track,1,1,1,1,1,2
arctic water vapor,1,1,1,1,1,2
arctic wildfires air,1,1,1,1,1,2
arctic wildlife refuge,1,1,1,1,1,2
arctic winter polynya,1,1,1,1,1,2
arctic winter precipitation,1,1,1,1,1,2
arctic winter sea,1,1,1,1,1,2
arctica islandica august,1,1,1,1,1,2
arcticmix cruise beaufort,1,1,1,1,1,2
arctostaphylos alpina data,1,1,1,1,1,2
arcveg dca default,1,1,1,1,1,2
arcveg dca relativized,1,1,1,1,1,2
arcveg dca weighted,1,1,1,1,1,2
argos data morison,1,1,1,1,1,2
argos drogued drifter,1,1,1,1,1,2
argos position data,1,1,1,1,1,2
ark xxvi 3,1,1,1,1,1,2
arm archive arm,1,1,1,1,1,2
arm data link,1,1,1,1,1,2
aromatic hydrocarbon pah,1,1,1,1,1,2
art russia river,1,1,1,1,1,2
ascii psc mcphee,1,1,1,1,1,2
asfg pam surface,1,1,1,1,1,2
asia europe 2000,1,1,1,1,1,2
asian frozen ground,1,1,1,1,1,2
assessing knowledge resilience,1,1,1,1,1,2
assessing net carbon,1,1,1,1,1,2
assessment avayalik island,1,1,1,1,1,2
assessment program akmap,1,1,1,1,1,2
atkasuk u3 alaska,1,1,1,1,1,2
atlanta ice camp,1,1,1,1,1,2
atlantic 1988 2004,1,1,1,1,1,2
atlas grid transect,1,1,1,1,1,2
atlas winter carbon,1,1,1,1,1,2
atmosphere sea ice,1,1,1,1,1,2
atmospheric field research,1,1,1,1,1,2
atmospheric forcing 2013,1,1,1,1,1,2
atmospheric heat precipitation,1,1,1,1,1,2
atmospheric mist chamber,1,1,1,1,1,2
atmospheric model source,1,1,1,1,1,2
atmospheric observatories atqasuk,1,1,1,1,1,2
atmospheric observatories nyalesund,1,1,1,1,1,2
atmospheric observatories summit,1,1,1,1,1,2
atmospheric transport model,1,1,1,1,1,2
atmosphérique régional mar,1,1,1,1,1,2
atmosphérique regionale mar,1,1,1,1,1,2
atq atqasuk 1999,1,1,1,1,1,2
atqasuk 2014 2017,1,1,1,1,1,2
atqasuk alaska 1995,1,1,1,1,1,2
atqasuk alaska data,1,1,1,1,1,2
atqasuk alaska plant,1,1,1,1,1,2
atqasuk alaska structure,1,1,1,1,1,2
atqasuk alaska usa,1,1,1,1,1,2
atqasuk climate webber,1,1,1,1,1,2
atqasuk co2 h2o,1,1,1,1,1,2
atqasuk community webber,1,1,1,1,1,2
atqasuk detailed plot,1,1,1,1,1,2
atqasuk fluxes excel,1,1,1,1,1,2
atqasuk fluxes oberbauer,1,1,1,1,1,2
atqasuk grid description,1,1,1,1,1,2
atqasuk nims plant,1,1,1,1,1,2
atqasuk plant biomass,1,1,1,1,1,2
atqasuk plant webber,1,1,1,1,1,2
atqasuk plot microclimate,1,1,1,1,1,2
atqasuk rate species,1,1,1,1,1,2
atqasuk site factors,1,1,1,1,1,2
atqasuk thaw webber,1,1,1,1,1,2
audkuluheidi site community,1,1,1,1,1,2
audkuluheidi site excel,1,1,1,1,1,2
audkuluheidi site species,1,1,1,1,1,2
aug ecosystem respiration,1,1,1,1,1,2
august 10 2015,1,1,1,1,1,2
august 11 21,1,1,1,1,1,2
august 19 21,1,1,1,1,1,2
august 2013 calon,1,1,1,1,1,2
august 2016 dalton,1,1,1,1,1,2
august 2017 august,1,1,1,1,1,2
august 21 24,1,1,1,1,1,2
august 22 semptember,1,1,1,1,1,2
august 25 27,1,1,1,1,1,2
august 28 30,1,1,1,1,1,2
august 30 2011,1,1,1,1,1,2
august 31 2011,1,1,1,1,1,2
august 31 september,1,1,1,1,1,2
august october 2015,1,1,1,1,1,2
august september 2010,1,1,1,1,1,2
august september 2017,1,1,1,1,1,2
auks hornsund fjord,1,1,1,1,1,2
automated buoy data,1,1,1,1,1,2
automated ice mass,1,1,1,1,1,2
autonomous underwater vehicle,1,1,1,1,1,2
availability_ion exchange membranes,1,1,1,1,1,2
avayalik island cluster,1,1,1,1,1,2
average cloud base,1,1,1,1,1,2
average time integrated,1,1,1,1,1,2
average water column,1,1,1,1,1,2
averaged data grebmeier,1,1,1,1,1,2
avg depol ratio,1,1,1,1,1,2
avhrr data link,1,1,1,1,1,2
avhrr imagery oechel,1,1,1,1,1,2
avhrr ndvi jia,1,1,1,1,1,2
avhrr overpass data,1,1,1,1,1,2
avhrr site imagery,1,1,1,1,1,2
avoided processed climate,1,1,1,1,1,2
awuna u23 alaska,1,1,1,1,1,2
awuna2 u35 alaska,1,1,1,1,1,2
axctds npeo ipy,1,1,1,1,1,2
axis differential optical,1,1,1,1,1,2
ayach yakha vorkuta,1,1,1,1,1,2
ayr lake baffin,1,1,1,1,1,2
ba measurements 2003,1,1,1,1,1,2
ba measurements 2004,1,1,1,1,1,2
ba measurements 2005,1,1,1,1,1,2
ba measurements 2006,1,1,1,1,1,2
ba measurements 2007,1,1,1,1,1,2
ba measurements 2008,1,1,1,1,1,2
babe creek summit,1,1,1,1,1,2
babe creek toe,1,1,1,1,1,2
babe creek valley,1,1,1,1,1,2
backscatter data derobertis,1,1,1,1,1,2
backscatter diffraction united,1,1,1,1,1,2
bacteria archaea ascii,1,1,1,1,1,2
bacteria archaea excel,1,1,1,1,1,2
baffin bay 2010,1,1,1,1,1,2
baffin island 570yr,1,1,1,1,1,2
baffin island arctic,1,1,1,1,1,2
baffin island canada,1,1,1,1,1,2
baffin island nunavut,1,1,1,1,1,2
baid data services,1,1,1,1,1,2
baid geospatial data,1,1,1,1,1,2
baid narl bar,1,1,1,1,1,2
baid power poles,1,1,1,1,1,2
baid research sites,1,1,1,1,1,2
balance buoy network,1,1,1,1,1,2
balance eastern alaska,1,1,1,1,1,2
balance measurements jarvis,1,1,1,1,1,2
balance model aggregated,1,1,1,1,1,2
balance model toolik,1,1,1,1,1,2
balance moderately burned,1,1,1,1,1,2
balance severely burned,1,1,1,1,1,2
balance site sizonet,1,1,1,1,1,2
balance unburned site,1,1,1,1,1,2
balance viper vegetation,1,1,1,1,1,2
baldwin peninsula region,1,1,1,1,1,2
baldwin peninsula west,1,1,1,1,1,2
balloon gif uaf,1,1,1,1,1,2
baltic sea 1990,1,1,1,1,1,2
baltimore ice camp,1,1,1,1,1,2
baltimore site ascii,1,1,1,1,1,2
band 3 imagery,1,1,1,1,1,2
band 4 imagery,1,1,1,1,1,2
band satellite composite,1,1,1,1,1,2
bar flights index,1,1,1,1,1,2
barium concentrations 1993,1,1,1,1,1,2
barium data 1993,1,1,1,1,1,2
barrow 1 minute,1,1,1,1,1,2
barrow 15 minute,1,1,1,1,1,2
barrow airborne sea,1,1,1,1,1,2
barrow ak 2014,1,1,1,1,1,2
barrow ak 2015,1,1,1,1,1,2
barrow alaska 1961,1,1,1,1,1,2
barrow alaska 1994,1,1,1,1,1,2
barrow alaska 1999,1,1,1,1,1,2
barrow alaska 2001,1,1,1,1,1,2
barrow alaska 2004,1,1,1,1,1,2
barrow alaska 2005,1,1,1,1,1,2
barrow alaska 2006,1,1,1,1,1,2
barrow alaska 2008,1,1,1,1,1,2
barrow alaska 2009,1,1,1,1,1,2
barrow alaska arcss,1,1,1,1,1,2
barrow alaska clyde,1,1,1,1,1,2
barrow alaska march,1,1,1,1,1,2
barrow alaska ozone,1,1,1,1,1,2
barrow alaska structure,1,1,1,1,1,2
barrow alaska usa,1,1,1,1,1,2
barrow atqasuk climate,1,1,1,1,1,2
barrow atqasuk community,1,1,1,1,1,2
barrow atqasuk detailed,1,1,1,1,1,2
barrow atqasuk nims,1,1,1,1,1,2
barrow atqasuk plot,1,1,1,1,1,2
barrow atqasuk thaw,1,1,1,1,1,2
barrow canopy height,1,1,1,1,1,2
barrow cloud optical,1,1,1,1,1,2
barrow co2 h2o,1,1,1,1,1,2
barrow community species,1,1,1,1,1,2
barrow crrel plots,1,1,1,1,1,2
barrow daily dose,1,1,1,1,1,2
barrow fluxes excel,1,1,1,1,1,2
barrow fluxes oberbauer,1,1,1,1,1,2
barrow grid description,1,1,1,1,1,2
barrow integrals doserates,1,1,1,1,1,2
barrow jpg webber,1,1,1,1,1,2
barrow landfast electromagnetic,1,1,1,1,1,2
barrow landfast ice,1,1,1,1,1,2
barrow landfast remote,1,1,1,1,1,2
barrow meteorological observations,1,1,1,1,1,2
barrow model log,1,1,1,1,1,2
barrow site factors,1,1,1,1,1,2
barrow spectral irradiance,1,1,1,1,1,2
barrow taxon species,1,1,1,1,1,2
barrow tif webber,1,1,1,1,1,2
barrow topographic grid,1,1,1,1,1,2
barrow u1 alaska,1,1,1,1,1,2
barrow wavelength accuracy,1,1,1,1,1,2
basal sliding components,1,1,1,1,1,2
basal water pressure,1,1,1,1,1,2
base hourly solar,1,1,1,1,1,2
base northwest greenland,1,1,1,1,1,2
base top heights,1,1,1,1,1,2
based climate reconstruction,1,1,1,1,1,2
based cloud microphysics,1,1,1,1,1,2
based instruments carbon,1,1,1,1,1,2
based observation alliance,1,1,1,1,1,2
based observation network,1,1,1,1,1,2
based passive microwave,1,1,1,1,1,2
based sea ice,1,1,1,1,1,2
based tide model,1,1,1,1,1,2
basetraps ascii welker,1,1,1,1,1,2
basetraps excel welker,1,1,1,1,1,2
basin 1979 2001,1,1,1,1,1,2
basin 1999 2010,1,1,1,1,1,2
basin 2013 2016,1,1,1,1,1,2
basin alas r31,1,1,1,1,1,2
basin alaska 1921,1,1,1,1,1,2
basin alaska 1985,1,1,1,1,1,2
basin alaska 1994,1,1,1,1,1,2
basin alaska 2012,1,1,1,1,1,2
basin alaska 2013,1,1,1,1,1,2
basin alaska 2018,1,1,1,1,1,2
basin calanus populations,1,1,1,1,1,2
basin interactions project,1,1,1,1,1,2
basin northern bering,1,1,1,1,1,2
basin outburst flood,1,1,1,1,1,2
basin r31 north,1,1,1,1,1,2
basin summer 1993,1,1,1,1,1,2
basin watershed studies,1,1,1,1,1,2
basins arctic coastal,1,1,1,1,1,2
basins northern alaska,1,1,1,1,1,2
basins observational system,1,1,1,1,1,2
basis conductivity temperature,1,1,1,1,1,2
basis fish catch,1,1,1,1,1,2
basis survey acoustics,1,1,1,1,1,2
basis zooplankton abundance,1,1,1,1,1,2
bathymetry watershed delineation,1,1,1,1,1,2
bay alaska 2010,1,1,1,1,1,2
bay alaska 2016,1,1,1,1,1,2
bay alaska august,1,1,1,1,1,2
bay alaska summer,1,1,1,1,1,2
bay beaufort sea,1,1,1,1,1,2
bay east siberian,1,1,1,1,1,2
bay industry sediments,1,1,1,1,1,2
bay oilfield alaska,1,1,1,1,1,2
bay region greenland,1,1,1,1,1,2
bay snow depth,1,1,1,1,1,2
bay u34 alaska,1,1,1,1,1,2
bay west greenland,1,1,1,1,1,2
bears adipose analyses,1,1,1,1,1,2
bears blood analyses,1,1,1,1,1,2
bears body temperature,1,1,1,1,1,2
bears breath analyses,1,1,1,1,1,2
bears morphological measurements,1,1,1,1,1,2
bears muscle analyses,1,1,1,1,1,2
beaufort gyre canada,1,1,1,1,1,2
beaufort gyre freshwater,1,1,1,1,1,2
beaufort gyre system,1,1,1,1,1,2
beaufort margin arctic,1,1,1,1,1,2
beaufort sea 1974,1,1,1,1,1,2
beaufort sea 2012,1,1,1,1,1,2
beaufort sea 2014,1,1,1,1,1,2
beaufort sea 2015,1,1,1,1,1,2
beaufort sea 2016,1,1,1,1,1,2
beaufort sea ctd,1,1,1,1,1,2
beaufort sea gif,1,1,1,1,1,2
beaufort sea gradinger,1,1,1,1,1,2
beaufort sea methane,1,1,1,1,1,2
beaufort sea nic,1,1,1,1,1,2
beaufort sea september,1,1,1,1,1,2
beaufort sea zooplankton,1,1,1,1,1,2
beaufort seas 2013,1,1,1,1,1,2
beaufort seas 2014,1,1,1,1,1,2
beaufort seas 2016,1,1,1,1,1,2
beaufort seas offshore,1,1,1,1,1,2
beaufort seas spring,1,1,1,1,1,2
bedfast lake ice,1,1,1,1,1,2
bedrock gps data,1,1,1,1,1,2
behavior 2008 b67,1,1,1,1,1,2
belcher islands nunavut,1,1,1,1,1,2
belenky r46 central,1,1,1,1,1,2
belowground growth data,1,1,1,1,1,2
bely island sand,1,1,1,1,1,2
bely island silt,1,1,1,1,1,2
benthic ecology data,1,1,1,1,1,2
benthic infaunal parameters_dominant,1,1,1,1,1,2
benthic invertebrate fatty,1,1,1,1,1,2
benthos cab dunton,1,1,1,1,1,2
bergin sea chukchi,1,1,1,1,1,2
bering glacier surge,1,1,1,1,1,2
bering sea 2008,1,1,1,1,1,2
bering sea 2010,1,1,1,1,1,2
bering sea 2011,1,1,1,1,1,2
bering sea 2012,1,1,1,1,1,2
bering sea 2014,1,1,1,1,1,2
bering sea 2017,1,1,1,1,1,2
bering sea b54,1,1,1,1,1,2
bering sea b57,1,1,1,1,1,2
bering sea calvet,1,1,1,1,1,2
bering sea coastal,1,1,1,1,1,2
bering sea groundfish,1,1,1,1,1,2
bering sea ice,1,1,1,1,1,2
bering sea implications,1,1,1,1,1,2
bering sea mocness,1,1,1,1,1,2
bering sea project,1,1,1,1,1,2
bering sea surface,1,1,1,1,1,2
bering sea video,1,1,1,1,1,2
bering strait 11,1,1,1,1,1,2
bering strait 12,1,1,1,1,1,2
bering strait 13,1,1,1,1,1,2
bering strait 14,1,1,1,1,1,2
bering strait 15,1,1,1,1,1,2
bering strait 16,1,1,1,1,1,2
bering strait 17,1,1,1,1,1,2
bering strait 2005,1,1,1,1,1,2
bering strait environmental,1,1,1,1,1,2
bering strait norseman2,1,1,1,1,1,2
bering strait oceanic,1,1,1,1,1,2
bering strait region,1,1,1,1,1,2
bering strait socio,1,1,1,1,1,2
beringia 2001 2011,1,1,1,1,1,2
beringian arctic gateway,1,1,1,1,1,2
berylium isotope data,1,1,1,1,1,2
beryllium 10 moraine,1,1,1,1,1,2
beryllium 7 concentrations,1,1,1,1,1,2
beryllium isotope data,1,1,1,1,1,2
bethel bethel census,1,1,1,1,1,2
betty pingo 1,1,1,1,1,1,2
betty pingo mnt,1,1,1,1,1,2
betty pingo wet,1,1,1,1,1,2
betula nana ring,1,1,1,1,1,2
betula nana shoot,1,1,1,1,1,2
betula nana shrub,1,1,1,1,1,2
betula nana shrubs,1,1,1,1,1,2
bgos underway pco2,1,1,1,1,1,2
bias corrected precipitation,1,1,1,1,1,2
biface technological analysis,1,1,1,1,1,2
bigelowii data jonsdottir,1,1,1,1,1,2
bigelowii excel data,1,1,1,1,1,2
bigelowii species file,1,1,1,1,1,2
bio apparent quantum,1,1,1,1,1,2
bio geochemical profiles,1,1,1,1,1,2
biocomplexity gross ecosystem,1,1,1,1,1,2
biocomplexity project soil,1,1,1,1,1,2
biogenic silica fluxes,1,1,1,1,1,2
biogenic silica production,1,1,1,1,1,2
biogeochemical data krishfield,1,1,1,1,1,2
biogeochemical lake samples,1,1,1,1,1,2
biogeochemical time series,1,1,1,1,1,2
biogeochemistry data 2009,1,1,1,1,1,2
biogeochemistry dataset 0519840,1,1,1,1,1,2
biological observatory line,1,1,1,1,1,2
biology ascii melnikov,1,1,1,1,1,2
biomas model results,1,1,1,1,1,2
biomass agashashok river,1,1,1,1,1,2
biomass bacteria microflagellates,1,1,1,1,1,2
biomass burning dust,1,1,1,1,1,2
biomass codes ascii,1,1,1,1,1,2
biomass codes excel,1,1,1,1,1,2
biomass community data,1,1,1,1,1,2
biomass data ascii,1,1,1,1,1,2
biomass data excel,1,1,1,1,1,2
biomass data grebmeier,1,1,1,1,1,2
biomass dynamics model,1,1,1,1,1,2
biomass emerald lake,1,1,1,1,1,2
biomass measurements ascii,1,1,1,1,1,2
biomass measurements excel,1,1,1,1,1,2
biomass ms access,1,1,1,1,1,2
biomass ndvi lai,1,1,1,1,1,2
biomass summer 2008,1,1,1,1,1,2
biomass summer 2010,1,1,1,1,1,2
biomass yukon kuskokwim,1,1,1,1,1,2
biome4 vegetation simulations,1,1,1,1,1,2
biphenyl pcb seawater,1,1,1,1,1,2
bird electronics sbe37,1,1,1,1,1,2
bird tingmiatornis arctica,1,1,1,1,1,2
birds mammals b68,1,1,1,1,1,2
bivalve arctica islandica,1,1,1,1,1,2
biweekly time series,1,1,1,1,1,2
black carbon concentrations,1,1,1,1,1,2
black legged kittiwakes,1,1,1,1,1,2
black sky albedo,1,1,1,1,1,2
black spruce 2003,1,1,1,1,1,2
blooms chukchi sea,1,1,1,1,1,2
bluff u8 alaska,1,1,1,1,1,2
bog organic geochemistry,1,1,1,1,1,2
bogoslof islands patch,1,1,1,1,1,2
boil ecosystems banks,1,1,1,1,1,2
boil ecosystems snow,1,1,1,1,1,2
bolvansky r24 russian,1,1,1,1,1,2
bonanza creek lter,1,1,1,1,1,2
boreal biomass wildfire,1,1,1,1,1,2
boreal forest ecosystems,1,1,1,1,1,2
boreal forest energy,1,1,1,1,1,2
boreal forest glucose,1,1,1,1,1,2
boreal forest transition,1,1,1,1,1,2
boreal forests 1951,1,1,1,1,1,2
boreal forests mcguire,1,1,1,1,1,2
boreal mature aspen,1,1,1,1,1,2
boreal mature black,1,1,1,1,1,2
boreal mature jack,1,1,1,1,1,2
boreal mixedwood forest,1,1,1,1,1,2
boreal plant evapotranspiration,1,1,1,1,1,2
boreas 91 pam,1,1,1,1,1,2
boreas northern study,1,1,1,1,1,2
boreas pam ii,1,1,1,1,1,2
borehole data alaska,1,1,1,1,1,2
borehole data drilling,1,1,1,1,1,2
borehole optical stratigraphy,1,1,1,1,1,2
borehole televiewer data,1,1,1,1,1,2
borehole temperature measurements,1,1,1,1,1,2
borehole temperature subdataset,1,1,1,1,1,2
borehole tilt sensor,1,1,1,1,1,2
borehole water temperature,1,1,1,1,1,2
boreholes 2005 2010,1,1,1,1,1,2
boreholes 2005 2016,1,1,1,1,1,2
boreholes western greenland,1,1,1,1,1,2
borne sar imagery,1,1,1,1,1,2
borough shoreline change,1,1,1,1,1,2
bottle cast oxygen,1,1,1,1,1,2
bottle chlorophyll data,1,1,1,1,1,2
bottle chlorophyll nutrients,1,1,1,1,1,2
bottle data chlorophyll,1,1,1,1,1,2
bottlle data chlorophyll,1,1,1,1,1,2
bottom pressure moorings,1,1,1,1,1,2
bottom tree ring,1,1,1,1,1,2
bottom water column,1,1,1,1,1,2
bottom water nutrients,1,1,1,1,1,2
bottom water temperature,1,1,1,1,1,2
boulder patch stefansson,1,1,1,1,1,2
boulder workshop berlinor,1,1,1,1,1,2
boulder workshop categorical,1,1,1,1,1,2
boulder workshop clean,1,1,1,1,1,2
boulder workshop gur,1,1,1,1,1,2
boundaries ascii uttal,1,1,1,1,1,2
boundaries netcdf uttal,1,1,1,1,1,2
boundary conditions cassano,1,1,1,1,1,2
boundary current climatic,1,1,1,1,1,2
boundary layer cloud,1,1,1,1,1,2
boundary layer profiles,1,1,1,1,1,2
bowhead whale abundance,1,1,1,1,1,2
bowhead whale subsistence,1,1,1,1,1,2
box cores sediment,1,1,1,1,1,2
brackish wet sedge,1,1,1,1,1,2
branch extension growth,1,1,1,1,1,2
branch extension growth_2011,1,1,1,1,1,2
branch growth 2005,1,1,1,1,1,2
breeding bird counts,1,1,1,1,1,2
breeding ecology study,1,1,1,1,1,2
brevig mission nome,1,1,1,1,1,2
bridge logs ashjian,1,1,1,1,1,2
bright reflector mappings,1,1,1,1,1,2
brine wetted snow,1,1,1,1,1,2
brines salinity shifts,1,1,1,1,1,2
british columbia canada,1,1,1,1,1,2
bromide ethane propane,1,1,1,1,1,2
bromine atom measurements,1,1,1,1,1,2
brooks range arctic,1,1,1,1,1,2
brooks range foothills,1,1,1,1,1,2
brown bering chukchi,1,1,1,1,1,2
brw barrow 1998,1,1,1,1,1,2
brw peninsula land,1,1,1,1,1,2
bssn website map,1,1,1,1,1,2
budgets alaska 2008,1,1,1,1,1,2
bugt west greenland,1,1,1,1,1,2
building community capacity,1,1,1,1,1,2
bulk density moisture,1,1,1,1,1,2
buoy 2000a central,1,1,1,1,1,2
buoy 2000b central,1,1,1,1,1,2
buoy 2001a central,1,1,1,1,1,2
buoy 2002a north,1,1,1,1,1,2
buoy 2003a central,1,1,1,1,1,2
buoy 2003b central,1,1,1,1,1,2
buoy 2003c beaufort,1,1,1,1,1,2
buoy 2003d beaufort,1,1,1,1,1,2
buoy 2003e laptev,1,1,1,1,1,2
buoy 2004a central,1,1,1,1,1,2
buoy 2004b central,1,1,1,1,1,2
buoy 2004c central,1,1,1,1,1,2
buoy 2004d central,1,1,1,1,1,2
buoy 2004e central,1,1,1,1,1,2
buoy 2005a central,1,1,1,1,1,2
buoy 2005b beaufort,1,1,1,1,1,2
buoy 2005c beaufort,1,1,1,1,1,2
buoy 2005d central,1,1,1,1,1,2
buoy 2005e central,1,1,1,1,1,2
buoy 2005f central,1,1,1,1,1,2
buoy 2006b central,1,1,1,1,1,2
buoy 2006c beaufort,1,1,1,1,1,2
buoy 2006d laptev,1,1,1,1,1,2
buoy 2006e laptev,1,1,1,1,1,2
buoy 2006f laptev,1,1,1,1,1,2
buoy 2007b beaufort,1,1,1,1,1,2
buoy 2007c central,1,1,1,1,1,2
buoy 2007d central,1,1,1,1,1,2
buoy 2007e beaufort,1,1,1,1,1,2
buoy 2007f beaufort,1,1,1,1,1,2
buoy 2007g central,1,1,1,1,1,2
buoy 2007h central,1,1,1,1,1,2
buoy 2007i central,1,1,1,1,1,2
buoy 2007j central,1,1,1,1,1,2
buoy 2007k canadian,1,1,1,1,1,2
buoy 2008a beaufort,1,1,1,1,1,2
buoy 2008b central,1,1,1,1,1,2
buoy 2008c central,1,1,1,1,1,2
buoy 2008d central,1,1,1,1,1,2
buoy 2008e central,1,1,1,1,1,2
buoy 2008f beaufort,1,1,1,1,1,2
buoy 2009a central,1,1,1,1,1,2
buoy 2009d central,1,1,1,1,1,2
buoy 2009e canadian,1,1,1,1,1,2
buoy 2009f central,1,1,1,1,1,2
buoy 2009g beaufort,1,1,1,1,1,2
buoy 2010a central,1,1,1,1,1,2
buoy 2010b beaufort,1,1,1,1,1,2
buoy 2010c baffin,1,1,1,1,1,2
buoy 2010f beaufort,1,1,1,1,1,2
buoy 2010g canadian,1,1,1,1,1,2
buoy 2010h central,1,1,1,1,1,2
buoy 2011a beaufort,1,1,1,1,1,2
buoy 2011b beaufort,1,1,1,1,1,2
buoy 2011c central,1,1,1,1,1,2
buoy 2011d central,1,1,1,1,1,2
buoy 2011e canadian,1,1,1,1,1,2
buoy 2011f central,1,1,1,1,1,2
buoy 2011g central,1,1,1,1,1,2
buoy 2011i beaufort,1,1,1,1,1,2
buoy 2011j beaufort,1,1,1,1,1,2
buoy 2011k beaufort,1,1,1,1,1,2
buoy 2011l central,1,1,1,1,1,2
buoy 2011m central,1,1,1,1,1,2
buoy 2012a beaufort,1,1,1,1,1,2
buoy 2012b central,1,1,1,1,1,2
buoy 2012c central,1,1,1,1,1,2
buoy 2012d central,1,1,1,1,1,2
buoy 2012e canadian,1,1,1,1,1,2
buoy 2012f canadian,1,1,1,1,1,2
buoy 2012g central,1,1,1,1,1,2
buoy 2012h beaufort,1,1,1,1,1,2
buoy 2012i chukchi,1,1,1,1,1,2
buoy 2012j laptev,1,1,1,1,1,2
buoy 2012l beaufort,1,1,1,1,1,2
buoy 2012m east,1,1,1,1,1,2
buoy 2013a nunavut,1,1,1,1,1,2
buoy 2013b central,1,1,1,1,1,2
buoy 2013c central,1,1,1,1,1,2
buoy 2013d beaufort,1,1,1,1,1,2
buoy 2013e central,1,1,1,1,1,2
buoy 2013f beaufort,1,1,1,1,1,2
buoy 2013g beaufort,1,1,1,1,1,2
buoy 2013h central,1,1,1,1,1,2
buoy 2013i beaufort,1,1,1,1,1,2
buoy 2014b beaufort,1,1,1,1,1,2
buoy 2014c beaufort,1,1,1,1,1,2
buoy 2014d central,1,1,1,1,1,2
buoy 2014e central,1,1,1,1,1,2
buoy 2014f beaufort,1,1,1,1,1,2
buoy 2014g beaufort,1,1,1,1,1,2
buoy 2014i beaufort,1,1,1,1,1,2
buoy 2015a beaufort,1,1,1,1,1,2
buoy 2015b beaufort,1,1,1,1,1,2
buoy 2015c beaufort,1,1,1,1,1,2
buoy 2015d central,1,1,1,1,1,2
buoy 2015e east,1,1,1,1,1,2
buoy 2015f central,1,1,1,1,1,2
buoy 2015g central,1,1,1,1,1,2
buoy 2015h beaufort,1,1,1,1,1,2
buoy 2015i central,1,1,1,1,1,2
buoy 2015j beaufort,1,1,1,1,1,2
buoy 2015k chukchi,1,1,1,1,1,2
buoy 2016a beaufort,1,1,1,1,1,2
buoy aofb 15,1,1,1,1,1,2
buoy argos data,1,1,1,1,1,2
buoy argos position,1,1,1,1,1,2
buoy data beaufort,1,1,1,1,1,2
buoy data hourly,1,1,1,1,1,2
buoy ioeb air,1,1,1,1,1,2
buoy ioeb doppler,1,1,1,1,1,2
buoy network coordination,1,1,1,1,1,2
buoy programme 2013,1,1,1,1,1,2
buoy programme ab,1,1,1,1,1,2
buoy programme txtuvpt,1,1,1,1,1,2
buoy project deployment,1,1,1,1,1,2
buoy14 beaufort sea,1,1,1,1,1,2
burned soil surface,1,1,1,1,1,2
burning dust sea,1,1,1,1,1,2
c1 00000 wav,1,1,1,1,1,2
c1 00998 wav,1,1,1,1,1,2
c1 00999 wav,1,1,1,1,1,2
c1 01997 wav,1,1,1,1,1,2
c1 01998 wav,1,1,1,1,1,2
c1 02996 wav,1,1,1,1,1,2
c1 02997 wav,1,1,1,1,1,2
c1 03995 wav,1,1,1,1,1,2
c1 03996 wav,1,1,1,1,1,2
c1 04994 wav,1,1,1,1,1,2
c1 04995 wav,1,1,1,1,1,2
c1 05993 wav,1,1,1,1,1,2
c1 05994 wav,1,1,1,1,1,2
c1 06992 wav,1,1,1,1,1,2
c1 06993 wav,1,1,1,1,1,2
