token,n,unique_ids,unique_authors,weighted_n,weighted_ids,score
wahr,2,2,1,2,2,4
waist,2,2,1,2,2,4
walczak,2,2,1,2,2,4
weakens,2,2,1,2,2,4
wellbores,2,2,1,2,2,4
whitefish,2,2,1,2,2,4
wiebe,2,2,1,2,2,4
wiest,2,2,1,2,2,4
wiggle,2,2,1,2,2,4
wijk,2,2,1,2,2,4
williams,2,2,1,2,2,4
windy,2,2,1,2,2,4
woogate,2,2,1,2,2,4
wouters,2,2,1,2,2,4
www.arcticgreatrivers.org,2,2,1,2,2,4
www.esr.org,2,2,1,2,2,4
www.geobotany.uaf.edu,2,2,1,2,2,4
www.geog.ubc.ca,2,2,1,2,2,4
www.simrad.com,2,2,1,2,2,4
www.wasim.ch,2,2,1,2,2,4
www.wcc.nrcs.usda.gov,2,2,1,2,2,4
xsd,2,2,1,2,2,4
xxii,2,2,1,2,2,4
year_collected,2,2,1,2,2,4
ypersele,2,2,1,2,2,4
yymmdd,2,2,1,2,2,4
yyyymmdd_hhmmss,2,2,1,2,2,4
zmaw,2,2,1,2,2,4
zooplanktivorous,2,2,1,2,2,4
interactions,180,145,81,2.2222222222222223,1.7901234567901234,4.012345679012346
2005,152,125,69,2.2028985507246377,1.8115942028985508,4.0144927536231885
measuring,110,87,49,2.2448979591836733,1.7755102040816326,4.020408163265306
availability,87,66,38,2.289473684210526,1.736842105263158,4.026315789473684
runoff,87,46,33,2.6363636363636362,1.393939393939394,4.03030303030303
identified,138,104,60,2.3,1.7333333333333334,4.033333333333333
basal,81,40,30,2.7,1.3333333333333333,4.033333333333333
cycling,116,98,53,2.188679245283019,1.849056603773585,4.037735849056604
automated,98,88,46,2.130434782608696,1.9130434782608696,4.043478260869565
approaches,43,38,20,2.15,1.9,4.05
ridge,42,39,20,2.1,1.95,4.05
compilation,40,37,19,2.1052631578947367,1.9473684210526316,4.052631578947368
09,39,34,18,2.1666666666666665,1.8888888888888888,4.055555555555555
status,37,32,17,2.176470588235294,1.8823529411764706,4.0588235294117645
conditions,429,326,186,2.306451612903226,1.7526881720430108,4.059139784946237
minimum,33,32,16,2.0625,2,4.0625
school,101,86,46,2.1956521739130435,1.8695652173913044,4.065217391304348
spp,34,23,14,2.4285714285714284,1.6428571428571428,4.071428571428571
question,63,47,27,2.3333333333333335,1.7407407407407407,4.074074074074074
regimes,65,41,26,2.5,1.5769230769230769,4.076923076923077
li,34,19,13,2.6153846153846154,1.4615384615384615,4.076923076923077
monoxide,28,25,13,2.1538461538461537,1.9230769230769231,4.076923076923077
vulnerable,28,25,13,2.1538461538461537,1.9230769230769231,4.076923076923077
nunavut,27,26,13,2.076923076923077,2,4.076923076923077
improve,157,141,73,2.1506849315068495,1.9315068493150684,4.082191780821918
nw,27,22,12,2.25,1.8333333333333333,4.083333333333333
produced,101,87,46,2.1956521739130435,1.891304347826087,4.086956521739131
airborne,55,39,23,2.391304347826087,1.6956521739130435,4.086956521739131
dependent,48,46,23,2.0869565217391304,2,4.086956521739131
northern,368,319,168,2.1904761904761907,1.8988095238095237,4.089285714285714
classification,49,41,22,2.227272727272727,1.8636363636363635,4.090909090909091
taxonomic,29,16,11,2.6363636363636362,1.4545454545454546,4.090909090909091
realistic,24,21,11,2.1818181818181817,1.9090909090909092,4.090909090909091
doi.org,49,37,21,2.3333333333333335,1.7619047619047619,4.095238095238095
4,440,355,194,2.268041237113402,1.8298969072164948,4.097938144329897
6,301,236,131,2.2977099236641223,1.8015267175572518,4.099236641221374
micro,47,35,20,2.35,1.75,4.1
validation,44,38,20,2.2,1.9,4.1
cdom,28,13,10,2.8,1.3,4.1
agency,21,20,10,2.1,2,4.1
kangerlussuaq,21,20,10,2.1,2,4.1
relationships,127,111,58,2.189655172413793,1.9137931034482758,4.103448275862069
estimate,145,126,66,2.196969696969697,1.9090909090909092,4.1060606060606055
corrected,87,65,37,2.3513513513513513,1.7567567567567568,4.108108108108108
driven,105,84,46,2.282608695652174,1.826086956521739,4.108695652173913
dryas,25,12,9,2.7777777777777777,1.3333333333333333,4.111111111111111
halogen,25,12,9,2.7777777777777777,1.3333333333333333,4.111111111111111
twin,24,13,9,2.6666666666666665,1.4444444444444444,4.111111111111111
1982,19,18,9,2.111111111111111,2,4.111111111111111
acidic,42,28,17,2.4705882352941178,1.6470588235294117,4.117647058823529
collaborations,36,34,17,2.1176470588235294,2,4.117647058823529
contributed,36,34,17,2.1176470588235294,2,4.117647058823529
late,211,172,93,2.2688172043010755,1.8494623655913978,4.118279569892473
interior,53,50,25,2.12,2,4.12
short,143,129,66,2.1666666666666665,1.9545454545454546,4.121212121212121
kuparuk,61,38,24,2.5416666666666665,1.5833333333333333,4.125
multibeam,19,14,8,2.375,1.75,4.125
97,18,15,8,2.25,1.875,4.125
family,17,16,8,2.125,2,4.125
presently,17,16,8,2.125,2,4.125
edge,69,59,31,2.225806451612903,1.903225806451613,4.129032258064516
island,167,151,77,2.168831168831169,1.9610389610389611,4.12987012987013
section,98,92,46,2.130434782608696,2,4.130434782608695
positions,51,44,23,2.217391304347826,1.9130434782608696,4.130434782608695
margin,92,61,37,2.4864864864864864,1.6486486486486487,4.135135135135135
estimates,205,151,86,2.383720930232558,1.755813953488372,4.1395348837209305
fields,118,85,49,2.4081632653061225,1.7346938775510203,4.142857142857142
industrial,47,40,21,2.238095238095238,1.9047619047619047,4.142857142857142
hobo,37,21,14,2.642857142857143,1.5,4.142857142857142
fence,16,13,7,2.2857142857142856,1.8571428571428572,4.142857142857142
eastward,15,14,7,2.142857142857143,2,4.142857142857142
stresses,15,14,7,2.142857142857143,2,4.142857142857142
microorganisms,19,10,7,2.7142857142857144,1.4285714285714286,4.142857142857143
updated,104,95,48,2.1666666666666665,1.9791666666666667,4.145833333333333
calibrated,79,62,34,2.323529411764706,1.8235294117647058,4.147058823529412
social,108,54,39,2.769230769230769,1.3846153846153846,4.153846153846153
um,31,23,13,2.3846153846153846,1.7692307692307692,4.153846153846153
substantially,28,26,13,2.1538461538461537,2,4.153846153846153
rapid,141,125,64,2.203125,1.953125,4.15625
45,40,39,19,2.1052631578947367,2.0526315789473686,4.157894736842105
50,196,170,88,2.227272727272727,1.9318181818181819,4.159090909090909
freshwater,148,85,56,2.642857142857143,1.5178571428571428,4.160714285714286
seabird,86,68,37,2.324324324324324,1.837837837837838,4.162162162162162
ecosystems,261,172,104,2.5096153846153846,1.6538461538461537,4.163461538461538
domain,52,48,24,2.1666666666666665,2,4.166666666666666
altering,13,12,6,2.1666666666666665,2,4.166666666666666
hydroclimate,13,12,6,2.1666666666666665,2,4.166666666666666
comma,50,50,24,2.0833333333333335,2.0833333333333335,4.166666666666667
predators,31,19,12,2.5833333333333335,1.5833333333333333,4.166666666666667
42,25,25,12,2.0833333333333335,2.0833333333333335,4.166666666666667
scripts,17,8,6,2.8333333333333335,1.3333333333333333,4.166666666666667
tunnel,17,8,6,2.8333333333333335,1.3333333333333333,4.166666666666667
advancement,15,10,6,2.5,1.6666666666666667,4.166666666666667
soft,14,11,6,2.3333333333333335,1.8333333333333333,4.166666666666667
doi,176,95,65,2.707692307692308,1.4615384615384615,4.1692307692307695
indigenous,78,43,29,2.689655172413793,1.4827586206896552,4.172413793103448
individuals,41,30,17,2.411764705882353,1.7647058823529411,4.1764705882352935
initiated,42,29,17,2.4705882352941178,1.7058823529411764,4.176470588235294
29,60,57,28,2.142857142857143,2.0357142857142856,4.178571428571429
shear,29,17,11,2.6363636363636362,1.5454545454545454,4.181818181818182
eriophorum,25,21,11,2.272727272727273,1.9090909090909092,4.181818181818182
agencies,23,23,11,2.090909090909091,2.090909090909091,4.181818181818182
complement,23,23,11,2.090909090909091,2.090909090909091,4.181818181818182
flow,219,141,86,2.546511627906977,1.6395348837209303,4.186046511627907
2006,143,125,64,2.234375,1.953125,4.1875
thermal,115,99,51,2.2549019607843137,1.9411764705882353,4.196078431372549
diurnal,23,19,10,2.3,1.9,4.199999999999999
shape,35,28,15,2.3333333333333335,1.8666666666666667,4.2
security,22,20,10,2.2,2,4.2
harvested,21,21,10,2.1,2.1,4.2
tc,21,21,10,2.1,2.1,4.2
tend,21,21,10,2.1,2.1,4.2
aquifers,15,6,5,3,1.2,4.2
duplicate,13,8,5,2.6,1.6,4.2
licor,12,9,5,2.4,1.8,4.2
sikuliaq,12,9,5,2.4,1.8,4.2
gauging,11,10,5,2.2,2,4.2
magnaprobe,11,10,5,2.2,2,4.2
converted,54,47,24,2.25,1.9583333333333333,4.208333333333333
pack,69,49,28,2.4642857142857144,1.75,4.214285714285714
holocene,167,86,60,2.783333333333333,1.4333333333333333,4.216666666666667
0,148,118,63,2.3492063492063493,1.873015873015873,4.222222222222222
reconstructed,38,38,18,2.111111111111111,2.111111111111111,4.222222222222222
dissipation,21,17,9,2.3333333333333335,1.8888888888888888,4.222222222222222
happy,20,18,9,2.2222222222222223,2,4.222222222222222
par,76,55,31,2.4516129032258065,1.7741935483870968,4.225806451612903
sector,67,64,31,2.161290322580645,2.064516129032258,4.225806451612903
steps,28,27,13,2.1538461538461537,2.076923076923077,4.230769230769231
instrumentation,73,71,34,2.1470588235294117,2.088235294117647,4.235294117647059
advantage,36,36,17,2.1176470588235294,2.1176470588235294,4.235294117647059
middle,57,49,25,2.28,1.96,4.24
northward,36,32,16,2.25,2,4.25
lt,29,22,12,2.4166666666666665,1.8333333333333333,4.25
copy,17,17,8,2.125,2.125,4.25
mosaics,17,17,8,2.125,2.125,4.25
narrow,17,17,8,2.125,2.125,4.25
stores,17,17,8,2.125,2.125,4.25
rope,12,5,4,3,1.25,4.25
rna,11,6,4,2.75,1.5,4.25
tephra,11,6,4,2.75,1.5,4.25
cytometry,10,7,4,2.5,1.75,4.25
roms,10,7,4,2.5,1.75,4.25
tongue,10,7,4,2.5,1.75,4.25
cf,9,8,4,2.25,2,4.25
packages,9,8,4,2.25,2,4.25
sfm,9,8,4,2.25,2,4.25
tunu,9,8,4,2.25,2,4.25
service,91,75,39,2.3333333333333335,1.9230769230769231,4.256410256410256
ambient,68,47,27,2.5185185185185186,1.7407407407407407,4.2592592592592595
internal,61,37,23,2.652173913043478,1.608695652173913,4.260869565217391
descriptions,53,45,23,2.3043478260869565,1.9565217391304348,4.260869565217392
operational,53,45,23,2.3043478260869565,1.9565217391304348,4.260869565217392
chemical,228,177,95,2.4,1.8631578947368421,4.2631578947368425
exchange,162,124,67,2.417910447761194,1.8507462686567164,4.26865671641791
era,69,42,26,2.6538461538461537,1.6153846153846154,4.269230769230769
real,85,73,37,2.2972972972972974,1.972972972972973,4.27027027027027
comprised,47,47,22,2.1363636363636362,2.1363636363636362,4.2727272727272725
warmed,27,20,11,2.4545454545454546,1.8181818181818181,4.2727272727272725
photo,26,21,11,2.3636363636363638,1.9090909090909092,4.272727272727273
vaginatum,26,21,11,2.3636363636363638,1.9090909090909092,4.272727272727273
continued,89,82,40,2.225,2.05,4.275
degradation,82,42,29,2.8275862068965516,1.4482758620689655,4.275862068965517
basin,278,201,112,2.482142857142857,1.7946428571428572,4.276785714285714
43,41,36,18,2.2777777777777777,2,4.277777777777778
charcoal,20,10,7,2.857142857142857,1.4285714285714286,4.285714285714286
anaktuvuk,16,14,7,2.2857142857142856,2,4.285714285714286
exported,16,14,7,2.2857142857142856,2,4.285714285714286
microns,16,14,7,2.2857142857142856,2,4.285714285714286
star,15,15,7,2.142857142857143,2.142857142857143,4.285714285714286
quantification,31,29,14,2.2142857142857144,2.0714285714285716,4.2857142857142865
treatment,56,47,24,2.3333333333333335,1.9583333333333333,4.291666666666667
predictive,37,36,17,2.176470588235294,2.1176470588235294,4.294117647058823
soils,158,100,60,2.6333333333333333,1.6666666666666667,4.3
contribution,136,122,60,2.2666666666666666,2.033333333333333,4.3
bird,48,38,20,2.4,1.9,4.3
winds,47,39,20,2.35,1.95,4.3
profiling,45,41,20,2.25,2.05,4.3
seed,29,14,10,2.9,1.4,4.3
99,24,19,10,2.4,1.9,4.3
paleoclimatology,24,19,10,2.4,1.9,4.3
barium,23,20,10,2.3,2,4.3
mixed,76,66,33,2.303030303030303,2,4.303030303030303
major,296,268,131,2.2595419847328246,2.045801526717557,4.305343511450381
heating,39,30,16,2.4375,1.875,4.3125
examines,35,34,16,2.1875,2.125,4.3125
0.5,80,71,35,2.2857142857142856,2.0285714285714285,4.314285714285714
hydrology,98,66,38,2.5789473684210527,1.736842105263158,4.315789473684211
weather,290,211,116,2.5,1.8189655172413792,4.318965517241379
quantify,183,146,76,2.4078947368421053,1.9210526315789473,4.328947368421053
key,271,227,115,2.356521739130435,1.9739130434782608,4.3304347826086955
canada,205,172,87,2.3563218390804597,1.9770114942528736,4.333333333333333
functional,48,43,21,2.2857142857142856,2.0476190476190474,4.333333333333333
swe,43,22,15,2.8666666666666667,1.4666666666666666,4.333333333333333
protocols,39,39,18,2.1666666666666665,2.1666666666666665,4.333333333333333
exact,26,26,12,2.1666666666666665,2.1666666666666665,4.333333333333333
subject,26,26,12,2.1666666666666665,2.1666666666666665,4.333333333333333
assessments,24,15,9,2.6666666666666665,1.6666666666666667,4.333333333333333
plumes,24,15,9,2.6666666666666665,1.6666666666666667,4.333333333333333
marker,13,13,6,2.1666666666666665,2.1666666666666665,4.333333333333333
acetylene,9,4,3,3,1.3333333333333333,4.333333333333333
shells,9,4,3,3,1.3333333333333333,4.333333333333333
twentieth,9,4,3,3,1.3333333333333333,4.333333333333333
6400,8,5,3,2.6666666666666665,1.6666666666666667,4.333333333333333
acp,8,5,3,2.6666666666666665,1.6666666666666667,4.333333333333333
argon,8,5,3,2.6666666666666665,1.6666666666666667,4.333333333333333
damocles,8,5,3,2.6666666666666665,1.6666666666666667,4.333333333333333
drew,8,5,3,2.6666666666666665,1.6666666666666667,4.333333333333333
ds.iris.edu,8,5,3,2.6666666666666665,1.6666666666666667,4.333333333333333
farm,8,5,3,2.6666666666666665,1.6666666666666667,4.333333333333333
geese,8,5,3,2.6666666666666665,1.6666666666666667,4.333333333333333
microstructural,8,5,3,2.6666666666666665,1.6666666666666667,4.333333333333333
proposals,8,5,3,2.6666666666666665,1.6666666666666667,4.333333333333333
boundaries,33,32,15,2.2,2.1333333333333333,4.333333333333334
transmission,33,32,15,2.2,2.1333333333333333,4.333333333333334
acceleration,20,19,9,2.2222222222222223,2.111111111111111,4.333333333333334
mini,14,12,6,2.3333333333333335,2,4.333333333333334
htm,10,3,3,3.3333333333333335,1,4.333333333333334
ug,10,3,3,3.3333333333333335,1,4.333333333333334
94,7,6,3,2.3333333333333335,2,4.333333333333334
atmosphérique,7,6,3,2.3333333333333335,2,4.333333333333334
modèle,7,6,3,2.3333333333333335,2,4.333333333333334
regulated,7,6,3,2.3333333333333335,2,4.333333333333334
selective,7,6,3,2.3333333333333335,2,4.333333333333334
webber,7,6,3,2.3333333333333335,2,4.333333333333334
preliminary,100,91,44,2.272727272727273,2.0681818181818183,4.340909090909092
upper,213,178,90,2.3666666666666667,1.9777777777777779,4.344444444444445
software,92,82,40,2.3,2.05,4.35
abundances,46,41,20,2.3,2.05,4.35
duration,75,73,34,2.2058823529411766,2.1470588235294117,4.352941176470589
isotope,238,167,93,2.5591397849462365,1.7956989247311828,4.354838709677419
acid,78,57,31,2.5161290322580645,1.8387096774193548,4.354838709677419
bed,75,47,28,2.6785714285714284,1.6785714285714286,4.357142857142857
photosynthesis,32,29,14,2.2857142857142856,2.0714285714285716,4.357142857142858
efforts,151,141,67,2.253731343283582,2.1044776119402986,4.358208955223881
nutrients,126,105,53,2.3773584905660377,1.9811320754716981,4.3584905660377355
increase,214,187,92,2.3260869565217392,2.032608695652174,4.358695652173913
vessel,78,66,33,2.3636363636363638,2,4.363636363636363
baseline,49,47,22,2.227272727272727,2.1363636363636362,4.363636363636363
incubation,29,19,11,2.6363636363636362,1.7272727272727273,4.363636363636363
possibly,27,21,11,2.4545454545454546,1.9090909090909092,4.363636363636363
valid,26,22,11,2.3636363636363638,2,4.363636363636363
dynamic,68,63,30,2.2666666666666666,2.1,4.366666666666667
increased,222,158,87,2.5517241379310347,1.8160919540229885,4.367816091954023
2009,336,276,140,2.4,1.9714285714285715,4.371428571428572
foraging,22,13,8,2.75,1.625,4.375
1987,20,15,8,2.5,1.875,4.375
fox,19,16,8,2.375,2,4.375
missions,19,16,8,2.375,2,4.375
pigment,18,17,8,2.25,2.125,4.375
depths,230,178,93,2.4731182795698925,1.913978494623656,4.387096774193548
october,118,106,51,2.3137254901960786,2.0784313725490198,4.392156862745098
extending,63,60,28,2.25,2.142857142857143,4.392857142857142
timing,150,118,61,2.459016393442623,1.9344262295081966,4.39344262295082
models,356,277,144,2.4722222222222223,1.9236111111111112,4.395833333333334
background,50,38,20,2.5,1.9,4.4
typical,38,28,15,2.533333333333333,1.8666666666666667,4.4
occupied,37,29,15,2.466666666666667,1.9333333333333333,4.4
whoi,25,19,10,2.5,1.9,4.4
targets,24,20,10,2.4,2,4.4
cubic,22,22,10,2.2,2.2,4.4
universal,22,22,10,2.2,2.2,4.4
failures,16,6,5,3.2,1.2,4.4
radiogenic,14,8,5,2.8,1.6,4.4
dome,13,9,5,2.6,1.8,4.4
orientation,12,10,5,2.4,2,4.4
photogrammetry,12,10,5,2.4,2,4.4
156,11,11,5,2.2,2.2,4.4
4.5,11,11,5,2.2,2.2,4.4
accumulates,11,11,5,2.2,2.2,4.4
finished,11,11,5,2.2,2.2,4.4
microclimate,11,11,5,2.2,2.2,4.4
pertaining,11,11,5,2.2,2.2,4.4
physically,11,11,5,2.2,2.2,4.4
po4,11,11,5,2.2,2.2,4.4
thaw,200,135,76,2.6315789473684212,1.7763157894736843,4.407894736842105
respond,78,72,34,2.2941176470588234,2.1176470588235294,4.411764705882353
nearshore,32,21,12,2.6666666666666665,1.75,4.416666666666666
96,29,24,12,2.4166666666666665,2,4.416666666666666
21,109,103,48,2.2708333333333335,2.1458333333333335,4.416666666666667
atmosphere,375,301,153,2.450980392156863,1.9673202614379084,4.4183006535947715
moist,70,54,28,2.5,1.9285714285714286,4.428571428571429
eemian,22,9,7,3.142857142857143,1.2857142857142858,4.428571428571429
tracking,57,45,23,2.4782608695652173,1.9565217391304348,4.434782608695652
gradient,145,99,55,2.6363636363636362,1.8,4.4363636363636365
diatoms,24,16,9,2.6666666666666665,1.7777777777777777,4.444444444444445
underwater,22,18,9,2.4444444444444446,2,4.444444444444445
algal,21,19,9,2.3333333333333335,2.111111111111111,4.444444444444445
records,336,229,127,2.645669291338583,1.8031496062992125,4.448818897637795
sequence,55,34,20,2.75,1.7,4.45
e.g,153,132,64,2.390625,2.0625,4.453125
desert,28,21,11,2.5454545454545454,1.9090909090909092,4.454545454545455
attenuation,27,22,11,2.4545454545454546,2,4.454545454545455
dominated,83,73,35,2.3714285714285714,2.085714285714286,4.457142857142857
shoreline,38,20,13,2.923076923076923,1.5384615384615385,4.461538461538462
moving,34,33,15,2.2666666666666666,2.2,4.466666666666667
version,120,90,47,2.5531914893617023,1.9148936170212767,4.468085106382979
celsius,46,39,19,2.4210526315789473,2.0526315789473686,4.473684210526316
variability,337,245,130,2.5923076923076924,1.8846153846153846,4.476923076923077
levels,218,185,90,2.422222222222222,2.0555555555555554,4.477777777777778
development,298,232,118,2.5254237288135593,1.9661016949152543,4.491525423728813
dynamics,306,229,119,2.5714285714285716,1.9243697478991597,4.495798319327731
regional,372,316,153,2.4313725490196076,2.065359477124183,4.496732026143791
april,188,136,72,2.611111111111111,1.8888888888888888,4.5
coordinated,81,81,36,2.25,2.25,4.5
pools,59,40,22,2.6818181818181817,1.8181818181818181,4.5
seals,45,27,16,2.8125,1.6875,4.5
prehistoric,34,11,10,3.4,1.1,4.5
extreme,33,30,14,2.357142857142857,2.142857142857143,4.5
neem,31,14,10,3.1,1.4,4.5
towed,24,21,10,2.4,2.1,4.5
ch,21,6,6,3.5,1,4.5
piston,20,16,8,2.5,2,4.5
hydrocarbons,19,17,8,2.375,2.125,4.5
shallower,19,17,8,2.375,2.125,4.5
believed,18,18,8,2.25,2.25,4.5
retrieve,18,18,8,2.25,2.25,4.5
radarsat,17,10,6,2.8333333333333335,1.6666666666666667,4.5
900,15,12,6,2.5,2,4.5
reporting,15,12,6,2.5,2,4.5
amundsen,14,13,6,2.3333333333333335,2.1666666666666665,4.5
sociocultural,13,5,4,3.25,1.25,4.5
headspace,12,6,4,3,1.5,4.5
radial,12,6,4,3,1.5,4.5
wedges,12,6,4,3,1.5,4.5
assigned,11,7,4,2.75,1.75,4.5
blooms,11,7,4,2.75,1.75,4.5
redistribution,11,7,4,2.75,1.75,4.5
sol,11,7,4,2.75,1.75,4.5
320b,9,9,4,2.25,2.25,4.5
anchored,9,9,4,2.25,2.25,4.5
enr,9,9,4,2.25,2.25,4.5
ens,9,9,4,2.25,2.25,4.5
enx,9,9,4,2.25,2.25,4.5
fundamentally,9,9,4,2.25,2.25,4.5
guidelines,9,9,4,2.25,2.25,4.5
holistic,9,9,4,2.25,2.25,4.5
icy,9,9,4,2.25,2.25,4.5
lta,9,9,4,2.25,2.25,4.5
manage,9,9,4,2.25,2.25,4.5
maritime,9,9,4,2.25,2.25,4.5
metadata.zip,9,9,4,2.25,2.25,4.5
n1r,9,9,4,2.25,2.25,4.5
nav,9,9,4,2.25,2.25,4.5
nms,9,9,4,2.25,2.25,4.5
occupying,9,9,4,2.25,2.25,4.5
polycarbonate,9,9,4,2.25,2.25,4.5
receiving,9,9,4,2.25,2.25,4.5
reproduction,9,9,4,2.25,2.25,4.5
residual,9,9,4,2.25,2.25,4.5
scattered,9,9,4,2.25,2.25,4.5
technician's,9,9,4,2.25,2.25,4.5
utep,9,9,4,2.25,2.25,4.5
ace,7,2,2,3.5,1,4.5
collagen,7,2,2,3.5,1,4.5
ecohydrology,7,2,2,3.5,1,4.5
pyrene,7,2,2,3.5,1,4.5
wolf,7,2,2,3.5,1,4.5
δ15n,7,2,2,3.5,1,4.5
8232,6,3,2,3,1.5,4.5
arrival,6,3,2,3,1.5,4.5
asset,6,3,2,3,1.5,4.5
battle,6,3,2,3,1.5,4.5
curran,6,3,2,3,1.5,4.5
etheridge,6,3,2,3,1.5,4.5
francey,6,3,2,3,1.5,4.5
jenk,6,3,2,3,1.5,4.5
langenfelds,6,3,2,3,1.5,4.5
pfas,6,3,2,3,1.5,4.5
rubino,6,3,2,3,1.5,4.5
stanford's,6,3,2,3,1.5,4.5
trudinger,6,3,2,3,1.5,4.5
228,5,4,2,2.5,2,4.5
actinic,5,4,2,2.5,2,4.5
anwr,5,4,2,2.5,2,4.5
apl.washington.edu,5,4,2,2.5,2,4.5
baldwin,5,4,2,2.5,2,4.5
balloon,5,4,2,2.5,2,4.5
ecoregions,5,4,2,2.5,2,4.5
enso,5,4,2,2.5,2,4.5
fishscape,5,4,2,2.5,2,4.5
logan,5,4,2,2.5,2,4.5
microbiological,5,4,2,2.5,2,4.5
mld,5,4,2,2.5,2,4.5
outlying,5,4,2,2.5,2,4.5
poly,5,4,2,2.5,2,4.5
r.a,5,4,2,2.5,2,4.5
sg,5,4,2,2.5,2,4.5
sst,5,4,2,2.5,2,4.5
subunit,5,4,2,2.5,2,4.5
sympagic,5,4,2,2.5,2,4.5
km,276,220,110,2.5090909090909093,2,4.50909090909091
hydrographic,114,98,47,2.425531914893617,2.0851063829787235,4.51063829787234
erosion,86,45,29,2.9655172413793105,1.5517241379310345,4.517241379310345
listed,64,49,25,2.56,1.96,4.52
northeastern,58,55,25,2.32,2.2,4.52
laser,41,36,17,2.411764705882353,2.1176470588235294,4.529411764705882
communities,326,204,117,2.786324786324786,1.7435897435897436,4.52991452991453
transitions,77,68,32,2.40625,2.125,4.53125
additional,217,205,93,2.3333333333333335,2.204301075268817,4.53763440860215
selected,151,144,65,2.3230769230769233,2.2153846153846155,4.538461538461538
ablation,71,47,26,2.730769230769231,1.8076923076923077,4.538461538461538
sounding,35,24,13,2.6923076923076925,1.8461538461538463,4.538461538461538
genetic,34,16,11,3.090909090909091,1.4545454545454546,4.545454545454545
calculated,161,135,65,2.476923076923077,2.076923076923077,4.553846153846154
medieval,26,15,9,2.888888888888889,1.6666666666666667,4.555555555555555
kuskokwim,24,17,9,2.6666666666666665,1.8888888888888888,4.555555555555555
mn,22,19,9,2.4444444444444446,2.111111111111111,4.555555555555555
calibrations,21,20,9,2.3333333333333335,2.2222222222222223,4.555555555555555
maintained,21,20,9,2.3333333333333335,2.2222222222222223,4.555555555555555
pole,89,57,32,2.78125,1.78125,4.5625
consists,199,189,85,2.3411764705882354,2.223529411764706,4.564705882352941
retrieved,60,45,23,2.608695652173913,1.9565217391304348,4.565217391304348
including,520,453,213,2.4413145539906105,2.1267605633802815,4.568075117370892
locations,370,288,144,2.5694444444444446,2,4.569444444444445
characterizing,32,32,14,2.2857142857142856,2.2857142857142856,4.571428571428571
lowering,25,7,7,3.5714285714285716,1,4.571428571428571
frames,18,14,7,2.5714285714285716,2,4.571428571428571
lists,16,16,7,2.2857142857142856,2.2857142857142856,4.571428571428571
posted,16,16,7,2.2857142857142856,2.2857142857142856,4.571428571428571
length,138,100,52,2.6538461538461537,1.9230769230769231,4.576923076923077
historical,181,144,71,2.5492957746478875,2.028169014084507,4.577464788732394
submitted,71,71,31,2.2903225806451615,2.2903225806451615,4.580645161290323
rates,349,256,132,2.643939393939394,1.9393939393939394,4.583333333333334
density,269,218,106,2.5377358490566038,2.056603773584906,4.59433962264151
ii,96,74,37,2.5945945945945947,2,4.594594594594595
mid,131,108,52,2.519230769230769,2.076923076923077,4.596153846153847
11,166,142,67,2.4776119402985075,2.1194029850746268,4.597014925373134
approximately,246,214,100,2.46,2.14,4.6
mammal,73,42,25,2.92,1.68,4.6
intensive,59,56,25,2.36,2.24,4.6
earth's,35,34,15,2.3333333333333335,2.2666666666666666,4.6
tows,24,22,10,2.4,2.2,4.6
saturated,23,23,10,2.3,2.3,4.6
spectrum,23,23,10,2.3,2.3,4.6
86,18,5,5,3.6,1,4.6
hunt,17,6,5,3.4,1.2,4.6
pco2,15,8,5,3,1.6,4.6
detector,13,10,5,2.6,2,4.6
eicken,13,10,5,2.6,2,4.6
salinities,13,10,5,2.6,2,4.6
bin,12,11,5,2.4,2.2,4.6
contaminated,12,11,5,2.4,2.2,4.6
ship's,12,11,5,2.4,2.2,4.6
7,159,131,63,2.5238095238095237,2.0793650793650795,4.603174603174603
recovery,78,74,33,2.3636363636363638,2.242424242424242,4.6060606060606055
offers,30,30,13,2.3076923076923075,2.3076923076923075,4.615384615384615
10.1002,35,25,13,2.6923076923076925,1.9230769230769231,4.615384615384616
wave,96,52,32,3,1.625,4.625
visible,60,51,24,2.5,2.125,4.625
author,21,16,8,2.625,2,4.625
circumarctic,19,18,8,2.375,2.25,4.625
separately,19,18,8,2.375,2.25,4.625
stream,188,99,62,3.032258064516129,1.596774193548387,4.629032258064516
provide,607,435,225,2.6977777777777776,1.9333333333333333,4.631111111111111
trace,138,117,55,2.5090909090909093,2.1272727272727274,4.636363636363637
recording,53,49,22,2.409090909090909,2.227272727272727,4.636363636363637
48,51,51,22,2.3181818181818183,2.3181818181818183,4.636363636363637
bacterial,47,32,17,2.764705882352941,1.8823529411764706,4.647058823529411
boundary,173,153,70,2.4714285714285715,2.1857142857142855,4.657142857142857
covered,143,118,56,2.5535714285714284,2.107142857142857,4.660714285714286
content,223,178,86,2.5930232558139537,2.0697674418604652,4.662790697674419
list,50,48,21,2.380952380952381,2.2857142857142856,4.666666666666666
c1,16,12,6,2.6666666666666665,2,4.666666666666666
walruses,16,12,6,2.6666666666666665,2,4.666666666666666
composites,15,13,6,2.5,2.1666666666666665,4.666666666666666
subfossil,11,3,3,3.6666666666666665,1,4.666666666666666
inserting,8,6,3,2.6666666666666665,2,4.666666666666666
jason,8,6,3,2.6666666666666665,2,4.666666666666666
