token,n,unique_ids,unique_authors,weighted_n,weighted_ids,score
airport 2006,1,1,1,1,1,2
airport site,1,1,1,1,1,2
ak coast.zip,1,1,1,1,1,2
ak drypehr,1,1,1,1,1,2
ak sequence,1,1,1,1,1,2
ak snowdepth,1,1,1,1,1,2
ak snowpits,1,1,1,1,1,2
ak v0.1,1,1,1,1,1,2
ak174 noaa.rwl,1,1,1,1,1,2
ak175 noaa.rwl,1,1,1,1,1,2
ak176 noaa.rwl,1,1,1,1,1,2
al 1,1,1,1,1,1,2
al 2,1,1,1,1,1,2
al table,1,1,1,1,1,2
alaska carlson,1,1,1,1,1,2
alaska final,1,1,1,1,1,2
alaska schools,1,1,1,1,1,2
alaskamaxicethickness lakes,1,1,1,1,1,2
alex comparison.csv,1,1,1,1,1,2
alignment.csv lakefog2,1,1,1,1,1,2
alignment.csv tooliklake,1,1,1,1,1,2
alignment.csv uppercapsulelake,1,1,1,1,1,2
alignments.csv lakee5,1,1,1,1,1,2
alison lake,1,1,1,1,1,2
aliss 1962,1,1,1,1,1,2
aliss northslope,1,1,1,1,1,2
aliss tem.csv,1,1,1,1,1,2
aliss tem.kml,1,1,1,1,1,2
alkane data,1,1,1,1,1,2
all.txt node2,1,1,1,1,1,2
allcoordinates.csv arcsees,1,1,1,1,1,2
alloe2016mammals dbo,1,1,1,1,1,2
allometry low,1,1,1,1,1,2
allsensors.csv meierbachtol,1,1,1,1,1,2
alongfjordstudy.nc p2,1,1,1,1,1,2
alongfjordstudy.nc p3,1,1,1,1,1,2
ambon2015 aug2015,1,1,1,1,1,2
ambon2017 aug2017,1,1,1,1,1,2
ammonium.txt chl.txt,1,1,1,1,1,2
amundsen2009 nsfadc,1,1,1,1,1,2
amundson.csv radar,1,1,1,1,1,2
anaktuvukburn emf,1,1,1,1,1,2
analysis data,1,1,1,1,1,2
analysis information,1,1,1,1,1,2
anchorage glucose,1,1,1,1,1,2
andtest2 csv,1,1,1,1,1,2
anisotropy porevolumes,1,1,1,1,1,2
ann1853 nc,1,1,1,1,1,2
annual mass,1,1,1,1,1,2
annui intensive,1,1,1,1,1,2
ans tr1,1,1,1,1,1,2
ans tr3,1,1,1,1,1,2
antarctic sea,1,1,1,1,1,2
aofb15 nc,1,1,1,1,1,2
aon 2134,1,1,1,1,1,2
aon 2137,1,1,1,1,1,2
aon 2139,1,1,1,1,1,2
aon 2140,1,1,1,1,1,2
aon 5271,1,1,1,1,1,2
aon 5383,1,1,1,1,1,2
aon bpr,1,1,1,1,1,2
aon mmp,1,1,1,1,1,2
aon toolik,1,1,1,1,1,2
aon uls,1,1,1,1,1,2
aon.txt buoy14,1,1,1,1,1,2
apr14 2018,1,1,1,1,1,2
apr1853 nc,1,1,1,1,1,2
apr28 2019,1,1,1,1,1,2
april2015 part1,1,1,1,1,1,2
april2015 part2,1,1,1,1,1,2
aquaticdata yukon,1,1,1,1,1,2
aquifers 2014,1,1,1,1,1,2
aquifertest1 andtest2,1,1,1,1,1,2
archive 2014,1,1,1,1,1,2
archived data,1,1,1,1,1,2
arcsees airport,1,1,1,1,1,2
arctic daphnia,1,1,1,1,1,2
arctic fw,1,1,1,1,1,2
arctic lysimeter.csv,1,1,1,1,1,2
arctic mmp.nc,1,1,1,1,1,2
arcticchamber 2018,1,1,1,1,1,2
arcticdbv2 csv,1,1,1,1,1,2
arcticeis ctd.csv,1,1,1,1,1,2
arcticgrayling csv,1,1,1,1,1,2
arcticmix cruise,1,1,1,1,1,2
area.zip campsite,1,1,1,1,1,2
area.zip dimple,1,1,1,1,1,2
area.zip e1,1,1,1,1,1,2
area.zip e2,1,1,1,1,1,2
area.zip e4,1,1,1,1,1,2
area.zip e5,1,1,1,1,1,2
area.zip e6,1,1,1,1,1,2
area.zip fog1,1,1,1,1,1,2
area.zip fog2,1,1,1,1,1,2
area.zip fog3,1,1,1,1,1,2
area.zip fog4,1,1,1,1,1,2
area.zip fog5,1,1,1,1,1,2
area.zip golden,1,1,1,1,1,2
area.zip gp8,1,1,1,1,1,2
area.zip greencabin,1,1,1,1,1,2
area.zip gth101,1,1,1,1,1,2
area.zip gth110,1,1,1,1,1,2
area.zip gth153,1,1,1,1,1,2
area.zip gth155,1,1,1,1,1,2
area.zip gth156,1,1,1,1,1,2
area.zip gth157,1,1,1,1,1,2
area.zip gth158,1,1,1,1,1,2
area.zip gth39,1,1,1,1,1,2
area.zip gth58,1,1,1,1,1,2
area.zip gth59,1,1,1,1,1,2
area.zip gth60,1,1,1,1,1,2
area.zip gth61,1,1,1,1,1,2
area.zip gth62,1,1,1,1,1,2
area.zip gth85,1,1,1,1,1,2
area.zip gth86,1,1,1,1,1,2
area.zip gth88,1,1,1,1,1,2
area.zip gth90,1,1,1,1,1,2
area.zip gth91,1,1,1,1,1,2
area.zip gth98,1,1,1,1,1,2
area.zip horn,1,1,1,1,1,2
area.zip island,1,1,1,1,1,2
area.zip lower,1,1,1,1,1,2
area.zip luna,1,1,1,1,1,2
area.zip n1,1,1,1,1,1,2
area.zip n2,1,1,1,1,1,2
area.zip ne12,1,1,1,1,1,2
area.zip ne14,1,1,1,1,1,2
area.zip perched,1,1,1,1,1,2
area.zip s3,1,1,1,1,1,2
area.zip s6,1,1,1,1,1,2
area.zip toolik,1,1,1,1,1,2
area.zip upper,1,1,1,1,1,2
area.zip wolverine,1,1,1,1,1,2
area.zip zev,1,1,1,1,1,2
areas.zip 2003,1,1,1,1,1,2
arenacove 2013,1,1,1,1,1,2
arenacover 1m.tfw,1,1,1,1,1,2
arenacover 1m.tif,1,1,1,1,1,2
arenacover 1m.tif.aux.xml,1,1,1,1,1,2
arenacover 1m.tif.ovr,1,1,1,1,1,2
artifacts 2014,1,1,1,1,1,2
asdn geodata.csv,1,1,1,1,1,2
asdn invert,1,1,1,1,1,2
asdn snow,1,1,1,1,1,2
asdn surface,1,1,1,1,1,2
asgard krause,1,1,1,1,1,2
asgard2017sightingsonly dbo,1,1,1,1,1,2
asgard2018 june2018,1,1,1,1,1,2
asr2 mb,1,1,1,1,1,2
asr2 prcp,1,1,1,1,1,2
asr2 t2,1,1,1,1,1,2
assimilated.csv oxygen,1,1,1,1,1,2
atmosphere hg,1,1,1,1,1,2
atmposhperic data,1,1,1,1,1,2
atomicbr 2012,1,1,1,1,1,2
atq 2000,1,1,1,1,1,2
atq 2001,1,1,1,1,1,2
atq 99,1,1,1,1,1,2
atq base,1,1,1,1,1,2
aufeis instruments.csv,1,1,1,1,1,2
aug1853 nc,1,1,1,1,1,2
aug2012 mmwatchdata,1,1,1,1,1,2
aug2015 mmwatch,1,1,1,1,1,2
aug2017 mmwatch,1,1,1,1,1,2
aug2018 bydboregion.csv,1,1,1,1,1,2
augsep2012 mmwatch,1,1,1,1,1,2
augsep2017 mmwatch,1,1,1,1,1,2
august2017 smoore,1,1,1,1,1,2
august2017 smoore.xlsx,1,1,1,1,1,2
average imnavait,1,1,1,1,1,2
azimuth.csv ja,1,1,1,1,1,2
azimuth.csv je,1,1,1,1,1,2
b.csv 2014,1,1,1,1,1,2
b.csv 2016,1,1,1,1,1,2
b.csv 2017,1,1,1,1,1,2
b09 cnv,1,1,1,1,1,2
b1 20180924,1,1,1,1,1,2
b1 20181002,1,1,1,1,1,2
b1 20190225,1,1,1,1,1,2
b1 20190616,1,1,1,1,1,2
b1 20191124,1,1,1,1,1,2
b1 20200109,1,1,1,1,1,2
b1 20200224,1,1,1,1,1,2
b1 20200309,1,1,1,1,1,2
b1.20100525.233700 cdf,1,1,1,1,1,2
b1.20100601.000000 cdf,1,1,1,1,1,2
b1.20100628.025425 cdf,1,1,1,1,1,2
b1.20100704.000015 cdf,1,1,1,1,1,2
b1.20110101.000000 cdf,1,1,1,1,1,2
b1.20110101.111900 cdf,1,1,1,1,1,2
b1.20110503.000008 cdf,1,1,1,1,1,2
b1.20110903.000002 cdf,1,1,1,1,1,2
b1.20120101.000325 cdf,1,1,1,1,1,2
b1.20120101.132000 cdf,1,1,1,1,1,2
b1.20120409.000000 cdf,1,1,1,1,1,2
b1.20120701.000318 cdf,1,1,1,1,1,2
b1.20120824.000012 cdf,1,1,1,1,1,2
b1.20130101.000000 cdf,1,1,1,1,1,2
b1.20130101.000349 cdf,1,1,1,1,1,2
b1.20130101.111500 cdf,1,1,1,1,1,2
b1.20130701.000336 cdf,1,1,1,1,1,2
b1.20130816.000012 cdf,1,1,1,1,1,2
b1.20140101.000000 cdf,1,1,1,1,1,2
b1.20140101.000330 cdf,1,1,1,1,1,2
b1.20140101.111700 cdf,1,1,1,1,1,2
b1.20140627.000012 cdf,1,1,1,1,1,2
b1.20140701.000332 cdf,1,1,1,1,1,2
b1.20150101.000000 cdf,1,1,1,1,1,2
b1.20150101.000341 cdf,1,1,1,1,1,2
b1.20150101.111400 cdf,1,1,1,1,1,2
b1.20150610.000012 cdf,1,1,1,1,1,2
b1.20150701.000321 cdf,1,1,1,1,1,2
b1.20160101.000000 cdf,1,1,1,1,1,2
b1.20160101.000311 cdf,1,1,1,1,1,2
b1.20160101.111900 cdf,1,1,1,1,1,2
b1.20161207.000017 cdf,1,1,1,1,1,2
b1.20170101.000000 cdf,1,1,1,1,1,2
b1.20170101.112140 cdf,1,1,1,1,1,2
b1.20170115.000012 cdf,1,1,1,1,1,2
b1.20170116.111707 cdf,1,1,1,1,1,2
b1.20170117.000012 cdf,1,1,1,1,1,2
b1.20180708.111739 cdf,1,1,1,1,1,2
b12501avg.cnv c12401avg.cnv,1,1,1,1,1,2
b14901avg.cnv c15001avg.cnv,1,1,1,1,1,2
bacteria 16s.classifer.nsres.csv,1,1,1,1,1,2
bacteria 16s.otu.nsres.csv,1,1,1,1,1,2
baffin bay,1,1,1,1,1,2
baid researchsites,1,1,1,1,1,2
baldwin peninsula,1,1,1,1,1,2
bar bso1,1,1,1,1,1,2
barrow 20080307,1,1,1,1,1,2
barrow lake,1,1,1,1,1,2
barrow om,1,1,1,1,1,2
barrow spectra,1,1,1,1,1,2
barrow xrf,1,1,1,1,1,2
barrow1 csv,1,1,1,1,1,2
barrow2 csv,1,1,1,1,1,2
base.txt acommquality,1,1,1,1,1,2
basereceive.txt node1,1,1,1,1,1,2
bay young.xlsx,1,1,1,1,1,2
bays.tif.ovr south,1,1,1,1,1,2
bc1 ctd,1,1,1,1,1,2
bc1 no3,1,1,1,1,1,2
bc1 o2calc,1,1,1,1,1,2
bc1 po4,1,1,1,1,1,2
bc1 si,1,1,1,1,1,2
bc1procarchive shear.nc,1,1,1,1,1,2
bc1procarchive.nc bc2procarchive.nc,1,1,1,1,1,2
bc2 ctd,1,1,1,1,1,2
bc2 nh4,1,1,1,1,1,2
bc2 no3,1,1,1,1,1,2
bc2 o2calc,1,1,1,1,1,2
bc2 po4,1,1,1,1,1,2
bc2 si,1,1,1,1,1,2
bc2procarchive shear.nc,1,1,1,1,1,2
bc2procarchive.nc bhsprocarchive.nc,1,1,1,1,1,2
bd 2015,1,1,1,1,1,2
bd som.csv,1,1,1,1,1,2
beaufortgyre 2011,1,1,1,1,1,2
beaufortgyre 2012,1,1,1,1,1,2
bec 2005,1,1,1,1,1,2
bec 2006,1,1,1,1,1,2
bec 2007,1,1,1,1,1,2
bec 2008,1,1,1,1,1,2
ben 2005,1,1,1,1,1,2
ben 2006,1,1,1,1,1,2
ben 2007,1,1,1,1,1,2
ben 2008,1,1,1,1,1,2
benedict ice,1,1,1,1,1,2
benedict solution,1,1,1,1,1,2
benthicinfauna 1970,1,1,1,1,1,2
beo meteo,1,1,1,1,1,2
beo meteo.csv,1,1,1,1,1,2
bes 2005,1,1,1,1,1,2
bes 2006,1,1,1,1,1,2
bes 2007,1,1,1,1,1,2
bes 2008,1,1,1,1,1,2
bes flux,1,1,1,1,1,2
bes fluxes,1,1,1,1,1,2
bes meteo,1,1,1,1,1,2
bes meteo.csv,1,1,1,1,1,2
besoildata2009 csv,1,1,1,1,1,2
bf005 3,1,1,1,1,1,2
bf009 1,1,1,1,1,1,2
bf013 1,1,1,1,1,1,2
bf013 2,1,1,1,1,1,2
bf017a.cnv ctd,1,1,1,1,1,2
bf017b.cnv ctd,1,1,1,1,1,2
bf021 1,1,1,1,1,1,2
bf021 2,1,1,1,1,1,2
bgchem2008data.csv npeo2010bottledata.csv,1,1,1,1,1,2
bgk owenicecore,1,1,1,1,1,2
bhs ctd,1,1,1,1,1,2
bhs no3,1,1,1,1,1,2
bhs po4,1,1,1,1,1,2
bhs si,1,1,1,1,1,2
bhsprocarchive shear.nc,1,1,1,1,1,2
bhsprocarchive.nc dbo4procarchive.nc,1,1,1,1,1,2
bigbeer data.csv,1,1,1,1,1,2
bilello1980 ice,1,1,1,1,1,2
biogeochemistry.csv s1,1,1,1,1,1,2
biolbull.csv datasources,1,1,1,1,1,2
biomas 2015,1,1,1,1,1,2
biomass 2015,1,1,1,1,1,2
biomass shrub,1,1,1,1,1,2
biomass specific,1,1,1,1,1,2
biomass volumetric,1,1,1,1,1,2
biomass.csv 2016,1,1,1,1,1,2
biomass.csv asdn,1,1,1,1,1,2
biomass.csv utqiagvik,1,1,1,1,1,2
biomes forest,1,1,1,1,1,2
birch 2015,1,1,1,1,1,2
birch lake,1,1,1,1,1,2
birch site,1,1,1,1,1,2
bird captures.csv,1,1,1,1,1,2
bird eggs.csv,1,1,1,1,1,2
bird nests.csv,1,1,1,1,1,2
bird resights.csv,1,1,1,1,1,2
bird sexes.csv,1,1,1,1,1,2
bird.csv 2007,1,1,1,1,1,2
bird.csv 2008,1,1,1,1,1,2
bird.csv 2009,1,1,1,1,1,2
bird.csv 2010,1,1,1,1,1,2
bird.csv 2011,1,1,1,1,1,2
bird.csv 2012,1,1,1,1,1,2
bird.csv 2013,1,1,1,1,1,2
bird.csv 2014,1,1,1,1,1,2
bird.csv 2015,1,1,1,1,1,2
bird.csv 2016,1,1,1,1,1,2
bird.csv 2017,1,1,1,1,1,2
bird.csv 2018,1,1,1,1,1,2
bird.csv 2019,1,1,1,1,1,2
bis ib,1,1,1,1,1,2
bl 05301,1,1,1,1,1,2
bl 05401,1,1,1,1,1,2
bl 05501,1,1,1,1,1,2
bl 05601,1,1,1,1,1,2
bl 05701,1,1,1,1,1,2
bl 05801,1,1,1,1,1,2
bl 05901,1,1,1,1,1,2
bl 06001,1,1,1,1,1,2
bl 06101,1,1,1,1,1,2
bl 06201,1,1,1,1,1,2
bl khromov10,1,1,1,1,1,2
bl khromov11,1,1,1,1,1,2
bl rusalca10058,1,1,1,1,1,2
bl rusalca10059,1,1,1,1,1,2
bl rusalca10060,1,1,1,1,1,2
bl rusalca10061,1,1,1,1,1,2
bl rusalca10062,1,1,1,1,1,2
bl rusalca10063,1,1,1,1,1,2
bl rusalca10064,1,1,1,1,1,2
bl rusalca10065,1,1,1,1,1,2
bl rusalca10066,1,1,1,1,1,2
bl rusalca10067,1,1,1,1,1,2
bl rusalca10068,1,1,1,1,1,2
bl rusalca10069,1,1,1,1,1,2
bl rusalca10070,1,1,1,1,1,2
bl rusalca10071,1,1,1,1,1,2
bl rusalca10072,1,1,1,1,1,2
bl rusalca10073,1,1,1,1,1,2
bl rusalca10074,1,1,1,1,1,2
bl rusalca10075,1,1,1,1,1,2
bl rusalca10076,1,1,1,1,1,2
bl rusalca10077,1,1,1,1,1,2
bl rusalca10078,1,1,1,1,1,2
bl rusalca11062,1,1,1,1,1,2
bl rusalca11063,1,1,1,1,1,2
bl rusalca11064,1,1,1,1,1,2
bl rusalca11065,1,1,1,1,1,2
bl rusalca11066,1,1,1,1,1,2
bl rusalca11067,1,1,1,1,1,2
bl rusalca11068,1,1,1,1,1,2
bl rusalca11069,1,1,1,1,1,2
bl rusalca11070,1,1,1,1,1,2
bl rusalca11071,1,1,1,1,1,2
black rapids,1,1,1,1,1,2
black spruce,1,1,1,1,1,2
blanks.csv os,1,1,1,1,1,2
bluffs 16,1,1,1,1,1,2
boardwalkstrails 2018,1,1,1,1,1,2
boat launches,1,1,1,1,1,2
bonan1 cadis.csv,1,1,1,1,1,2
borehole 2016,1,1,1,1,1,2
borehole cryomoist.csv,1,1,1,1,1,2
borehole stats.txt,1,1,1,1,1,2
borehole temperature.csv,1,1,1,1,1,2
boreholedilution.csv fa15,1,1,1,1,1,2
boreholedilution.csv fa16,1,1,1,1,1,2
boreholeicewedge.csv arcsees,1,1,1,1,1,2
borhole thaw,1,1,1,1,1,2
bottle archive.csv,1,1,1,1,1,2
bottle ctd.txt,1,1,1,1,1,2
bottle data,1,1,1,1,1,2
bottle underway.txt,1,1,1,1,1,2
bottle.txt skq201712s,1,1,1,1,1,2
boulderpatchcurrents.csv tcm,1,1,1,1,1,2
boulderpatchkelpgrowth1976to2016 long.csv,1,1,1,1,1,2
boulderpatchtempcondsal 2011to2018,1,1,1,1,1,2
bp tr1,1,1,1,1,1,2
bpr a.dat,1,1,1,1,1,2
bpr b.dat,1,1,1,1,1,2
bpr bs3,1,1,1,1,1,2
bpr d.dat,1,1,1,1,1,2
br2 daily,1,1,1,1,1,2
branch extension,1,1,1,1,1,2
breeding dates.csv,1,1,1,1,1,2
bright reflectors.zip,1,1,1,1,1,2
bro 2012,1,1,1,1,1,2
bro 2013,1,1,1,1,1,2
bro 2014,1,1,1,1,1,2
bro 2015,1,1,1,1,1,2
bro 2016,1,1,1,1,1,2
bro v1,1,1,1,1,1,2
bruncin.csv wx2,1,1,1,1,1,2
brw 102,1,1,1,1,1,2
brw 2000,1,1,1,1,1,2
brw 2001,1,1,1,1,1,2
brw 98,1,1,1,1,1,2
brw 99,1,1,1,1,1,2
brw base,1,1,1,1,1,2
brw irr,1,1,1,1,1,2
brwdoas lz337to364,1,1,1,1,1,2
bso1 adcp150,1,1,1,1,1,2
bsp sol,1,1,1,1,1,2
bsp thaw,1,1,1,1,1,2
btl 05301,1,1,1,1,1,2
btl 05401,1,1,1,1,1,2
btl 05501,1,1,1,1,1,2
btl 05601,1,1,1,1,1,2
btl 05701,1,1,1,1,1,2
btl 05801,1,1,1,1,1,2
btl 05901,1,1,1,1,1,2
btl 06001,1,1,1,1,1,2
btl 06101,1,1,1,1,1,2
btl 06201,1,1,1,1,1,2
budget.csv 2015,1,1,1,1,1,2
bulk salinity,1,1,1,1,1,2
buoy 1,1,1,1,1,1,2
buoy 2,1,1,1,1,1,2
buoy 3,1,1,1,1,1,2
buoy 4,1,1,1,1,1,2
buoy14 l3,1,1,1,1,1,2
buoy14 lz346to364,1,1,1,1,1,2
burn 2015,1,1,1,1,1,2
burn 2017,1,1,1,1,1,2
burn larch,1,1,1,1,1,2
burn saplings.csv,1,1,1,1,1,2
burn thaw,1,1,1,1,1,2
bydboregion.csv dbo,1,1,1,1,1,2
bz1 daily,1,1,1,1,1,2
bz2 daily,1,1,1,1,1,2
c08 cnv,1,1,1,1,1,2
c1 20190627,1,1,1,1,1,2
c1 20190726,1,1,1,1,1,2
c1 20200103,1,1,1,1,1,2
c1 20200110,1,1,1,1,1,2
c1 ctd.txt,1,1,1,1,1,2
c1.20100915.193700 cdf,1,1,1,1,1,2
c1.20101014.000001 cdf,1,1,1,1,1,2
c1.20110101.000100 cdf,1,1,1,1,1,2
c1.20120101.000100 cdf,1,1,1,1,1,2
c1.20120301.000001 cdf,1,1,1,1,1,2
c1.20130101.000100 cdf,1,1,1,1,1,2
c1.20130201.000001 cdf,1,1,1,1,1,2
c1.20140101.000100 cdf,1,1,1,1,1,2
c1.20140608.235829 cdf,1,1,1,1,1,2
c1.20150101.000100 cdf,1,1,1,1,1,2
c1.20150709.000302 cdf,1,1,1,1,1,2
c1.20160101.000100 cdf,1,1,1,1,1,2
c1.20161118.000037 cdf,1,1,1,1,1,2
c1.20170101.000048 cdf,1,1,1,1,1,2
c1.20170101.000100 cdf,1,1,1,1,1,2
c1.20170117.000100 cdf,1,1,1,1,1,2
c1.20170120.000045 cdf,1,1,1,1,1,2
c1.20180108.000100 cdf,1,1,1,1,1,2
c1.20180303.000104 cdf,1,1,1,1,1,2
c10 ctd.txt,1,1,1,1,1,2
c11 ctd.txt,1,1,1,1,1,2
c12 ctd.txt,1,1,1,1,1,2
c12401avg.cnv d12301avg.cnv,1,1,1,1,1,2
c13 ctd.txt,1,1,1,1,1,2
c14 ctd.txt,1,1,1,1,1,2
c14 dates.csv,1,1,1,1,1,2
c14 prelim,1,1,1,1,1,2
c15 ctd.txt,1,1,1,1,1,2
c15001avg.cnv d15101avg.cnv,1,1,1,1,1,2
c16 ctd.txt,1,1,1,1,1,2
c17 ctd.txt,1,1,1,1,1,2
c18 ctd.txt,1,1,1,1,1,2
c19 ctd.txt,1,1,1,1,1,2
c2 ctd.txt,1,1,1,1,1,2
c20 ctd.txt,1,1,1,1,1,2
c2013 2016,1,1,1,1,1,2
c21 ctd.txt,1,1,1,1,1,2
c22 ctd.txt,1,1,1,1,1,2
c23 ctd.txt,1,1,1,1,1,2
c24 ctd.txt,1,1,1,1,1,2
c25 ctd.txt,1,1,1,1,1,2
c26 ctd.txt,1,1,1,1,1,2
c27 ctd.txt,1,1,1,1,1,2
c28 ctd.txt,1,1,1,1,1,2
c29 ctd.txt,1,1,1,1,1,2
c3 ctd.txt,1,1,1,1,1,2
c30 ctd.txt,1,1,1,1,1,2
c31 ctd.txt,1,1,1,1,1,2
c32 ctd.txt,1,1,1,1,1,2
c33 ctd.txt,1,1,1,1,1,2
c34 ctd.txt,1,1,1,1,1,2
c35 ctd.txt,1,1,1,1,1,2
c36 ctd.txt,1,1,1,1,1,2
c37 ctd.txt,1,1,1,1,1,2
c38 ctd.txt,1,1,1,1,1,2
c39 ctd.txt,1,1,1,1,1,2
c4 ctd.txt,1,1,1,1,1,2
c40 ctd.txt,1,1,1,1,1,2
c41 ctd.txt,1,1,1,1,1,2
c42 ctd.txt,1,1,1,1,1,2
c43 ctd.txt,1,1,1,1,1,2
c44 ctd.txt,1,1,1,1,1,2
c45 ctd.txt,1,1,1,1,1,2
c46 ctd.txt,1,1,1,1,1,2
c5 ctd.txt,1,1,1,1,1,2
c6 ctd.txt,1,1,1,1,1,2
c7 ctd.txt,1,1,1,1,1,2
c8 ctd.txt,1,1,1,1,1,2
c9 ctd.txt,1,1,1,1,1,2
ca gro,1,1,1,1,1,2
ca oas,1,1,1,1,1,2
ca ojp,1,1,1,1,1,2
ca qfo,1,1,1,1,1,2
ca.csv gisp2d,1,1,1,1,1,2
cabin.csv selawik,1,1,1,1,1,2
cadis.csv u35,1,1,1,1,1,2
cadis.csv u61,1,1,1,1,1,2
cadis.csv us22,1,1,1,1,1,2
cadis.csv us23,1,1,1,1,1,2
cadis.csv us24,1,1,1,1,1,2
cadis.csv us25,1,1,1,1,1,2
cadis.csv us26,1,1,1,1,1,2
cadis.csv us27,1,1,1,1,1,2
cadis.csv us28,1,1,1,1,1,2
cadis.csv us29,1,1,1,1,1,2
cadis.csv us30,1,1,1,1,1,2
cadis.csv us33,1,1,1,1,1,2
cadis.csv us36,1,1,1,1,1,2
cadis.csv us40,1,1,1,1,1,2
cadis.csv us43,1,1,1,1,1,2
cadis.csv us56,1,1,1,1,1,2
cadis.csv us60,1,1,1,1,1,2
cafecn 2019,1,1,1,1,1,2
cafeeb 2019,1,1,1,1,1,2
cajanderi canopy,1,1,1,1,1,2
calanusdata kvile2019,1,1,1,1,1,2
calib centers.csv,1,1,1,1,1,2
calibration 2018,1,1,1,1,1,2
calon aliss,1,1,1,1,1,2
calon freybgcsamples,1,1,1,1,1,2
calon.csv eastern,1,1,1,1,1,2
camp info.csv,1,1,1,1,1,2
camp migtk,1,1,1,1,1,2
camp staff.csv,1,1,1,1,1,2
campbell data15,1,1,1,1,1,2
campbell data60,1,1,1,1,1,2
canimida hydrography.csv,1,1,1,1,1,2
canoe data.csv,1,1,1,1,1,2
canopy air,1,1,1,1,1,2
canopy allometry,1,1,1,1,1,2
canopycover siberia,1,1,1,1,1,2
captures.csv asdn,1,1,1,1,1,2
carbon isotopes,1,1,1,1,1,2
carbon nitrogen,1,1,1,1,1,2
carbonates.txt microprobe.txt,1,1,1,1,1,2
carlson abovegroundbiomass2015,1,1,1,1,1,2
carlson abovegroundbiomass2016,1,1,1,1,1,2
carlson cn2015,1,1,1,1,1,2
carlson geadcdata,1,1,1,1,1,2
carlson neighborhoodvegetation2015,1,1,1,1,1,2
carlson plotlevelpercentcover2015,1,1,1,1,1,2
carlson rootbiomass2015,1,1,1,1,1,2
carlson soilnitrogen,1,1,1,1,1,2
carlson soilnitrogen2016,1,1,1,1,1,2
carlson vegetationheight2015,1,1,1,1,1,2
cas coremetadata.csv,1,1,1,1,1,2
cas geotec.csv,1,1,1,1,1,2
cas mscl.csv,1,1,1,1,1,2
cast23 cnv,1,1,1,1,1,2
cast24 cnv,1,1,1,1,1,2
cast25 cnv,1,1,1,1,1,2
cast26 cnv,1,1,1,1,1,2
cast27 cnv,1,1,1,1,1,2
cast28 cnv,1,1,1,1,1,2
cast29 cnv,1,1,1,1,1,2
cast30 cnv,1,1,1,1,1,2
cast31 cnv,1,1,1,1,1,2
cast64 cnv,1,1,1,1,1,2
cast65 cnv,1,1,1,1,1,2
cast66 cnv,1,1,1,1,1,2
cast67 cnv,1,1,1,1,1,2
cast68 cnv,1,1,1,1,1,2
cast69 cnv,1,1,1,1,1,2
cast70 cnv,1,1,1,1,1,2
cast71 cnv,1,1,1,1,1,2
cast72 cnv,1,1,1,1,1,2
cast73 cnv,1,1,1,1,1,2
cast74 cnv,1,1,1,1,1,2
casts coordinates.csv,1,1,1,1,1,2
cc 3pc,1,1,1,1,1,2
cdf smtcapablx1,1,1,1,1,1,2
cdf smtmplpolx1,1,1,1,1,1,2
cdf smtmwrlosx1,1,1,1,1,1,2
cdf smtpossx1,1,1,1,1,1,2
cdf smtsodarx1,1,1,1,1,1,2
cdf smtsondewnpnx1,1,1,1,1,1,2
cdf smtvceil25kx1,1,1,1,1,1,2
cdom 2017,1,1,1,1,1,2
cebp faunaldata,1,1,1,1,1,2
cebp humangeneticdata,1,1,1,1,1,2
center mar2020,1,1,1,1,1,2
center solids.csv,1,1,1,1,1,2
center water.csv,1,1,1,1,1,2
centerline 2014,1,1,1,1,1,2
centerline.csv waypoints,1,1,1,1,1,2
cesm lw,1,1,1,1,1,2
cfc11 rechargeyear.csv,1,1,1,1,1,2
cfcs.csv summit,1,1,1,1,1,2
cfsr mb,1,1,1,1,1,2
cfsr prcp,1,1,1,1,1,2
cfsr t2,1,1,1,1,1,2
cft 101,1,1,1,1,1,2
ch4 co2,1,1,1,1,1,2
ch4 flux,1,1,1,1,1,2
ch4 fluxes,1,1,1,1,1,2
ch4 highres.csv,1,1,1,1,1,2
ch4 hourly.txt,1,1,1,1,1,2
ch4 n20,1,1,1,1,1,2
ch4 n2o,1,1,1,1,1,2
ch4bot.csv 2015,1,1,1,1,1,2
ch4mid.csv 2015,1,1,1,1,1,2
chandalar shelf,1,1,1,1,1,2
channel data.csv,1,1,1,1,1,2
characteristics 2018,1,1,1,1,1,2
characteristics.csv arcsees,1,1,1,1,1,2
characters.csv arcsees,1,1,1,1,1,2
charcoal.csv lakee5,1,1,1,1,1,2
cheat climate,1,1,1,1,1,2
cheat flux,1,1,1,1,1,2
chemistries.csv imnavait,1,1,1,1,1,2
chemistry 20190812,1,1,1,1,1,2
chemistry analysis,1,1,1,1,1,2
chemistry csv,1,1,1,1,1,2
chemistry data.tsv,1,1,1,1,1,2
cherskiy intensive,1,1,1,1,1,2
chick shorebird,1,1,1,1,1,2
chinare2010 dic,1,1,1,1,1,2
chinare2012 dic,1,1,1,1,1,2
chirikov pred,1,1,1,1,1,2
chirikov.csv sedoc,1,1,1,1,1,2
chl.txt don.txt,1,1,1,1,1,2
chlorophyll data,1,1,1,1,1,2
choice data.csv,1,1,1,1,1,2
chukchisea 2014,1,1,1,1,1,2
