token,n,unique_ids,unique_authors,weighted_n,weighted_ids,score
cultural diversity education,1,1,1,1,1,2
cultural factors shape,1,1,1,1,1,2
cultural heritage revival,1,1,1,1,1,2
cultural history project,1,1,1,1,1,2
cultural material combined,1,1,1,1,1,2
cultural materials dating,1,1,1,1,1,2
cultural organization unesco,1,1,1,1,1,2
cultural revitalization programs,1,1,1,1,1,2
cultural stratigraphic record,1,1,1,1,1,2
cultural stratigraphy laboratory,1,1,1,1,1,2
cultural viewpoints relevance,1,1,1,1,1,2
culturally constituted notions,1,1,1,1,1,2
culturally responsive teacher,1,1,1,1,1,2
culture 1300 700,1,1,1,1,1,2
culture analyses complemented,1,1,1,1,1,2
culture collections obtained,1,1,1,1,1,2
culture independent approaches,1,1,1,1,1,2
culture resource managers,1,1,1,1,1,2
cumulative annual solar,1,1,1,1,1,2
cumulative carbon dioxide,1,1,1,1,1,2
cumulative geoecological effects,1,1,1,1,1,2
cumulative production rates,1,1,1,1,1,2
cumulative vertical strain,1,1,1,1,1,2
cuny city college,1,1,1,1,1,2
curious lava formations,1,1,1,1,1,2
curiously measured ice,1,1,1,1,1,2
current 2 peaks,1,1,1,1,1,2
current 2014 garden,1,1,1,1,1,2
current 32 station,1,1,1,1,1,2
current allometric relationships,1,1,1,1,1,2
current archaeological excavations,1,1,1,1,1,2
current arctic marine,1,1,1,1,1,2
current arctic observing,1,1,1,1,1,2
current atmospheric co2,1,1,1,1,1,2
current bias error,1,1,1,1,1,2
current bulk samples,1,1,1,1,1,2
current climate change,1,1,1,1,1,2
current data set,1,1,1,1,1,2
current data stream,1,1,1,1,1,2
current effort focuses,1,1,1,1,1,2
current environmental systems,1,1,1,1,1,2
current geosummit webpage,1,1,1,1,1,2
current hot spot,1,1,1,1,1,2
current hydrological data,1,1,1,1,1,2
current ice interaction,1,1,1,1,1,2
current knowledge wagner,1,1,1,1,1,2
current limited understanding,1,1,1,1,1,2
current meter 5,1,1,1,1,1,2
current meter data,1,1,1,1,1,2
current meter instruments,1,1,1,1,1,2
current meters measure,1,1,1,1,1,2
current meters mounted,1,1,1,1,1,2
current meters rcm,1,1,1,1,1,2
current model estimates,1,1,1,1,1,2
current modeling capabilities,1,1,1,1,1,2
current north american,1,1,1,1,1,2
current physical chemical,1,1,1,1,1,2
current polarhub system,1,1,1,1,1,2
current profiler current,1,1,1,1,1,2
current profiler ladcp,1,1,1,1,1,2
current profiler measurements,1,1,1,1,1,2
current profiler sbe37,1,1,1,1,1,2
current profiler xcp,1,1,1,1,1,2
current profilers xcp,1,1,1,1,1,2
current project 11,1,1,1,1,1,2
current rayleigh lidar,1,1,1,1,1,2
current reu chemistry,1,1,1,1,1,2
current salinity temperature,1,1,1,1,1,2
current sea ice,1,1,1,1,1,2
current services offered,1,1,1,1,1,2
current snow conditions,1,1,1,1,1,2
current spatial distribution,1,1,1,1,1,2
current summer warming,1,1,1,1,1,2
current surface canopy,1,1,1,1,1,2
current trends distinguishing,1,1,1,1,1,2
current warming derived,1,1,1,1,1,2
current warming trend,1,1,1,1,1,2
currents ice coverage,1,1,1,1,1,2
currents ice thickness,1,1,1,1,1,2
currents ocean water,1,1,1,1,1,2
currents river sampling,1,1,1,1,1,2
currents suspension settling,1,1,1,1,1,2
currents waves temperature,1,1,1,1,1,2
curricula 4 create,1,1,1,1,1,2
curricula extensive graduate,1,1,1,1,1,2
custom chamber data,1,1,1,1,1,2
custom designed chambers,1,1,1,1,1,2
custom files primarily,1,1,1,1,1,2
custom flow cytometer,1,1,1,1,1,2
custom satellite linked,1,1,1,1,1,2
custom.tgz 2 amsr,1,1,1,1,1,2
customized data access,1,1,1,1,1,2
customized data products,1,1,1,1,1,2
cut initial biomass,1,1,1,1,1,2
cut russian style,1,1,1,1,1,2
cutter 1000 cc,1,1,1,1,1,2
cutter 9uscgc healy,1,1,1,1,1,2
cutter healy 0501,1,1,1,1,1,2
cutter healy 09,1,1,1,1,1,2
cutter healy 2008,1,1,1,1,1,2
cutter healy 2012,1,1,1,1,1,2
cutter healy 2013,1,1,1,1,1,2
cutter healy adcp,1,1,1,1,1,2
cutter healy canada,1,1,1,1,1,2
cutter healy hl0701,1,1,1,1,1,2
cutter healy hl0802,1,1,1,1,1,2
cutter healy hl0803,1,1,1,1,1,2
cutter healy hly0802,1,1,1,1,1,2
cutter healy hly09,1,1,1,1,1,2
cutter healy united,1,1,1,1,1,2
cutter uscgc nathaniel,1,1,1,1,1,2
cutting edge arctic,1,1,1,1,1,2
cutting edge genetic,1,1,1,1,1,2
cutting edge scientific,1,1,1,1,1,2
cutting edge social,1,1,1,1,1,2
cv amp gt,1,1,1,1,1,2
cvi maps coproducing,1,1,1,1,1,2
cwp condensed water,1,1,1,1,1,2
"cyano 2,3 ditolyltetrazolium",1,1,1,1,1,2
cyanobacteria alter pore,1,1,1,1,1,2
cyanobacteria synechococcus syn,1,1,1,1,1,2
cyanobacterial dominated habitats,1,1,1,1,1,2
cyberinfrastructure http nsf,1,1,1,1,1,2
cyberinfrastructure.github.io datavis hackathon,1,1,1,1,1,2
cycle carbon exchange,1,1,1,1,1,2
cycle events phenology,1,1,1,1,1,2
cycle figures prominently,1,1,1,1,1,2
cycle information includes,1,1,1,1,1,2
cycle land upper,1,1,1,1,1,2
cycle openness vegetation,1,1,1,1,1,2
cycle studies coordinated,1,1,1,1,1,2
cycles dictated discharge,1,1,1,1,1,2
cycles life history,1,1,1,1,1,2
cycles northern fur,1,1,1,1,1,2
cycles ocean ecology,1,1,1,1,1,2
cycles supraglacial streams,1,1,1,1,1,2
cyclically laminated fine,1,1,1,1,1,2
cycling change effects,1,1,1,1,1,2
cycling control mechanisms,1,1,1,1,1,2
cycling habitat availability,1,1,1,1,1,2
cycling increasing fire,1,1,1,1,1,2
cycling pollution import,1,1,1,1,1,2
cycling recovery patterns,1,1,1,1,1,2
cycling soil temperature,1,1,1,1,1,2
cycling surface energy,1,1,1,1,1,2
cyclone enhanced biological,1,1,1,1,1,2
cyclone statistics computed,1,1,1,1,1,2
cylindrical underwater instrument,1,1,1,1,1,2
cytochrome p450 1a,1,1,1,1,1,2
cytometer analyzed freshly,1,1,1,1,1,2
cytometry ct scans,1,1,1,1,1,2
cytometry heterotrophic microflagellate,1,1,1,1,1,2
cytometry samples 3,1,1,1,1,1,2
d.a balascio n.l,1,1,1,1,1,2
d.a walker m.k,1,1,1,1,1,2
d.c wheatstone's bridges,1,1,1,1,1,2
d.h wooller m.j,1,1,1,1,1,2
d.m white r.b,1,1,1,1,1,2
d’andrea w.j vaillencourt,1,1,1,1,1,2
d13corg toc bulk,1,1,1,1,1,2
d15n norg corg,1,1,1,1,1,2
d18o dd ratios,1,1,1,1,1,2
d18owc salix spp,1,1,1,1,1,2
d19 4391 doi,1,1,1,1,1,2
d2 d7 h2,1,1,1,1,1,2
d3 source code,1,1,1,1,1,2
d4 core chronologies,1,1,1,1,1,2
d4 ice core,1,1,1,1,1,2
d50 d90 sand,1,1,1,1,1,2
d6k072b5 nat cent,1,1,1,1,1,2
d7 h2 h7,1,1,1,1,1,2
d90 sand silt,1,1,1,1,1,2
dabul lidar aboard,1,1,1,1,1,2
dag files run,1,1,1,1,1,2
dahl jensen j.p,1,1,1,1,1,2
dai ichi nuclear,1,1,1,1,1,2
daiichi nuclear reactor,1,1,1,1,1,2
daily 0000 utc,1,1,1,1,1,2
daily app composites,1,1,1,1,1,2
daily app grids,1,1,1,1,1,2
daily average discahrge,1,1,1,1,1,2
daily averaged 1,1,1,1,1,1,2
daily averaged soil,1,1,1,1,1,2
daily basis melting,1,1,1,1,1,2
daily climatic conditions,1,1,1,1,1,2
daily column files,1,1,1,1,1,2
daily copepod production,1,1,1,1,1,2
daily covering sheba,1,1,1,1,1,2
daily data chronicling,1,1,1,1,1,2
daily discharge data,1,1,1,1,1,2
daily discharge values,1,1,1,1,1,2
daily extra tropical,1,1,1,1,1,2
daily extratropical cyclone,1,1,1,1,1,2
daily fields cover,1,1,1,1,1,2
daily firn compaction,1,1,1,1,1,2
daily freshet samples,1,1,1,1,1,2
daily grazing impact,1,1,1,1,1,2
daily gridded northern,1,1,1,1,1,2
daily image files,1,1,1,1,1,2
daily intervals.these osmosamplers,1,1,1,1,1,2
daily jpeg skew,1,1,1,1,1,2
daily jun jul,1,1,1,1,1,2
daily means meteorological,1,1,1,1,1,2
daily measurement frequency,1,1,1,1,1,2
daily moderate resolution,1,1,1,1,1,2
daily naval ice,1,1,1,1,1,2
daily northern hemisphere,1,1,1,1,1,2
daily optical band,1,1,1,1,1,2
daily plots include,1,1,1,1,1,2
daily precipitation amounts,1,1,1,1,1,2
daily production removed,1,1,1,1,1,2
daily radiosonde program,1,1,1,1,1,2
daily raw data,1,1,1,1,1,2
daily resolution cesm,1,1,1,1,1,2
daily resolution dataset,1,1,1,1,1,2
daily resolution satellite,1,1,1,1,1,2
daily river discharge,1,1,1,1,1,2
daily sea level,1,1,1,1,1,2
daily sediment accumulation,1,1,1,1,1,2
daily sedimentation rates,1,1,1,1,1,2
daily soil respiration,1,1,1,1,1,2
daily soil water,1,1,1,1,1,2
daily status information,1,1,1,1,1,2
daily stream discharge,1,1,1,1,1,2
daily teaching routines,1,1,1,1,1,2
daily temporal resolution,1,1,1,1,1,2
daily timescale prior,1,1,1,1,1,2
daily wind fields,1,1,1,1,1,2
dall's 172 porpoise,1,1,1,1,1,2
dallas 93 porpoise,1,1,1,1,1,2
dalton highway birds,1,1,1,1,1,2
dalton highway corridor,1,1,1,1,1,2
dalton highway crossing,1,1,1,1,1,2
dalton highway insects,1,1,1,1,1,2
dalton highway mammals,1,1,1,1,1,2
dalton highway pipeline,1,1,1,1,1,2
damage sensitive ecosystems,1,1,1,1,1,2
dammed lake deposits,1,1,1,1,1,2
damocles atmosphere ice,1,1,1,1,1,2
damocles sea ice,1,1,1,1,1,2
danish meteorological institute,1,1,1,1,1,2
danish meteorological office,1,1,1,1,1,2
daphnia pulex species,1,1,1,1,1,2
daring lake canada,1,1,1,1,1,2
dark chambers 30,1,1,1,1,1,2
dark controls aqys,1,1,1,1,1,2
dark controls negative,1,1,1,1,1,2
dark measurement ecosystem,1,1,1,1,1,2
dark respiration nitrogen,1,1,1,1,1,2
dark respiration stomatal,1,1,1,1,1,2
dark season due,1,1,1,1,1,2
darkness potentially forcing,1,1,1,1,1,2
darpa memex program,1,1,1,1,1,2
dartmouth college ice,1,1,1,1,1,2
dartmouth college integrated,1,1,1,1,1,2
dartmouth college office,1,1,1,1,1,2
dartmouth college radiocesium,1,1,1,1,1,2
dartmouth college thayer,1,1,1,1,1,2
dartmouth polar environmental,1,1,1,1,1,2
dartmouth polar igert,1,1,1,1,1,2
dartmouth students trained,1,1,1,1,1,2
dartmouth.org imb.crrel index.htm,1,1,1,1,1,2
das cfg file,1,1,1,1,1,2
das cfg files,1,1,1,1,1,2
dat data values,1,1,1,1,1,2
data 1 fire,1,1,1,1,1,2
data 1 observed,1,1,1,1,1,2
data 1967 1970,1,1,1,1,1,2
data 1972 1999,1,1,1,1,1,2
data 1975 2000,1,1,1,1,1,2
data 2 ethnographic,1,1,1,1,1,2
data 2015 arctic,1,1,1,1,1,2
data 2017 arctic,1,1,1,1,1,2
data 30 70,1,1,1,1,1,2
data 8 identify,1,1,1,1,1,2
data 8 results,1,1,1,1,1,2
data 9443.1 data,1,1,1,1,1,2
data access page,1,1,1,1,1,2
data acoustic character,1,1,1,1,1,2
data acquisition computer,1,1,1,1,1,2
data acquisition systems,1,1,1,1,1,2
data acquisitions systems,1,1,1,1,1,2
data active archive,1,1,1,1,1,2
data adcp bottom,1,1,1,1,1,2
data affording assessment,1,1,1,1,1,2
data aligning ice,1,1,1,1,1,2
data analyses results,1,1,1,1,1,2
data analysis meeting,1,1,1,1,1,2
data archive download,1,1,1,1,1,2
data archive records,1,1,1,1,1,2
data archive web,1,1,1,1,1,2
data archive website,1,1,1,1,1,2
data archives discovery,1,1,1,1,1,2
data archives include,1,1,1,1,1,2
data assembly centers,1,1,1,1,1,2
data assimilation approach,1,1,1,1,1,2
data assimilation climate,1,1,1,1,1,2
data assimilation framework,1,1,1,1,1,2
data assimilation methods,1,1,1,1,1,2
data assimilation models,1,1,1,1,1,2
data authors listed,1,1,1,1,1,2
data bank maintained,1,1,1,1,1,2
data base nsrdb,1,1,1,1,1,2
data bgosd arctic,1,1,1,1,1,2
data biological data,1,1,1,1,1,2
data buoys forming,1,1,1,1,1,2
data cable connects,1,1,1,1,1,2
data calculated based,1,1,1,1,1,2
data center data,1,1,1,1,1,2
data center entries,1,1,1,1,1,2
data center environment,1,1,1,1,1,2
data center https,1,1,1,1,1,2
data center national,1,1,1,1,1,2
data center nisdc,1,1,1,1,1,2
data center siting,1,1,1,1,1,2
data center urn:uuid:a5de1514,1,1,1,1,1,2
data center urn:uuid:a68cfb91,1,1,1,1,1,2
data center urn:uuid:cf8576c7,1,1,1,1,1,2
data center wdc,1,1,1,1,1,2
data center's nodc,1,1,1,1,1,2
data centers internet,1,1,1,1,1,2
data citation clow,1,1,1,1,1,2
data citation druckenmiller,1,1,1,1,1,2
data citation ernakovich,1,1,1,1,1,2
data citation okkonen,1,1,1,1,1,2
data citation pelto,1,1,1,1,1,2
data citation tedesco,1,1,1,1,1,2
data citations pfaffhuber,1,1,1,1,1,2
data clearinghouse http,1,1,1,1,1,2
data collected ca,1,1,1,1,1,2
data collected include,1,1,1,1,1,2
data collected onboard,1,1,1,1,1,2
data collection 1784,1,1,1,1,1,2
data collection ceased,1,1,1,1,1,2
data collection consists,1,1,1,1,1,2
data collection efforts,1,1,1,1,1,2
data collection etopo5,1,1,1,1,1,2
data collection features,1,1,1,1,1,2
data collection includes,1,1,1,1,1,2
data collection mechanisms,1,1,1,1,1,2
data collection produces,1,1,1,1,1,2
data collection program,1,1,1,1,1,2
data collection relay,1,1,1,1,1,2
data collection sites,1,1,1,1,1,2
data columns units,1,1,1,1,1,2
data committee's cooperative,1,1,1,1,1,2
data community vulnerability,1,1,1,1,1,2
data compilation interpolation,1,1,1,1,1,2
data compiled january,1,1,1,1,1,2
data comprise observations,1,1,1,1,1,2
data comprises 28,1,1,1,1,1,2
data comprises descriptions,1,1,1,1,1,2
data comprising 1.7,1,1,1,1,1,2
data confidential interviews,1,1,1,1,1,2
data constrain aquifer,1,1,1,1,1,2
data constrained model,1,1,1,1,1,2
data contact matt,1,1,1,1,1,2
data conversion tool,1,1,1,1,1,2
data cooperative iicdc,1,1,1,1,1,2
data cop operated,1,1,1,1,1,2
data cover accumulation,1,1,1,1,1,2
data coverage relative,1,1,1,1,1,2
data covering 66,1,1,1,1,1,2
data covers 2003,1,1,1,1,1,2
data dag files,1,1,1,1,1,2
data daily soil,1,1,1,1,1,2
data dataset_report_number 15,1,1,1,1,1,2
data dataset_report_number 16,1,1,1,1,1,2
data dataset_report_number 17,1,1,1,1,1,2
data date tag,1,1,1,1,1,2
data deployment 2,1,1,1,1,1,2
data describe concentrations,1,1,1,1,1,2
data describe field,1,1,1,1,1,2
data determined shipboard,1,1,1,1,1,2
data dissemination system,1,1,1,1,1,2
data downloads field,1,1,1,1,1,2
data drill logs,1,1,1,1,1,2
data e.g kml,1,1,1,1,1,2
data e.g national,1,1,1,1,1,2
data e.g reanalysis,1,1,1,1,1,2
data e.g snow,1,1,1,1,1,2
data ease model,1,1,1,1,1,2
data ecological survey,1,1,1,1,1,2
data educational statistics,1,1,1,1,1,2
data eighteen cross,1,1,1,1,1,2
data elements collected,1,1,1,1,1,2
data entry error,1,1,1,1,1,2
data expanding tika,1,1,1,1,1,2
data field based,1,1,1,1,1,2
data file consisting,1,1,1,1,1,2
data file defines,1,1,1,1,1,2
data file describing,1,1,1,1,1,2
data file format,1,1,1,1,1,2
data file https,1,1,1,1,1,2
data file includes,1,1,1,1,1,2
data file offered,1,1,1,1,1,2
data file structure,1,1,1,1,1,2
data file summarizes,1,1,1,1,1,2
data files archived,1,1,1,1,1,2
data files created,1,1,1,1,1,2
data files data,1,1,1,1,1,2
data files found,1,1,1,1,1,2
data files linear,1,1,1,1,1,2
data files organized,1,1,1,1,1,2
data files provide,1,1,1,1,1,2
data files provided,1,1,1,1,1,2
data fixed laser,1,1,1,1,1,2
data forced roms,1,1,1,1,1,2
data form format,1,1,1,1,1,2
data format data,1,1,1,1,1,2
data format i.e,1,1,1,1,1,2
data format tab,1,1,1,1,1,2
data formats collection,1,1,1,1,1,2
data formats location,1,1,1,1,1,2
data g02172 html,1,1,1,1,1,2
data gathered estimate,1,1,1,1,1,2
data gathered subglacially,1,1,1,1,1,2
data gd_ gridded,1,1,1,1,1,2
data gene trees,1,1,1,1,1,2
data gisp2 cosmogenic,1,1,1,1,1,2
data grain size,1,1,1,1,1,2
data ground penetrating,1,1,1,1,1,2
data http doi.org,1,1,1,1,1,2
data hulltemp hull,1,1,1,1,1,2
data include 2,1,1,1,1,1,2
data include active,1,1,1,1,1,2
data include air,1,1,1,1,1,2
data include collection,1,1,1,1,1,2
data include comma,1,1,1,1,1,2
data include conductivity,1,1,1,1,1,2
data include coverage,1,1,1,1,1,2
data include date,1,1,1,1,1,2
data include depth,1,1,1,1,1,2
data include dissolved,1,1,1,1,1,2
data include downcore,1,1,1,1,1,2
data include gadamus,1,1,1,1,1,2
data include loss,1,1,1,1,1,2
data include net,1,1,1,1,1,2
data include physical,1,1,1,1,1,2
data include plutonium,1,1,1,1,1,2
data include pressure,1,1,1,1,1,2
data include publicly,1,1,1,1,1,2
data include radionuclide,1,1,1,1,1,2
data include recordings,1,1,1,1,1,2
data include sample,1,1,1,1,1,2
data include sediment,1,1,1,1,1,2
data include specifics,1,1,1,1,1,2
data include total,1,1,1,1,1,2
data include water,1,1,1,1,1,2
data included weather,1,1,1,1,1,2
data includes aircraft,1,1,1,1,1,2
data includes bulk,1,1,1,1,1,2
data includes dna,1,1,1,1,1,2
data includes physical,1,1,1,1,1,2
data includes replicate,1,1,1,1,1,2
data includes root,1,1,1,1,1,2
data includes satellite,1,1,1,1,1,2
data includes upper,1,1,1,1,1,2
data including carbon,1,1,1,1,1,2
data including environmental,1,1,1,1,1,2
data including length,1,1,1,1,1,2
data including references,1,1,1,1,1,2
data including stable,1,1,1,1,1,2
data independent acquisition,1,1,1,1,1,2
data infer aerosol,1,1,1,1,1,2
data infrastructure effort,1,1,1,1,1,2
data infrastructure sdi,1,1,1,1,1,2
data instrumental weather,1,1,1,1,1,2
data intermap 2010,1,1,1,1,1,2
data irsno1b versions,1,1,1,1,1,2
data isotope composition,1,1,1,1,1,2
data jjv ascii,1,1,1,1,1,2
data klondike study,1,1,1,1,1,2
data land cover,1,1,1,1,1,2
data layers describing,1,1,1,1,1,2
data layers included,1,1,1,1,1,2
data locations cover,1,1,1,1,1,2
data logger data,1,1,1,1,1,2
data logger h21,1,1,1,1,1,2
data logger li,1,1,1,1,1,2
data logger u12,1,1,1,1,1,2
data logger u22,1,1,1,1,1,2
data logger u24,1,1,1,1,1,2
data loggers air,1,1,1,1,1,2
data loggers capable,1,1,1,1,1,2
data loggers rbrduo3,1,1,1,1,1,2
data loggers recorded,1,1,1,1,1,2
data loggers u30,1,1,1,1,1,2
data logging behavior,1,1,1,1,1,2
data management center,1,1,1,1,1,2
data management dissemination,1,1,1,1,1,2
data management office,1,1,1,1,1,2
data management plans,1,1,1,1,1,2
data management specialists,1,1,1,1,1,2
data management system,1,1,1,1,1,2
data management systems,1,1,1,1,1,2
data management visualization,1,1,1,1,1,2
data measure microzooplankton,1,1,1,1,1,2
data mining toolset,1,1,1,1,1,2
data model agreement,1,1,1,1,1,2
data model brady,1,1,1,1,1,2
data model comparison,1,1,1,1,1,2
data model consists,1,1,1,1,1,2
data model investigation,1,1,1,1,1,2
data model specifically,1,1,1,1,1,2
data modeled catchment,1,1,1,1,1,2
data national centers,1,1,1,1,1,2
data national science,1,1,1,1,1,2
data note data,1,1,1,1,1,2
data note due,1,1,1,1,1,2
data note ozone,1,1,1,1,1,2
data nov dec,1,1,1,1,1,2
data obtained aboard,1,1,1,1,1,2
data obtained include,1,1,1,1,1,2
data obtained simultaneously,1,1,1,1,1,2
data oscar dyson,1,1,1,1,1,2
data package consists,1,1,1,1,1,2
data par raw,1,1,1,1,1,2
data parameters include,1,1,1,1,1,2
data past 2015,1,1,1,1,1,2
data permanently archived,1,1,1,1,1,2
data ph.d doctoral,1,1,1,1,1,2
data plant composition,1,1,1,1,1,2
data portal cdp,1,1,1,1,1,2
data portal download,1,1,1,1,1,2
data preliminary hydrographic,1,1,1,1,1,2
data previously published,1,1,1,1,1,2
data principal investigator,1,1,1,1,1,2
data processing facilities,1,1,1,1,1,2
data processing steps,1,1,1,1,1,2
data products regional,1,1,1,1,1,2
data products resulting,1,1,1,1,1,2
data projects fhm,1,1,1,1,1,2
data properties collected,1,1,1,1,1,2
data provide estimates,1,1,1,1,1,2
data provide projected,1,1,1,1,1,2
data providers accept,1,1,1,1,1,2
data qualtiy control,1,1,1,1,1,2
data quantify fluxes,1,1,1,1,1,2
data r.r hopcroft,1,1,1,1,1,2
data raw ndvi,1,1,1,1,1,2
data readme https,1,1,1,1,1,2
data records including,1,1,1,1,1,2
data recovery additional,1,1,1,1,1,2
data reduce data,1,1,1,1,1,2
data report 24,1,1,1,1,1,2
data report files,1,1,1,1,1,2
data report summarizes,1,1,1,1,1,2
data reports 2015,1,1,1,1,1,2
data reports 2016,1,1,1,1,1,2
data reports 2017,1,1,1,1,1,2
data repositories polarhub,1,1,1,1,1,2
data represent field,1,1,1,1,1,2
data represent quantitative,1,1,1,1,1,2
data represent sequence,1,1,1,1,1,2
data representing active,1,1,1,1,1,2
data representing growing,1,1,1,1,1,2
data representing thaw,1,1,1,1,1,2
data represents analyzed,1,1,1,1,1,2
data represents means,1,1,1,1,1,2
data represents raw,1,1,1,1,1,2
data rescue effort,1,1,1,1,1,2
data return mclane,1,1,1,1,1,2
data reveal distinct,1,1,1,1,1,2
data reveal significant,1,1,1,1,1,2
data river plumes,1,1,1,1,1,2
data rst files,1,1,1,1,1,2
data salinity temperature,1,1,1,1,1,2
data samples included,1,1,1,1,1,2
data segment records,1,1,1,1,1,2
data services 2,1,1,1,1,1,2
data services prototype,1,1,1,1,1,2
data set addresses,1,1,1,1,1,2
data set addressing,1,1,1,1,1,2
data set alexander,1,1,1,1,1,2
data set attempts,1,1,1,1,1,2
data set based,1,1,1,1,1,2
data set citations,1,1,1,1,1,2
data set collected,1,1,1,1,1,2
data set collecting,1,1,1,1,1,2
data set combines,1,1,1,1,1,2
data set compiled,1,1,1,1,1,2
data set contrasts,1,1,1,1,1,2
data set correspond,1,1,1,1,1,2
data set demonstrates,1,1,1,1,1,2
data set documentation,1,1,1,1,1,2
data set encompasses,1,1,1,1,1,2
data set examines,1,1,1,1,1,2
data set formed,1,1,1,1,1,2
data set id,1,1,1,1,1,2
data set investigates,1,1,1,1,1,2
data set involves,1,1,1,1,1,2
data set leaving,1,1,1,1,1,2
data set limitations,1,1,1,1,1,2
data set links,1,1,1,1,1,2
data set lists,1,1,1,1,1,2
data set makes,1,1,1,1,1,2
data set measures,1,1,1,1,1,2
data set named,1,1,1,1,1,2
data set note,1,1,1,1,1,2
data set photographs,1,1,1,1,1,2
data set previously,1,1,1,1,1,2
data set read,1,1,1,1,1,2
data set readme,1,1,1,1,1,2
data set required,1,1,1,1,1,2
data set researchers,1,1,1,1,1,2
data set runs,1,1,1,1,1,2
data set sheba_napuliarcounts.xls,1,1,1,1,1,2
data set upload,1,1,1,1,1,2
data set water,1,1,1,1,1,2
data sets assembled,1,1,1,1,1,2
data sets combined,1,1,1,1,1,2
data sets data,1,1,1,1,1,2
data sets included,1,1,1,1,1,2
data sets lake,1,1,1,1,1,2
data sets missing,1,1,1,1,1,2
data sets model,1,1,1,1,1,2
data sets project,1,1,1,1,1,2
data sets textual,1,1,1,1,1,2
data significantly overestimate,1,1,1,1,1,2
data sizonet ucar,1,1,1,1,1,2
data snow depths,1,1,1,1,1,2
data soil isotopes,1,1,1,1,1,2
data soil radiocarbon,1,1,1,1,1,2
data sources 1,1,1,1,1,1,2
data sources fit,1,1,1,1,1,2
data sources including,1,1,1,1,1,2
data sources specifically,1,1,1,1,1,2
data spanning 2003,1,1,1,1,1,2
data sta files,1,1,1,1,1,2
data statistics files,1,1,1,1,1,2
data stewardship establishing,1,1,1,1,1,2
data stream gauge,1,1,1,1,1,2
data string indicating,1,1,1,1,1,2
data structure nodes,1,1,1,1,1,2
data structures e.g,1,1,1,1,1,2
data submitted prior,1,1,1,1,1,2
data subset includes,1,1,1,1,1,2
data suggested markedly,1,1,1,1,1,2
data surface temperature,1,1,1,1,1,2
data synthesis oceana,1,1,1,1,1,2
data synthesis originated,1,1,1,1,1,2
data synthesis techniques,1,1,1,1,1,2
data system mgd77,1,1,1,1,1,2
data table includes,1,1,1,1,1,2
data table post,1,1,1,1,1,2
data tall vegetation,1,1,1,1,1,2
data td_ thematic,1,1,1,1,1,2
data temperature datasets,1,1,1,1,1,2
data temperature pressure,1,1,1,1,1,2
data tephra loi,1,1,1,1,1,2
data thickness soil,1,1,1,1,1,2
data topographically adjusted,1,1,1,1,1,2
data tram photographs,1,1,1,1,1,2
data type dna,1,1,1,1,1,2
data type flux,1,1,1,1,1,2
data types including,1,1,1,1,1,2
data types ranging,1,1,1,1,1,2
data uls flight,1,1,1,1,1,2
data updated december,1,1,1,1,1,2
data values recorded,1,1,1,1,1,2
data version 1,1,1,1,1,1,2
data video beringflight,1,1,1,1,1,2
data visualizations found,1,1,1,1,1,2
data wrf modeling,1,1,1,1,1,2
data xbt ascii,1,1,1,1,1,2
data xrf xrd,1,1,1,1,1,2
data xxx_14c_210pb.csv include,1,1,1,1,1,2
data_variables.csv file variable,1,1,1,1,1,2
database baid http,1,1,1,1,1,2
database http www.bco,1,1,1,1,1,2
database http www.neotomadb.org,1,1,1,1,1,2
database https www.ncdc.noaa.gov,1,1,1,1,1,2
database ogc web,1,1,1,1,1,2
database version 2,1,1,1,1,1,2
dataless seed format,1,1,1,1,1,2
datalogger 1000 cr1000,1,1,1,1,1,2
datalogger 6 cr6,1,1,1,1,1,2
datalogger campbell 215,1,1,1,1,1,2
datalogger li cor,1,1,1,1,1,2
datamrsmatlab geophysics 81,1,1,1,1,1,2
dataone authentication test,1,1,1,1,1,2
dataset 1 quantifies,1,1,1,1,1,2
dataset 14 064,1,1,1,1,1,2
dataset 1999 ivotuk,1,1,1,1,1,2
dataset approximately 60,1,1,1,1,1,2
dataset built models,1,1,1,1,1,2
dataset called iabp,1,1,1,1,1,2
dataset compares seabird,1,1,1,1,1,2
dataset comprises daily,1,1,1,1,1,2
dataset contact pi,1,1,1,1,1,2
dataset contains1995 2000,1,1,1,1,1,2
dataset containsclip 4,1,1,1,1,1,2
dataset dem tiles,1,1,1,1,1,2
dataset describes pacific,1,1,1,1,1,2
dataset doi 10.5065,1,1,1,1,1,2
dataset doi.org doi,1,1,1,1,1,2
dataset examines nitrogen,1,1,1,1,1,2
dataset examines school,1,1,1,1,1,2
dataset examines seabird,1,1,1,1,1,2
dataset examines seasonal,1,1,1,1,1,2
dataset file naming,1,1,1,1,1,2
dataset includes 1,1,1,1,1,1,2
dataset includes 16s,1,1,1,1,1,2
dataset includes 2,1,1,1,1,1,2
dataset includes 30,1,1,1,1,1,2
dataset includes accumulation,1,1,1,1,1,2
dataset includes acoustic,1,1,1,1,1,2
dataset includes active,1,1,1,1,1,2
dataset includes annual,1,1,1,1,1,2
dataset includes arctic,1,1,1,1,1,2
dataset includes auxiliary,1,1,1,1,1,2
dataset includes binary,1,1,1,1,1,2
dataset includes chinese,1,1,1,1,1,2
dataset includes coarse,1,1,1,1,1,2
dataset includes code,1,1,1,1,1,2
