word1,word2,word3,n,unique_ids,unique_authors
including,1,landfast,3,3,1
including,climate,change,3,3,2
including,food,harvested,3,3,1
including,temperature,salinity,3,3,3
increase,photochemical,remineralization,3,3,1
increased,plant,productivity,3,3,1
increased,surface,melt,3,3,3
increased,vertical,resolution,3,3,1
indirectly,perturb,solar,3,3,1
individual,based,population,3,3,2
individual,mammal,species,3,3,2
individually,measured,amino,3,3,1
inferred,thermokarst,development,3,3,1
influenced,coastal,shelf,3,3,2
influencing,sea,level,3,3,2
information,system,department,3,3,1
initial,micro,scale,3,3,1
initial,snow,depths,3,3,2
initiative,involved,mooring,3,3,1
inland,precipitation,gradient,3,3,1
inorganic,nitrogen,species,3,3,1
inorganic,nutrients,dissolved,3,3,1
institute,aari,st,3,3,2
institution,ten,files,3,3,1
instrumentation,e.g,moorings,3,3,2
integrated,currents,volume,3,3,2
integrated,location,tracking,3,3,1
integrated,surveys,basis,3,3,1
integrated,transponder,pit,3,3,2
intensive,field,campaigns,3,1,1
interactions,sbi,spring,3,3,1
interactive,fluid,dynamics,3,3,2
interagency,arctic,buoy,3,3,1
interdisciplinary,mooring,measurements,3,3,1
interdisciplinary,ship,based,3,3,2
interim,jun,jul,3,3,1
internal,viscous,strength,3,3,1
international,bathymetric,chart,3,3,2
international,collaborative,effort,3,3,3
international,satellite,cloud,3,3,3
internet,map,server,3,2,2
interpolated,spatial,patterns,3,3,1
interpolation,distance,10,3,3,1
interpret,paleoclimate,induced,3,3,1
interpreting,surface,water,3,3,1
inverse,tidal,model,3,3,2
investigators,collected,samples,3,3,2
involving,ringed,seals,3,3,1
ipcc,class,coupled,3,3,1
ipsl,cm5a,lr,3,2,1
irradiance,measurement,warm,3,3,1
island,dbo2,chirikov,3,3,1
isotope,ratio,mass,3,3,3
isotope,ratio,measurements,3,3,3
isotope,values,additional,3,3,1
isotopically,clean,i.e,3,3,1
isus,nitrate,analyzer,3,3,1
isus,nitrate,sensor,3,3,2
itex,greg,henry,3,3,1
itkillik,river,field,3,3,1
ivotuk,1,mat,3,3,1
ivotuk,2,shrub,3,3,1
ivotuk,3,mnt,3,3,1
ivotuk,4,moss,3,3,1
jarvis,creek,glacier,3,3,1
jason,beringer,color,3,3,1
joint,archaeological,project,3,3,1
joint,arctic,research,3,3,1
joint,ocean,ice,3,3,2
joint,western,arctic,3,3,1
jpg,volume,2,3,3,1
jul,aug,1986,3,3,1
july,1,2,3,3,1
july,16,2004,3,3,1
july,20,21,3,3,1
july,2003,data,3,3,2
july,2011,30,3,3,1
july,2012,data,3,3,2
july,"23,24,27",31,3,3,1
july,i.e,tmax,3,3,1
june,2002,data,3,3,2
june,2014,2,3,3,1
june,2014,94,3,3,1
june,22,29,3,3,1
june,temperatures,compared,3,3,1
k1,o1,p1,3,3,2
kawerak's,ice,seal,3,1,1
key,benthic,habitats,3,3,1
key,oceanic,atmospheric,3,3,1
key,oceanic,biological,3,3,2
key,physical,chemical,3,3,1
key,research,parameters,3,3,1
key,uncertainties,remain,3,3,1
kipp,amp,amp,3,3,2
km,resolution,grid,3,3,2
km,spatial,resolution,3,3,2
knowledge,interviews,conducted,3,3,3
knowledge,ltk,component,3,3,3
kuparuk,river,region,3,3,1
lab's,fieldscout,tdr,3,3,2
labile,organic,material,3,3,1
laboratory,apl,initiated,3,3,1
laboratory,crrel,ice,3,3,1
laboratory,esrl,physical,3,3,1
laboratory,sel,taylor,3,3,2
lake,basin,dtlb,3,3,3
lake,drainage,dataset,3,1,1
lake,extent,maps,3,2,1
lake,field,site,3,3,2
lake,ice,thickness,3,2,2
lake,peters,watershed,3,2,1
lake,rich,regions,3,2,2
lake,sediment,records,3,3,2
lake,temperature,lake,3,3,1
lake,temperature,wind,3,3,1
laminated,lake,sediments,3,3,3
land,cover,abundance,3,3,1
land,fast,ice,3,3,2
land,fast,sea,3,3,1
land,surface,climate,3,3,1
landscape,units,key,3,3,1
landscapes,watershed,processes,3,3,1
larger,climate,change,3,3,2
larger,glacier,monitoring,3,3,1
larger,skagafjörður,church,3,3,1
largest,rivers,draining,3,3,2
laser,data,uls,3,3,1
late,1999,2000,3,3,1
late,melt,season,3,1,1
lateral,margins,support,3,3,1
latnjajaure,sweden,68.35,3,3,1
lawrence,island,dbo2,3,3,1
layer,data,collected,3,3,1
layer,data,file,3,3,1
layer,depth,ground,3,3,1
layer,thaw,depth,3,3,3
leaf,gas,exchange,3,3,3
leaf,level,gas,3,3,3
letters,31,2,3,3,2
level,gas,exchange,3,3,3
level,logger,u20l,3,3,2
level,rise,characterizing,3,3,2
levels,including,food,3,3,1
lgm,mid,holocene,3,3,1
li,cor,environmental,3,2,2
life,history,requirements,3,3,1
light,levels,concomitant,3,3,1
light,temperature,salinity,3,3,1
limiting,vertical,replenishment,3,3,1
line,dbo,4,3,3,1
linear,depolarization,ratio,3,2,1
linking,microbial,community,3,3,1
lipid,driven,arctic,3,3,1
liquid,water,content,3,3,3
living,organisms,influencing,3,3,1
load,cell,calibrated,3,3,1
load,cell,type,3,3,1
local,air,temperature,3,3,2
local,caa,rivers,3,3,1
local,canadian,arctic,3,3,1
local,meteorological,data,3,3,3
localized,pollution,cloud,3,3,1
localized,space,based,3,3,1
logger,u20l,03,3,3,2
loose,pack,provide,3,3,1
louis,st,laurent,3,3,3
low,density,stand,3,3,1
low,single,digits,3,3,1
lowshrub,shrub,woodland,3,3,1
lt,2,mm,3,2,2
m2,s2,k2,3,3,2
m2,strong,seasonal,3,3,2
magnitude,including,1,3,3,1
maintain,hydroclimate,observation,3,3,1
major,factor,influencing,3,3,2
major,interglacial,period,3,3,2
major,ion,concentrations,3,3,3
major,outlet,glaciers,3,2,2
mammal,observations,onboard,3,3,1
mammal,sensor,tagging,3,3,1
mammal,species,identification,3,3,2
mammal,visual,detections,3,3,1
mammal,watch,observations,3,3,2
mammals,partition,sea,3,3,1
marine,aerosols,rinaldi,3,3,1
marine,bioaccumulation,chemistry,3,3,1
marine,mammal,calls,3,3,2
marine,mammal,data,3,2,2
marine,mammal,populations,3,1,1
marine,mammal,sensor,3,3,1
marine,mammal,visual,3,3,1
marine,mammals,partition,3,3,1
marine,organic,matter,3,3,1
marine,predators,requires,3,3,1
marine,sediment,cores,3,3,3
mass,balance,measurements,3,3,3
mass,spectrometer,eims,3,3,2
mass,spectrometer,facility,3,3,1
mass,spectrometry,analysis,3,3,3
matlab,format,files,3,3,2
matter,cdom,fluorescence,3,3,3
maximum,air,temperatures,3,3,1
mccall,glacier,upper,3,3,1
mcconnell,joe.mcconnell,dri.edu,3,2,1
measure,nitrate,concentrations,3,3,2
measure,ocean,properties,3,3,2
measure,seawater,conductivity,3,3,2
measured,amino,acids,3,3,1
measurement,warm,buoy,3,3,1
measurements,cloud,occurrence,3,3,2
measurements,include,gridded,3,3,1
measures,greenland,surface,3,2,1
media,publications,produced,3,3,2
median,grain,size,3,1,1
medieval,warm,period,3,3,3
melt,daily,25km,3,2,1
melted,sea,ice,3,3,2
met,tower,data,3,3,1
meteorological,variables,ground,3,3,2
meter,mg,m2,3,2,1
meter,mooring,line,3,3,1
meter,scale,resolution,3,3,1
meter,snow,melt,3,3,2
meter,snow,pit,3,1,1
meters,30,feet,3,3,1
meters,firn,temperatures,3,1,1
meters,global,solar,3,3,1
meters,northern,study,3,3,1
meters,southern,study,3,3,1
meters,water,depth,3,3,3
meters,wind,direction,3,3,1
meters,wind,speed,3,3,1
mhz,ground,based,3,3,2
mhz,helicopter,borne,3,3,1
miami,anchorage,grand,3,3,3
micro,scale,examination,3,3,1
micro,zooplankton,mz,3,3,1
microbial,activity,loss,3,3,1
microbial,communities,replace,3,3,1
microbial,communities,sampled,3,3,1
micron,band,images,3,3,1
microorganisms,decomposing,organic,3,3,1
microorganisms,decomposing,soil,3,3,1
microorganisms,respire,carbon,3,3,1
microsoft,access,2000,3,3,2
microwave,radiometer,aimr,3,3,1
microwave,radiometer,smmr,3,3,3
microzooplankton,abundance,biomass,3,3,1
mid,water,scattering,3,3,1
middle,outer,panel,3,3,1
migratory,birds,bird,3,3,3
mineral,assemblages,granulometry,3,3,1
mineral,poc,composition,3,3,1
mineralogy,heavy,mineral,3,3,1
minority,serving,institution,3,3,3
minute,data,files,3,2,2
minutes,north,148,3,1,1
missing,critical,component,3,3,1
mk27,mk27,gravimeter,3,3,3
mm,sec,current,3,3,1
mm,sec,north,3,3,1
mn,pb,se,3,3,1
model,hsw,2k,3,3,1
model,tem,simulations,3,3,1
modeled,flow,velocities,3,3,1
models,4,validation,3,3,1
models,correlating,phytoplankton,3,3,1
models,utilize,satellite,3,3,1
modern,process,studies,3,3,3
modified,video,game,3,3,2
modifying,arctic,cloud,3,3,1
modis,satellite,record,3,3,1
moist,site,sampling,3,3,1
moisture,thaw,depth,3,3,3
monin,obukhov,similarity,3,3,2
monitor,synoptic,scale,3,3,1
monitoring,key,oceanic,3,3,1
monitoring,project,aiming,3,3,1
mooring,data,collected,3,3,1
mooring,line,located,3,3,1
mooring,location,a2,3,3,1
mooring,location,a3,3,3,1
mooring,location,a4,3,3,1
mooring,names,include,3,3,1
moorings,moorings,recorded,3,3,1
mordy,note,data,3,3,1
ms,excel,xls,3,3,1
ms,thesis,northern,3,3,2
multi,disciplinary,study,3,3,3
muscle,condition,blood,3,3,2
naming,convention,smtmet.qc.yyyymmdd.hhmmss.cdf,3,3,1
nasa,se,saddle,3,3,1
national,climatic,data,3,3,3
national,ecological,observatory,3,2,2
national,geophysical,data,3,3,3
national,park,service,3,3,3
national,petroleum,reserve,3,3,2
national,preserve,ak,3,3,1
national,resource,conservation,3,3,1
naval,ice,center,3,3,1
ncar,research,aviation,3,3,1
ncar's,data,support,3,3,1
ncei,study,type,3,3,1
ndvi,data,collected,3,3,2
ndvi,normalized,difference,3,3,1
ndvi,photosynthetic,activity,3,3,1
ndvi,significant,correlations,3,3,1
ne,40th,seattle,3,3,2
ne,pacific,precipitation,3,3,1
nearest,1,degree,3,3,1
nearest,terrestrial,met,3,3,2
neem,2009,s2,3,1,1
neem,ice,core,3,3,3
nenets,autonomous,okrug,3,3,1
nesting,events,diets,3,3,2
net,ecosystem,production,3,3,3
net,flows,hindcast,3,3,1
netcdf,data,files,3,2,1
netcdf,files,data,3,3,1
network,data,portfolio,3,3,1
news,media,publications,3,3,2
nims,toolik,transect,3,3,2
niño,southern,oscillation,3,3,2
nitrate,concentration,chlorophyll,3,3,1
nitrate,no2,no3,3,3,1
nitrite,nitrate,no2,3,3,1
nitrogen,don,dissolved,3,3,1
nitrogen,species,no3,3,3,1
nitrogen,stable,isotope,3,3,3
nmi,averaging,distance,3,3,1
nmi,interpolation,distance,3,3,1
no2,no3,silicon,3,3,1
no3,no2,nh4,3,3,1
no3,silicon,tetraoxide,3,3,1
noaa,19,national,3,3,2
noaa,afsc,bottom,3,3,1
noaa,alaska,fisheries,3,3,2
noaa,earth,system,3,3,1
noaa,national,centers,3,3,1
noaa,paleoclimatology,website,3,3,2
noaa,rusalca,russian,3,3,1
noatak,river,watershed,3,2,2
nodc,related,data,3,3,1
nodes,dmc,forms,3,3,1
nominal,depths,typically,3,3,2
north,164,149,3,3,1
north,central,alaska,3,2,1
north,central,brooks,3,3,3
north,greenland,ice,3,3,3
north,mountain,stream,3,3,1
north,pacific,pelagic,3,3,2
north,pole,measurements,3,3,2
north,south,distance,3,3,1
north,velocity,mm,3,3,1
northeast,science,station,3,3,3
northeastern,cherskii,data,3,3,1
northern,arizona,university,3,3,2
northern,banks,island,3,3,2
northern,boreal,forest,3,3,3
northern,fur,seals,3,3,2
northern,hemisphere,data,3,3,3
northern,west,siberia,3,2,2
northwest,greenland,quaternary,3,3,1
november,1,1997,3,3,2
nsf,grant,nr,3,3,1
nsf,grants,arc,3,3,3
nsf,project,titled,3,3,3
nsidc,0079,details,3,3,1
numeric,species,code,3,3,1
nunavut,canada,fields,3,3,2
nutrient,cycles,fire,3,3,1
nutrients,organic,matter,3,3,3
nw,greenland,ice,3,3,2
o1,p1,q1,3,3,2
observational,data,documenting,3,3,1
observations,include,air,3,3,2
observations,include,individual,3,3,2
observations,water,column,3,3,1
observatory,dbo,network,3,3,1
observatory,dbo,stations,3,3,1
observe,marine,mammals,3,3,1
observed,3d,velocity,3,3,1
observed,significant,interannual,3,3,2
observing,network,project,3,3,2
observing,system,aoos,3,3,3
obtain,continuous,data,3,3,1
occuring,isotopes,226ra,3,3,1
ocean,circulation,models,3,3,1
ocean,confluence,based,3,3,2
ocean,energy,management,3,3,2
ocean,flux,buoys,3,3,1
ocean,geophysical,research,3,3,2
ocean,heat,content,3,3,3
ocean,ibcao,bathymetry,3,3,2
ocean,mixed,layer,3,2,2
ocean,phase,ii,3,3,2
ocean,project,sheba,3,3,1
ocean,sheba,project,3,3,3
ocean,system,synthesis,3,3,2
ocean,temperature,data,3,3,2
ocean,tidal,inverse,3,2,2
ocean,water,properties,3,3,3
oceanic,atmosphere,fluxes,3,3,1
oceanic,atmospheric,parameters,3,3,1
oceanic,biogenic,vocs,3,3,1
oceanic,mixed,layer,3,3,1
oceanic,voc,fluxes,3,3,1
oceanic,voc,measurements,3,3,1
oceanographic,institution,ten,3,3,1
oceanography,28,3,3,3,1
offset,avo,analysis,3,3,1
oil,development,planning,3,3,1
okrug,russia,data,3,3,1
onset,computer,u12,3,3,2
onset,hoboware,software,3,3,2
operational,vertical,sounder,3,3,2
optical,absorption,spectroscopy,3,3,1
optical,depth,e.g,3,3,1
optical,depth,estimate,3,1,1
organic,carbon,compounds,3,3,1
organic,carbon,dissolved,3,3,2
organic,carbon,enrichment,3,3,1
organic,carbon,ltoc,3,3,1
organic,carbon,oc,3,3,2
organic,substances,total,3,3,1
original,international,bathymetric,3,3,2
oscar,dyson,cruises,3,3,1
oscillation,pdo,affect,3,3,2
otc,warming,experiment,3,3,1
outer,continental,shelf,3,3,2
outreach,activities,include,3,3,2
owen,ice,core,3,2,2
oxygen,18,16,3,3,1
oxygen,consumption,rates,3,2,1
oxygen,nitrate,nitrite,3,3,2
oxygen,nutrients,barium,3,3,2
oxygen,oxygen,argon,3,3,1
oxygen,oxygen,isotopes,3,3,1
pacific,influenced,coastal,3,3,2
pacific,pelagic,seabird,3,3,2
pacific,precipitation,anomaly,3,3,1
pacific,walruses,broken,3,3,1
pack,ice,ecosystems,3,3,1
pacmars,conductivity,temperature,3,3,1
pacmars,project,note,3,3,3
paleoclimate,induced,fluctuations,3,3,1
paleoclimate,record,0,3,3,1
paleoclimatology,website,follow,3,3,2
pan,arctic,positive,3,1,1
pan,arctic,river,3,3,3
pan,arctic,spatial,3,3,1
pan,water,temperature,3,3,1
par,algal,fluorescence,3,3,1
parameters,clutch,size,3,3,2
parameters,e.g,temperature,3,3,1
parameters,include,pressure,3,3,2
parameters,inorganic,nutrients,3,3,1
particulate,carbon,nitrogen,3,3,2
particulate,organic,matter,3,3,3
partition,sea,ice,3,3,1
partners,project,nsf,3,2,2
paso,sel,circumpolar,3,3,2
paso,utep,sel's,3,3,3
paso's,systems,ecology,3,3,1
passive,integrated,transponder,3,3,2
passive,microwave,observations,3,3,3
past,400,ka,3,3,2
past,climate,change,3,3,3
past,environmental,conditions,3,3,3
path,kg,m2,3,1,1
patterned,ground,ecosystems,3,3,3
patterns,4,trace,3,3,1
paul,island,alaska,3,3,3
peak,growing,season,3,3,3
peer,reviewed,journals,3,3,3
pelagic,marine,environment,3,3,2
pelagic,microbial,communities,3,3,1
pelagic,primary,production,3,3,1
pelagic,seabird,database,3,3,2
peninsula,tundra,site,3,3,1
perennial,arctic,spring,3,3,2
perform,amplitude,variation,3,3,1
period,1979,2012,3,3,2
period,gravity,waves,3,1,1
period,roughly,"130,000",3,3,2
periodic,carbon,dioxide,3,3,1
periodic,discharge,measurements,3,3,2
permafrost,carbon,feedback,3,3,2
permafrost,distribution,maps,3,2,2
permafrost,stability,land,3,3,1
permafrost,temperature,monitoring,3,1,1
persistent,organic,pollutants,3,3,3
persistent,patches,defined,3,3,1
perturb,solar,reflection,3,3,1
petermann2015,d20150806,t020343,3,3,1
petermann2015,date,time,3,3,1
phosphate,po4,nitrite,3,3,1
phosphate,silicic,acid,3,3,2
phospholipid,fatty,acids,3,2,1
photon,flux,density,3,3,1
photosynthetic,photon,flux,3,3,1
physical,chemical,conditions,3,3,2
physical,mechanisms,controlling,3,3,3
physical,observations,water,3,3,1
physical,sciences,division,3,3,1
physically,seperate,files,3,3,1
physics,lab,university,3,3,2
phytoplankton,biomass,e.g,3,3,1
phytoplankton,growth,occurs,3,3,1
phytoplankton,ice,algae,3,3,1
phytoplankton,integrated,water,3,3,1
pigment,concentration,data,3,3,1
pilot,project,involving,3,3,1
pipeline,project,app,3,3,1
pis,primary,objectives,3,3,2
plain,acp,2,3,3,1
plankton,communities,affecting,3,3,1
plankton,recorder,autovpr,3,3,1
plant,productivity,photosynthesis,3,3,1
plant,remains,transported,3,1,1
plate.three,load,cells,3,3,1
play,key,roles,3,2,2
plot,reflectance,350,3,3,2
plots,plots,consist,3,3,1
plots,soil,warming,3,3,2
plr,1758565,pis,3,3,1
po4,nitrite,nitrate,3,3,1
polar,desert,deglaciated,3,1,1
polar,environmental,change,3,3,3
polar,pathfinder,app,3,3,3
polar,programs,opp,3,3,3
polar,science,community,3,2,2
polar,tide,model,3,3,2
policy,relevant,information,3,3,3
pollock,biomass,values,3,3,1
pollutant,aerosols,directly,3,3,1
polychlorinated,biphenyls,pcbs,3,3,2
portal,atmosphere,cloud,3,3,2
poseidon,global,barotropic,3,3,2
position,file,campos_taku_august2015,3,3,1
positioning,system,dgps,3,3,3
positive,response,67,3,3,1
post,1980,shrub,3,3,1
post,doctoral,researcher,3,2,2
post,season,factory,3,3,1
power,requirements,ambient,3,3,1
practical,sustainable,data,3,3,1
pre,industrial,periods,3,3,1
precise,gps,position,3,3,1
precursor,biogenic,aerosol,3,3,1
predation,rates,measured,3,3,1
predators,requires,estimating,3,3,1
predict,climate,induced,3,3,3
predict,population,response,3,3,2
prediction,ncep,reanalysis,3,3,3
preliminary,change,detection,3,3,1
preliminary,ice,core,3,3,1
preserve,ak,67.477,3,3,1
pressure,air,temperature,3,3,1
pressure,temperature,conductivity,3,3,2
previously,drilled,ice,3,3,2
previously,released,data,3,3,1
pribilof,islands,data,3,3,2
primary,production,affecting,3,3,1
primary,production,gpp,3,3,2
primary,production,water,3,3,1
primary,school,students,3,3,2
pro,v2,2x,3,1,1
processor,system,rgps,3,2,2
production,water,column,3,3,1
professionally,written,short,3,3,2
profiler,data,collected,3,3,1
profiler,sadcp,data,3,3,2
proglacial,lake,sediments,3,3,3
proglacial,meltwater,stream,3,2,2
program,1999,summer,3,3,1
program,arcss,grid,3,3,1
program,lead,pi,3,3,1
project,app,transcanada,3,3,1
project,arc,0722448,3,3,1
project,cumulative,effects,3,3,1
project,include,participation,3,3,2
project,involving,ringed,3,3,1
project,kawerak,social,3,1,1
project,nsf,grant,3,3,1
project,office,10m,3,3,1
project,pi,beard,3,3,3
project,reported,don,3,3,1
project,takes,advantage,3,3,2
project,titled,collaborative,3,3,3
projecting,spatial,patterns,3,3,1
proposals,project,arc,3,3,1
proposed,aon,component,3,3,2
proposed,research,addresses,3,3,2
propulsion,laboratory,jpl,3,3,3
proquest,id,identifier,3,3,2
proshutinsky,2018,beaufort,3,1,1
proshutinsky,2019,beaufort,3,1,1
provide,essential,data,3,3,3
provide,ocean,temperature,3,3,2
provide,policy,relevant,3,3,3
provide,proxy,information,3,3,1
providing,partial,support,3,3,2
prudhoe,bay,pb,3,3,2
pulnix,tm7,ccd,3,3,1
purposes,including,support,3,3,1
push,cart,system,3,3,1
quality,control,qc,3,3,1
quantities,reported,hourly,3,3,2
questions,include,1,3,3,2
r4d,research,site,3,3,1
radar,sar,data,3,3,2
radar,sar,imagery,3,3,2
radarsat,data,collected,3,3,1
radarsat,geophysical,processor,3,2,2
radial,green's,functions,3,1,1
radiation,barometric,pressure,3,3,1
radiation,measurements,data,3,3,3
radiation,ocean,heating,3,3,1
radiative,transfer,model,3,3,2
radiocarbon,content,age,3,3,1
radiography,bulk,organic,3,3,1
radiometer,aimr,measurements,3,3,1
radiometer,avhrr,satellite,3,3,3
radiometer,kipp,amp,3,3,2
raf,web,site,3,3,1
rain,gauge,0.2mm,3,1,1
range,acoustic,doppler,3,3,1
range,warming,treatment,3,3,2
ranging,lidar,measurements,3,3,1
rapidly,changing,ice,3,3,2
rate,patterns,4,3,3,1
raw,chlorophyll,fluorescence,3,3,1
raw,tsg,data,3,3,2
rawinsonde,profiles,collected,3,3,1
rdi,winadcp,program,3,3,1
readme,file,note,3,3,2
readme,files,document,3,3,1
real,time,operational,3,3,1
realistic,geometry,results,3,3,2
recent,arctic,barotropic,3,3,2
recent,event,layer,3,3,1
recent,studies,suggest,3,3,2
reconstruct,past,environmental,3,3,3
recorder,autovpr,seascan,3,3,1
records,video,image,3,3,1
recovered,carbon,dioxide,3,3,1
recruitment,pulse,coincided,3,3,1
redeployment,cruise,june,3,3,1
redistribute,settled,phytodetritus,3,3,1
reflectance,350,1100,3,3,2
reflectivity,doppler,velocity,3,3,2
regimes,permafrost,stability,3,3,1
region,par,extends,3,3,1
regional,depth,gradients,3,3,1
regional,ocean,circulation,3,3,1
regions,1,5,3,3,1
regions,1,6,3,3,1
regular,depth,intervals,3,2,2
related,data,link,3,3,1
related,thermokarst,development,3,3,1
relative,humidity,photosynthetic,3,3,1
released,data,notebooks,3,3,1
remaining,623,images,3,3,1
remote,instrumentation,e.g,3,3,2
remote,sensing,brw,3,3,1
remote,sensing,efforts,3,3,1
remote,sensing,measurements,3,3,2
remote,sensing,retrievals,3,3,3
remote,sensing,techniques,3,3,3
remotely,sensed,chla,3,3,1
remotely,sensed,data,3,3,3
remotely,sensed,imagery,3,3,2
repeat,hydrographic,profiles,3,3,2
replace,sympagic,communities,3,3,1
reported,don,values,3,3,1
represents,growing,season,3,3,1
reproduction,molting,rest,3,3,1
reproductive,parameters,clutch,3,3,2
reproductive,success,growth,3,3,2
required,2,dedicated,3,3,1
requirements,ambient,pressure,3,3,1
research,activities,operating,3,3,1
research,aviation,facility,3,3,1
research,cruise,observations,3,3,2
research,earth,surface,3,3,3
research,laboratory,esrl,3,3,1
research,letters,31,3,3,2
research,project,bsierp,3,3,3
research,purposes,including,3,3,1
research,questions,include,3,3,2
research,range,pfrr,3,3,1
research,vessel,ronald,3,2,2
residual,organic,soils,3,3,1
resolution,digital,elevation,3,3,3
resolution,lidar,hsrl,3,3,2
resolution,proxy,records,3,3,2
resolution,sediment,records,3,3,2
resource,conservation,service,3,3,1
result,questions,remain,3,3,1
resulting,thermal,stratification,3,3,1
ribbon,seals,loose,3,3,1
ring,width,network,3,3,1
river,fire,2007,3,3,1
river,flows,north,3,3,1
river,noatak,national,3,3,1
river,region,alaska,3,3,1
river,sediment,supply,3,3,1
robust,models,correlating,3,3,1
rock,understanding,subglacial,3,3,2
rope,30,cm,3,3,2
round,carbon,dioxide,3,3,1
round,interdisciplinary,mooring,3,3,1
round,scientific,observatory,3,3,2
round,temperatures,stable,3,3,2
rural,native,communities,3,3,3
rusalca,project,headed,3,3,1
rusalca,russian,american,3,3,1
russian,pan,arctic,3,2,2
s2,k2,n2,3,3,2
sadcp,data,collected,3,3,2
saddle,south,dome,3,3,1
salinity,benthic,chlorophyll,3,3,1
salinity,measurements,data,3,3,1
salinity,nitrate,concentration,3,3,1
salinity,oxygen,nutrients,3,3,2
salinity,profiles,collected,3,3,1
salinity,sss,atmospheric,3,3,1
salinity,total,dissolved,3,3,2
sami,ph,sensors,3,3,1
sample,collection,techniques,3,3,2
sample,matrix,data,3,3,1
sampled,42,sites,3,3,1
sampled,shrubs,98,3,3,1
satellite,chla,algorithms,3,3,1
satellite,cloud,climatology,3,3,3
satellite,communication,instrumentation,3,3,1
satellite,derived,chla,3,3,1
satellite,imagery,published,3,3,1
satellite,images,acquired,3,3,1
satellite,measurements,cloud,3,3,2
satellite,ndvi,normalized,3,3,1
satellite,system,data,3,3,1
satellite,theses,uptempo,3,3,2
sbe,19,seacat,3,3,3
sbe,25,conductivity,3,2,1
sbi,current,meter,3,3,1
sbi,field,project,3,3,2
sbi,process,cruises,3,3,2
sbi,project,reported,3,3,1
sbi,summer,cruise,3,3,2
scalar,time,series,3,3,1
scale,atmospheric,circulation,3,3,2
scale,climate,systems,3,3,2
scale,climate,variability,3,3,2
scale,water,manipulation,3,3,1
school,autonomous,ocean,3,3,1
school,internship,program,3,3,2
science,arcss,1,3,3,3
science,center,applied,3,3,2
science,center,noaa,3,3,1
science,center,university,3,3,3
science,foundation,bering,3,3,1
science,sass,project,3,3,2
sciences,division,psd,3,3,1
scientific,ice,expeditions,3,3,3
scientific,research,activities,3,3,1
sea,bird,sbe,3,3,3
sea,dbo4,central,3,3,1
sea,dbo5,upper,3,3,1
sea,ice,change,3,3,3
sea,ice,controls,3,3,1
sea,ice,drift,3,2,2
sea,ice,habitat,3,3,1
sea,ice,observations,3,2,2
sea,ice,outreach,3,3,2
sea,ice,platforms,3,3,2
sea,ice,reduction,3,3,2
sea,ice,seascape,3,3,1
sea,offshore,monitoring,3,3,3
sea,shelf,break,3,3,1
sea,shelf,sea,3,3,1
sea,shelf,supports,3,3,1
sea,surface,chromophoric,3,3,1
sea,surface,salinity,3,3,1
sea,surface,ss,3,3,1
seabird,electronics,sbe,3,3,1
seabird,reproductive,parameters,3,3,2
seabird,software,seasoft,3,3,1
seal,poke,storage,3,1,1
sealed,load,cell,3,3,1
seals,loose,pack,3,3,1
search,implementation,plan,3,3,3
seascape,habitat,emphasis,3,3,1
season,air,temperature,3,3,2
season,factory,calibration,3,3,1
season,late,1999,3,3,1
seasonal,arctic,ice,3,3,1
seasonal,extent,resulting,3,3,1
seasonal,ice,pack,3,3,1
seasonal,phytoplankton,production,3,3,1
seasonal,time,scales,3,3,3
seasonally,ice,free,3,3,2
seasons,scattered,observations,3,3,1
seawater,conductivity,temperature,3,3,2
sec,current,direction,3,3,1
sec,north,velocity,3,3,1
sedct,matlab,tools,3,3,2
sediment,concentration,patterns,3,3,1
sediment,core,computed,3,2,1
sediment,cores,recovered,3,3,3
sediment,deposits,beneath,3,3,1
sediment,distribution,processes,3,2,2
sediment,physical,properties,3,2,2
sediment,trap,data,3,1,1
sediment,traps,deployed,3,3,2
sedimentary,denitrification,rates,3,3,1
segments,entire,season,3,3,1
seismic,reflection,returns,3,3,1
seismic,reflection,survey,3,3,1
sel,lab's,fieldscout,3,3,2
sel,purple,tdr,3,3,2
sel's,circumarctic,active,3,3,3
selected,satellite,images,3,3,2
semi,desert,ibutton,3,3,1
semidiurnal,m2,s2,3,3,2
sensed,chla,concentrations,3,3,1
sensor,stress,concentrations,3,3,1
sensor,tagging,approach,3,3,1
sensors,salinity,offset,3,3,1
separated,variable,csv,3,3,2
september,22,2013,3,3,1
september,29,2010,3,3,1
september,30,2015,3,3,1
services,section,dss,3,3,1
set,2001,begins,3,3,1
set,comprises,sea,3,3,1
set,includes,diverse,3,3,2
seward,peninsula,tundra,3,3,1
shallow,lake,site,3,3,1
shapefile,format,files,3,3,1
sheba,avhrr,arctic,3,3,2
sheba,project,data,3,3,3
sheet,ocean,interactions,3,3,3
sheet,project,2,3,2,2
shelf,project,nsf,3,3,1
shelf,sea,ice,3,3,1
shelf,supports,productive,3,3,1
ship,based,field,3,3,2
ship's,sea,chest,3,3,1
shoot,digital,cameras,3,3,1
short,period,gravity,3,1,1
short,term,weather,3,3,3
shortwave,incident,radiation,3,3,1
shrub,communities,respond,3,3,1
shrub,growth,temperature,3,3,1
shrub,recruitment,pulse,3,3,1
shrub,ring,width,3,3,1
shrub,temperature,sensitivity,3,3,1
shrubs,98,initiated,3,3,1
siberian,boreal,forests,3,3,3
