token,n,unique_ids,unique_authors
2h,12,6,5
450,12,12,5
5000,12,8,7
74,12,12,8
78,12,12,9
administrations's,12,12,1
aggps,12,7,4
alert,12,9,8
aluminum,12,9,7
areal,12,12,8
avoid,12,12,7
aws,12,9,6
barrier,12,12,7
bin,12,11,5
bodies,12,10,9
borough,12,12,6
builds,12,12,9
c:n,12,8,7
cal,12,8,8
calendar,12,9,7
capabl,12,12,1
capable,12,12,11
catch,12,9,9
ceon,12,1,1
classroom,12,12,10
climates,12,12,11
coarse,12,10,10
coefficient,12,9,8
commerce,12,12,2
conceptual,12,12,4
connecting,12,10,6
connection,12,12,9
contaminated,12,11,5
coordination,12,12,10
copepod,12,9,8
coping,12,7,7
cost,12,12,10
creates,12,10,9
cryoconite,12,2,2
d15n,12,12,8
datafiles,12,6,3
db,12,11,4
declining,12,11,9
depositional,12,7,7
determines,12,12,5
diapositives,12,10,2
diattenuation,12,12,1
dinoflagellates,12,9,2
dissertation,12,12,10
eager,12,6,5
emb,12,4,2
energy's,12,12,1
english,12,9,8
enhancement,12,7,6
entitled,12,12,8
exceeds,12,12,6
expendable,12,11,10
experiences,12,11,11
experts,12,4,4
extractable,12,9,6
f15,12,12,3
f16,12,12,3
fauna,12,12,8
fen,12,9,7
fertilization,12,9,6
fertilized,12,7,5
figures,12,11,10
flowering,12,12,5
fluctuation,12,7,2
fluvial,12,10,10
garden,12,8,5
gateway,12,11,8
gauges,12,9,7
glass,12,10,9
gmbh,12,12,2
grade,12,12,10
gradual,12,12,12
grayling,12,5,3
guv,12,6,1
hcl,12,12,4
headspace,12,6,4
helps,12,12,7
heterogeneous,12,11,6
hf,12,9,2
higuera,12,9,4
homeland,12,12,2
hrs,12,7,6
improvements,12,12,11
incorporation,12,12,10
inertial,12,7,6
influx,12,11,7
informal,12,12,9
interacts,12,12,6
inversion,12,10,8
invertebrates,12,10,8
leconte,12,8,1
left,12,12,11
licor,12,9,5
liter,12,9,6
locally,12,11,9
lowland,12,9,7
ltoc,12,3,1
macroinfaunal,12,7,1
magnitudes,12,7,6
manufactured,12,12,9
markers,12,11,7
match,12,11,8
matching,12,12,5
matrai,12,12,2
matrix,12,10,7
meant,12,7,4
measureables,12,12,1
mechanistic,12,8,6
melted,12,12,10
midwater,12,6,2
modifications,12,12,2
mpl,12,12,1
naming,12,11,6
nathaniel,12,12,4
nations,12,12,6
nmi,12,5,2
nuclear,12,10,9
orientation,12,10,5
osmosampler,12,4,1
panels,12,3,1
partially,12,12,8
pathway,12,11,9
percentage,12,11,6
pfass,12,3,1
photogrammetry,12,10,5
phototrophic,12,4,3
pixels,12,12,8
positioned,12,10,6
possibility,12,12,11
predominantly,12,11,10
professional,12,12,11
programme,12,6,3
proven,12,9,6
provenance,12,9,8
radial,12,6,4
rapids,12,12,5
rare,12,11,10
recordings,12,11,6
regular,12,11,10
regulating,12,11,6
remained,12,12,6
retrospective,12,12,11
return,12,11,9
riverine,12,8,7
roads,12,9,7
rope,12,5,4
row,12,12,8
salmon,12,9,8
scanning,12,12,11
scientist,12,10,10
scope,12,11,8
scs,12,12,5
seacat,12,11,8
sentinel,12,10,8
serves,12,11,10
ship's,12,11,5
significance,12,11,10
sikuliaq,12,9,5
smmr,12,11,4
southwest,12,11,8
squared,12,10,9
storms,12,12,8
stratospheric,12,7,5
suggested,12,12,12
tags,12,6,5
targeting,12,12,6
technological,12,10,9
thermodynamic,12,10,9
tracked,12,11,7
tribal,12,9,7
true,12,11,8
turbid,12,8,6
urgent,12,12,8
utility,12,12,12
vaisala's,12,12,1
versions,12,12,10
viruses,12,6,2
visits,12,10,9
volumes,12,10,9
walker,12,9,7
wedges,12,6,4
whale,12,8,7
yielded,12,12,12
μm,12,5,3
µm,12,6,5
0.01,11,11,8
0000,11,11,4
1.6,11,10,8
1333,11,10,1
155,11,11,2
156,11,11,5
15n,11,10,9
1978,11,11,9
22.2,11,11,1
2200,11,11,3
228th,11,8,2
4.5,11,11,5
69,11,10,10
85,11,11,10
accumulates,11,11,5
acoustics,11,11,4
action,11,11,8
afsc,11,10,4
aleutians,11,6,6
altimetry,11,9,5
amsr,11,7,6
anchor,11,7,6
anions,11,8,6
aotim5,11,3,2
approx,11,5,4
arctic’s,11,10,6
article,11,11,8
assigned,11,7,4
augmented,11,11,9
averaging,11,9,5
bams,11,10,2
biases,11,8,7
biosphere,11,8,6
blooms,11,7,4
boulders,11,4,4
british,11,8,5
calculation,11,10,9
call,11,8,6
capital,11,5,5
catchments,11,7,5
chapter,11,7,2
chlorine,11,5,5
chlorite,11,4,4
chronological,11,11,7
circle,11,11,11
coherent,11,8,6
collaborating,11,8,8
collects,11,11,7
commonly,11,11,9
concert,11,11,4
consistently,11,11,10
construct,11,9,8
correlative,11,11,4
crosshairs,11,11,3
d18o,11,7,5
dcc,11,11,3
decay,11,11,8
decline,11,9,9
decreases,11,11,11
dedicated,11,9,6
demographic,11,10,7
dietrich,11,7,1
diffusion,11,7,5
digitized,11,11,9
directions,11,11,7
disciplines,11,10,9
discussed,11,11,9
disturbed,11,8,6
drop,11,8,5
edited,11,9,6
eider,11,3,2
equilibrium,11,11,10
eruptions,11,8,8
estuarine,11,9,3
evaluating,11,11,11
evolved,11,11,7
examining,11,10,10
excavation,11,11,9
extracellular,11,8,7
extraordinary,11,11,6
f12,11,11,4
facies,11,5,3
fellow,11,9,9
finished,11,11,5
flowmate,11,11,1
fluted,11,1,1
freshet,11,9,4
fuel,11,9,9
gardens,11,8,3
gauging,11,10,5
generating,11,11,11
germany,11,9,7
giving,11,11,7
glaciation,11,8,6
glacierized,11,6,2
grab,11,11,7
hamilton,11,10,6
hazards,11,5,5
heavily,11,10,9
herbivore,11,5,4
herbivores,11,7,5
hotspots,11,11,4
hydro,11,11,7
ids,11,11,2
imager,11,10,7
inverted,11,9,8
ionization,11,11,10
kotzebue,11,7,5
labile,11,11,6
lacustrine,11,10,10
lagrangian,11,9,6
laminated,11,9,9
landforms,11,9,8
les,11,8,3
letters,11,11,10
livelihoods,11,5,5
loads,11,8,6
magnaprobe,11,10,5
mentoring,11,8,7
methodologies,11,11,9
microclimate,11,11,5
microtopographic,11,11,4
mineralization,11,10,8
minimal,11,11,10
mirai,11,11,4
modelling,11,10,9
modem,11,5,3
modulating,11,11,10
mon,11,11,2
mph,11,11,4
narrative,11,11,6
ndash,11,1,1
niskins,11,11,4
noatak,11,9,7
nodes,11,11,6
nov,11,11,8
nsa,11,11,2
nutritional,11,7,5
occupation,11,9,9
organizations,11,11,9
pa,11,11,2
perform,11,11,7
pertaining,11,11,5
physically,11,11,5
pn,11,11,4
po4,11,11,5
pp,11,10,10
ppb,11,4,2
promoting,11,8,6
pronounced,11,11,10
proportion,11,11,9
proposes,11,11,10
quartz,11,9,9
quickly,11,10,10
rainfall,11,7,7
reactions,11,11,7
readings,11,10,8
reciprocal,11,10,7
recommendations,11,11,8
recorders,11,11,10
redistribution,11,7,4
register,11,3,2
reilly,11,5,2
removing,11,11,3
reproduce,11,10,4
rest,11,11,6
revealing,11,11,6
richness,11,9,6
rna,11,6,4
rusalca,11,11,1
sap,11,8,5
sbe37,11,7,5
shaped,11,11,9
shapefile,11,11,9
sharing,11,9,7
shepson,11,11,2
silicon,11,11,2
sol,11,7,4
solutions,11,7,6
sourced,11,9,6
springtime,11,9,6
sta,11,11,6
stems,11,10,6
stereographic,11,11,8
strategy,11,11,10
subfossil,11,3,3
sublimation,11,9,8
subpolar,11,10,10
subsidence,11,8,5
surficial,11,10,10
synced,11,11,1
synthesizing,11,11,4
tag,11,9,6
targeted,11,10,8
taxonomy,11,5,3
tephra,11,6,4
theory,11,11,10
thorium,11,11,2
threatened,11,11,4
trajectory,11,9,6
transportation,11,9,8
treshnikov,11,6,2
tropical,11,8,7
tsg,11,8,4
twelve,11,11,10
u23,11,5,4
underestimate,11,11,1
utilization,11,6,5
utilizing,11,10,9
validating,11,11,7
verification,11,10,4
visiting,11,11,6
warmth,11,9,8
wavelengths,11,10,7
wea,11,11,2
weingartner,11,11,4
whatman,11,11,3
wintertime,11,10,7
wire,11,8,7
women,11,7,6
woodland,11,11,2
woody,11,10,7
workforce,11,10,9
www.whoi.edu,11,9,6
yields,11,11,10
0.02,10,6,6
0.3,10,8,6
00255.1,10,10,2
10.5067,10,10,2
122,10,4,3
136,10,10,2
148,10,8,8
14th,10,10,7
150b,10,10,1
1850,10,10,9
206,10,7,6
3000,10,10,8
350,10,9,8
52,10,9,8
700,10,10,9
a4,10,4,1
academic,10,7,7
accepted,10,4,3
accession,10,6,6
acrobat,10,3,2
adding,10,10,4
akademii,10,5,3
alexander,10,9,7
amplified,10,10,10
answering,10,10,6
anthropology,10,8,8
apparent,10,8,6
arc5km2018,10,3,2
archiving,10,10,6
arcmip,10,6,4
argos,10,8,7
arw,10,10,1
assemblage,10,8,8
assemble,10,10,6
assistance,10,10,2
association,10,10,9
assumed,10,10,6
atwain,10,5,1
awareness,10,10,7
bags,10,6,6
bank,10,10,4
beamforming,10,10,1
bgm221,10,5,3
bgm222,10,5,3
biomes,10,7,6
biota,10,8,6
blowing,10,4,2
bluffs,10,8,3
brines,10,5,2
bulletin,10,10,2
california,10,8,6
cations,10,7,5
chavez,10,10,1
ciliates,10,8,2
cirque,10,7,5
clusters,10,6,5
coccoid,10,9,2
coded,10,10,5
colder,10,9,9
collaborate,10,10,9
colonies,10,9,5
combusted,10,9,4
comparative,10,8,7
completely,10,10,9
concerns,10,8,8
confirmed,10,8,8
connect,10,10,7
cooperation,10,10,10
counted,10,8,8
creeks,10,7,5
crevasse,10,3,2
cryostratigraphy,10,9,2
cut,10,10,8
cytometry,10,7,4
dams,10,3,1
dead,10,9,6
dental,10,2,2
dietary,10,6,5
dimension,10,7,7
directed,10,9,8
discoveries,10,10,4
don,10,7,2
drives,10,9,4
dss,10,8,2
dyson,10,9,4
eb,10,10,4
economy,10,5,5
ed,10,6,4
egg,10,7,5
encompassing,10,9,6
enrichment,10,9,6
entry,10,9,7
equals,10,9,3
equation,10,10,8
erai,10,10,2
eroded,10,10,9
examination,10,10,7
exerts,10,10,4
explored,10,10,10
extensively,10,10,10
extract,10,10,9
factory,10,9,5
faster,10,10,8
figure,10,9,9
filter,10,9,8
finding,10,10,10
fishery,10,4,3
flood,10,4,3
fluorometric,10,10,4
foraminiferal,10,6,3
formated,10,10,3
foster,10,9,9
fueling,10,10,4
genbank,10,5,5
generations,10,10,5
geo,10,10,6
geostationary,10,5,1
gigahertz,10,2,1
glaciological,10,6,5
gradinger,10,8,6
graminoid,10,9,8
granular,10,5,4
grounding,10,6,4
h20,10,10,4
handle,10,9,5
hands,10,10,9
histories,10,7,7
house,10,8,8
htm,10,3,3
hypothesize,10,10,7
icebergs,10,7,7
ideal,10,9,6
impacting,10,10,10
infauna,10,5,3
inhabited,10,6,5
inupiaq,10,8,8
ird,10,5,5
japan,10,10,9
journals,10,10,10
kamchatka,10,8,6
kolyma,10,7,6
kougarok,10,10,2
labels,10,9,5
larix,10,10,6
lengths,10,9,5
lens,10,10,4
leverett,10,6,3
lincoln,10,9,9
linkage,10,9,8
logistics,10,10,9
london,10,10,5
ltk,10,6,6
macro,10,8,5
magnesium,10,10,9
mca,10,3,1
microscopy,10,7,5
microtopography,10,9,5
miles,10,6,6
mixture,10,10,6
mk27,10,5,3
mmol,10,10,5
mmwe,10,1,1
moderately,10,9,6
moraines,10,8,8
morison,10,4,2
multidisciplinary,10,10,7
nansen,10,9,5
natives,10,8,8
nauk,10,5,3
ncei,10,7,3
ncl,10,10,1
ni,10,9,2
o'neill,10,10,2
oasis,10,10,10
opposite,10,10,4
optimal,10,8,7
oscar,10,9,4
otcs,10,7,3
otuk,10,10,3
outcomes,10,8,8
papers,10,9,8
participant,10,10,9
periodogram,10,10,1
perovich,10,10,1
perpendicular,10,9,7
photograph,10,10,4
pigments,10,9,6
planned,10,9,7
plastic,10,9,6
plr,10,7,2
plusmn,10,6,5
polythermal,10,7,7
pom,10,10,3
portions,10,10,8
ports,10,5,2
ppt,10,6,3
preparation,10,10,10
preservation,10,10,10
pressures,10,10,5
prominent,10,10,5
publicly,10,9,8
pulex,10,1,1
qc,10,10,4
radiometric,10,9,8
raise,10,10,8
raster,10,7,5
redeployed,10,9,5
reflected,10,10,9
reflects,10,10,7
refuge,10,9,6
relevance,10,8,8
relies,10,10,6
ringed,10,4,2
rings,10,8,7
roms,10,7,4
s2,10,5,3
sagavanirktok,10,7,5
sami,10,6,3
sampler,10,9,5
sbe911,10,10,3
scheduled,10,10,6
seabird's,10,10,3
seg,10,10,6
severely,10,10,7
shetland,10,7,6
shipped,10,10,6
shoot,10,8,6
sightings,10,7,3
slopes,10,9,8
smsr,10,4,1
so4,10,8,5
soc,10,10,2
societies,10,7,7
sodium,10,9,9
speeds,10,7,7
spmr,10,4,1
sponsored,10,10,9
stake,10,5,5
standards,10,10,8
stereophotography,10,10,2
structural,10,10,9
subdirectories,10,10,3
subsequently,10,10,8
successfully,10,10,9
summaries,10,7,7
sun,10,9,5
supplementary,10,10,6
synthesized,10,10,6
tiles,10,7,6
togiak,10,6,6
tongue,10,7,4
town,10,8,7
traffic,10,10,4
trapping,10,10,6
triggered,10,10,5
uav,10,10,3
ug,10,3,3
uk,10,9,8
uls,10,9,3
ultimate,10,10,7
undergoing,10,10,10
union,10,10,8
varian,10,2,1
variance,10,10,6
vascular,10,9,6
videos,10,8,8
viral,10,6,3
wetland,10,6,6
wider,10,10,10
worksheet,10,6,5
wr,10,10,1
wt,10,10,6
www.marinespecies.org,10,2,1
xml,10,10,6
δ13c,10,5,5
δ18o,10,5,5
0.25,9,9,8
0.6,9,7,7
1.0,9,9,9
10.1016,9,9,6
1104,9,5,3
117.2w,9,9,1
1349,9,9,1
150w,9,7,3
1518,9,9,1
152,9,9,7
17.8,9,9,1
1965,9,9,3
1984,9,6,6
2016gl069563,9,9,1
2050,9,5,5
2d,9,7,5
3.2,9,7,6
3.5,9,8,7
320b,9,9,4
37.2,9,9,1
553,9,9,1
597,9,9,1
76.2,9,9,1
76.2n,9,9,1
828,9,9,1
accumulated,9,9,6
acetylene,9,4,3
additions,9,7,6
adequate,9,9,8
adsorption,9,5,2
albedos,9,7,5
alfred,9,9,6
aliasing,9,3,2
allison,9,5,4
alongside,9,9,2
anchored,9,9,4
archaeology,9,5,5
articles,9,9,9
atd,9,9,1
attempted,9,8,5
b.e,9,9,1
barker,9,9,1
begin,9,8,6
bender,9,3,2
binned,9,8,2
bioavailability,9,6,5
blunier,9,3,2
bone,9,4,4
burst,9,9,5
calculus,9,1,1
cesmle,9,9,1
cesmlw,9,9,1
cf,9,8,4
chaoborus,9,2,1
cice,9,9,2
citations,9,9,7
city,9,9,5
col,9,3,3
colville,9,7,3
combustion,9,7,7
compaction,9,6,4
compares,9,9,7
complicated,9,9,8
compound,9,8,6
concurrently,9,9,8
configured,9,9,5
convert,9,9,9
copepodite,9,9,3
corporations,9,1,1
corridor,9,5,4
costs,9,9,8
crash,9,1,1
crustaceans,9,8,3
cryptoendolithic,9,7,1
d.p,9,9,1
d68s4mvh,9,9,1
danielson,9,9,1
dec,9,9,6
decisionmaking,9,7,2
del,9,5,3
demonstrates,9,8,8
destinations,9,2,1
dispersion,9,9,6
duda,9,9,1
dudhia,9,9,1
dug,9,6,4
eagle,9,7,5
earliest,9,8,7
earthquakes,9,7,7
ecologically,9,9,5
effectively,9,9,9
eiders,9,6,2
embedded,9,9,3
emphasize,9,9,3
enables,9,9,7
encountered,9,7,6
enr,9,9,4
ens,9,9,4
enx,9,9,4
enzyme,9,7,5
equilibrated,9,9,6
erofeeva,9,3,2
estimation,9,8,6
eukaryotes,9,8,3
eurasia,9,8,6
excavations,9,6,5
explorer,9,6,6
f17,9,9,2
farmstead,9,5,4
fences,9,8,7
filtration,9,9,3
fishes,9,9,5
fit,9,9,9
fold,9,8,6
friendly,9,9,1
fundamentally,9,9,4
gaussian,9,9,6
genes,9,8,5
genetics,9,7,4
geography,9,7,6
gifs,9,9,1
gill,9,9,1
glaciated,9,8,6
glauca,9,8,3
grams,9,6,5
grew,9,8,6
grey,9,8,5
grow,9,9,9
grown,9,6,6
guidelines,9,9,4
hall,9,9,9
heavy,9,9,6
heterogeneity,9,9,7
hex,9,9,6
holistic,9,9,4
holm,9,9,3
hope,9,9,8
hot,9,7,7
huang,9,9,1
hundred,9,9,8
huslia,9,1,1
hyporheic,9,8,2
i.m,9,9,1
ibuttons,9,5,2
icy,9,9,4
illustrate,9,9,5
imb,9,5,3
implement,9,8,8
inclusive,9,9,3
indirectly,9,9,7
inflows,9,5,4
initiate,9,8,8
installation,9,9,5
integrates,9,9,9
ipcc,9,9,7
junction,9,9,6
juneau,9,4,4
kaktovik,9,7,5
kea,9,9,5
keb,9,9,5
king,9,6,5
klemp,9,9,1
laboratories,9,9,7
landcover,9,7,4
lesser,9,9,1
lipid,9,8,6
loop,9,5,3
lta,9,9,4
manage,9,9,4
manitoba,9,9,3
maritime,9,9,4
markedly,9,9,5
matt,9,6,3
medical,9,5,4
melts,9,8,8
memory,9,7,6
merging,9,9,5
metadata.zip,9,9,4
meteorol,9,9,1
milligrams,9,8,5
mineralogical,9,7,6
motions,9,9,3
muscle,9,8,5
mz,9,3,1
n1r,9,9,4
nav,9,9,4
ncp,9,2,1
nee,9,6,6
negrete,9,9,1
nesting,9,8,6
nh,9,8,8
nms,9,9,4
normal,9,8,7
obs,9,7,6
occupying,9,9,4
od1507,9,5,3
oligotrophic,9,6,4
opposed,9,9,6
optimum,9,9,7
orange,9,9,5
originates,9,9,7
originating,9,8,5
overlap,9,9,7
packages,9,8,4
panarctic,9,5,5
paris,9,9,1
partner,9,9,8
pcb,9,3,3
peatlands,9,5,5
permits,9,8,3
perturbations,9,9,8
petermann2015,9,3,1
pilots,9,2,1
pism,9,8,1
plate,9,9,9
pliocene,9,3,3
polycarbonate,9,9,4
polygons,9,8,8
polynya,9,5,5
powers,9,9,1
precursor,9,6,4
predator,9,6,6
procedure,9,7,7
proximity,9,9,8
psd,9,5,3
pulsed,9,9,3
putuligayuk,9,3,1
qj,9,9,1
quart,9,9,1
ra,9,6,1
radon,9,6,3
rating,9,7,6
rbr,9,7,4
readily,9,9,8
receiving,9,9,4
reformatted,9,9,5
repeatedly,9,8,7
representatives,9,9,9
reproduction,9,9,4
residual,9,9,4
rights,9,4,4
sandstone,9,7,4
savoonga,9,6,6
scattered,9,9,4
sco,9,2,2
screen,9,9,5
searched,9,7,2
seasoft,9,8,5
seedling,9,6,5
seeds,9,9,6
selection,9,9,9
sequencing,9,8,7
sequential,9,8,6
served,9,8,8
serving,9,8,8
seth,9,9,1
severe,9,9,9
sfm,9,8,4
sgy,9,8,5
shells,9,4,3
simulates,9,9,9
sized,9,7,7
sled,9,9,3
slightly,9,9,9
sought,9,9,8
spaced,9,8,8
spec,9,6,4
specialists,9,8,7
springs,9,7,5
stainless,9,7,4
stakes,9,5,5
static,9,5,4
stock,9,9,6
str,9,9,1
subplots,9,5,3
surges,9,8,2
t1,9,9,2
tail,9,9,1
tebaldi,9,9,1
technician's,9,9,4
tedesco,9,4,2
termination,9,3,2
thermistors,9,8,6
theta,9,6,5
tmax,9,3,1
topic,9,9,9
tunu,9,8,4
twentieth,9,4,3
u12,9,3,2
ubiquitous,9,8,7
unavailable,9,9,7
undergone,9,9,6
unedited,9,9,2
unfrozen,9,8,3
universities,9,9,6
unmanipulated,9,8,3
utep,9,9,4
voltage,9,8,6
waterbody,9,3,2
wegener,9,9,6
wood,9,9,5
0.04,8,3,3
005,8,6,2
015,8,3,2
0520578,8,8,1
0632400,8,8,1
0856864,8,8,1
"1,000",8,7,7
1.7,8,8,8
10.1007,8,7,4
1200,8,8,6
1304271,8,8,1
140,8,8,8
168.8,8,8,1
16s,8,6,6
1912,8,8,3
19th,8,8,6
2.0,8,5,4
200m,8,4,2
201,8,6,5
210,8,8,8
3211,8,8,6
3300,8,2,1
430,8,7,3
54,8,7,6
6400,8,5,3
65.8,8,8,1
76,8,8,5
77,8,5,5
82,8,8,7
87,8,2,2
93,8,7,7
999.99,8,8,2
aari,8,6,4
accompanied,8,8,6
accumulations,8,5,5
acp,8,5,3
adu5,8,8,4
aeronautics,8,8,8
aged,8,7,5
agent,8,8,7
ak01,8,8,2
akhs2,8,8,2
ammonia,8,8,5
amplification,8,8,6
answer,8,8,8
answers,8,7,6
aodtm5,8,2,1
apache,8,3,2
aqua,8,8,4
argon,8,5,3
ascent,8,8,1
assisted,8,8,4
aufeis,8,1,1
begins,8,8,4
benefits,8,7,7
bergen,8,7,3
bioinformatics,8,8,3
birnirk,8,2,2
blood,8,7,5
brings,8,8,6
broadband,8,7,6
bromide,8,6,5
buried,8,6,6
c3o,8,8,2
c5,8,6,2
calvin,8,8,2
caps,8,8,7
careers,8,8,3
carries,8,8,5
catcher,8,7,2
cavity,8,8,7
ccsm4,8,4,3
challenge,8,7,7
chamberlin,8,6,4
chirp,8,4,3
clearance,8,8,1
closure,8,8,4
clyde,8,4,3
compile,8,8,5
comprising,8,8,7
conclusions,8,8,7
conferences,8,8,8
consensus,8,8,5
consequent,8,8,8
consumption,8,7,5
contour,8,8,4
convection,8,8,7
conventional,8,8,8
convergence,8,3,2
corrections,8,8,7
country,8,4,4
couplets,8,6,6
damocles,8,5,3
databases,8,8,7
dbo1,8,7,2
dean,8,8,2
denitrification,8,6,2
depends,8,8,8
destination,8,2,1
detections,8,8,5
diets,8,7,6
disaster,8,8,3
discharges,8,7,4
discovered,8,7,7
discussion,8,7,7
divergence,8,5,4
dose,8,8,1
doy,8,5,2
drains,8,8,6
drew,8,5,3
ds.iris.edu,8,5,3
dubbed,8,8,1
dwarf,8,6,6
dye,8,7,4
easily,8,8,8
edges,8,5,5
eleven,8,7,7
elias,8,4,1
eloka,8,3,2
employing,8,7,7
engaging,8,7,2
entering,8,6,5
er,8,5,5
establishing,8,7,7
etl,8,8,2
excluded,8,6,5
exited,8,8,1
explanation,8,8,4
extinction,8,5,5
eye,8,8,4
fa,8,1,1
failed,8,8,7
fallout,8,5,5
falls,8,8,5
farm,8,5,3
feed,8,8,6
female,8,8,7
females,8,5,5
fert,8,8,1
fertility,8,4,3
filling,8,8,5
fiord,8,7,3
flade,8,4,2
flooding,8,6,4
flora,8,7,4
flying,8,6,5
footprint,8,6,4
forces,8,8,8
forty,8,8,6
forward,8,8,7
fronts,8,6,6
g1xb,8,8,1
gaining,8,7,5
gather,8,8,7
gbms,8,2,2
geese,8,5,3
genomes,8,4,2
geophysics,8,8,6
geopotential,8,8,2
gfdl,8,5,4
glacially,8,6,6
glaciochemical,8,7,6
government,8,4,4
gram,8,6,5
graphical,8,6,6
gray,8,8,6
gts,8,8,5
gww,8,8,1
hansen,8,8,2
hazard,8,5,4
heave,8,4,2
hill,8,8,7
hly0702,8,8,3
hrpt,8,7,4
hydraulic,8,6,5
hydrometeors,8,8,2
hypolimnetic,8,3,1
immersion,8,8,3
imply,8,8,4
induction,8,8,5
ingestion,8,8,1
inlets,8,3,2
inserting,8,6,3
inside,8,8,6
instructional,8,8,4
intend,8,8,7
introduce,8,7,7
invertebrate,8,5,4
investigator's,8,8,1
iridium,8,7,5
isblink,8,4,2
isotopically,8,8,6
j6jqls9ej5hu,8,8,1
jago,8,8,5
james,8,7,6
japanese,8,7,7
jason,8,6,3
johnson,8,8,7
jois,8,8,4
jones,8,5,4
k1,8,6,3
kn195,8,8,4
kugururok,8,6,1
laminations,8,4,4
ldeo,8,8,5
lecture,8,8,7
leverage,8,8,7
lifetime,8,5,5
lithic,8,4,3
ma,8,8,7
makarov,8,7,3
masl,8,5,5
matched,8,8,5
mcconnell,8,6,4
mediate,8,8,6
membrane,8,6,6
miami,8,6,5
micasense,8,4,1
micrograms,8,8,4
microstructural,8,5,3
millimeters,8,8,2
million,8,8,7
mismatch,8,7,6
mk39,8,4,3
modification,8,8,4
modular,8,8,6
morning,8,8,1
motivated,8,8,6
mouth,8,7,6
mrf,8,8,2
mycorrhizal,8,4,3
n2r,8,8,4
nc,8,4,3
nimbus,8,8,1
nitrous,8,7,7
niwot,8,8,2
nmfs,8,6,3
noon,8,8,2
nordic,8,8,6
nudging,8,8,1
nwt,8,2,2
offer,8,8,8
ogc,8,1,1
originate,8,8,7
outwash,8,6,5
partition,8,8,6
pco,8,4,3
peaks,8,6,6
persistence,8,6,5
petroleum,8,7,6
pfcs,8,2,2
pfos,8,4,2
pies,8,1,1
placement,8,6,6
playback,8,8,4
played,8,7,5
pollutant,8,7,4
posatt,8,8,4
posnav,8,8,4
posreform2sb,8,8,4
potassium,8,8,7
preceding,8,7,6
preindustrial,8,7,6
priority,8,8,6
profiled,8,6,3
proposals,8,5,3
pumped,8,8,3
rawinsonde,8,5,1
rcp8.5,8,6,5
reader,8,8,3
reasonable,8,8,6
recession,8,8,2
recognizing,8,8,3
reconnaissance,8,8,7
recruited,8,7,3
regionally,8,8,7
reinvestment,8,8,7
releases,8,8,7
respective,8,8,8
resultant,8,8,6
retention,8,6,6
rim,8,7,7
rms,8,8,3
robotic,8,8,3
saint,8,8,7
satlantic,8,8,4
saved,8,8,8
sb,8,8,3
sbsv,8,8,4
seabed,8,4,3
sealed,8,8,6
sedct,8,4,2
seek,8,8,7
segments,8,8,5
sense,8,8,7
sensor's,8,8,4
sequestration,8,4,4
settled,8,8,6
signature,8,7,7
simplified,8,8,5
simulating,8,8,7
sipper,8,2,1
sis,8,4,1
situation,8,8,4
skq201612s,8,8,5
snacs,8,7,5
southward,8,8,8
southwestern,8,7,6
spanned,8,8,7
specimens,8,7,5
spreadsheets,8,8,8
ssec,8,8,2
ssmis,8,8,1
staff,8,7,6
stakeholder,8,5,4
statoil,8,3,1
stay,8,4,3
stern,8,8,3
stimulate,8,8,7
stockwell,8,8,2
stronger,8,8,8
submarines,8,4,4
summarizes,8,7,7
summed,8,8,4
summertime,8,7,7
supplemented,8,8,6
syringe,8,6,5
teams,8,8,4
terra,8,8,3
tf,8,8,1
theoretical,8,7,7
thermometers,8,5,5
thomas,8,8,5
thysanoessa,8,8,2
ties,8,7,5
till,8,7,4
timelapse_inventory.xls,8,8,2
tipped,8,8,1
tool2,8,8,1
totals,8,4,3
trained,8,8,8
transit,8,6,5
transmitted,8,8,5
trapped,8,6,5
traveled,8,8,7
triple,8,6,4
u20,8,4,3
uas,8,4,1
ultrasonic,8,8,3
unambiguous,8,8,1
uncertain,8,8,8
uninhabited,8,8,1
unusually,8,8,5
uppermost,8,8,6
uranium,8,8,5
utm,8,7,6
valleys,8,3,3
vandecrux,8,5,1
vanillic,8,3,1
vegetative,8,8,1
viable,8,7,6
viewed,8,8,6
virtually,8,8,4
virus,8,4,2
voc,8,4,2
wa,8,7,6
warmest,8,7,5
warms,8,8,5
webpage,8,8,6
weighted,8,7,6
wild,8,3,3
window,8,6,6
winters,8,8,5
worksheets,8,7,4
wright,8,8,4
wyoming,8,7,4
york,8,8,6
0.15,7,7,2
0.4,7,7,5
10.1017,7,5,2
10.1111,7,7,4
1001,7,7,2
100m,7,6,4
106,7,6,5
117,7,5,5
"12,000",7,7,7
137cs,7,6,4
1400,7,7,7
180,7,7,4
1914,7,7,2
1940,7,7,2
1e,7,7,1
2.6,7,7,3
20km,7,7,1
2112,7,7,4
228ra,7,4,1
239pu,7,1,1
32m,7,7,1
3500,7,7,5
380,7,7,6
57,7,7,7
58,7,5,5
580,7,1,1
66,7,7,7
7.2,7,7,1
70m,7,7,2
89,7,7,6
911,7,7,2
94,7,6,3
99508,7,7,5
99775,7,7,7
9th,7,7,5
abandoned,7,6,5
accelerating,7,7,7
accelerator,7,7,4
accounted,7,6,6
accounting,7,6,6
ace,7,2,2
adapted,7,7,5
adjustments,7,7,5
agricultural,7,7,6
