word1,word2,n
bgm222,bgm222,5
bgm222,gravimeter,5
biocomplexity,experimental,5
biogeochemical,cycling,5
biogeochemical,data,5
biogeochemical,linkages,5
biogeochemical,properties,5
biological,environment,5
biological,marine,5
biological,parameters,5
biological,physical,5
biological,productivity,5
biophysical,measurements,5
biospherical,instrument,5
biotic,environments,5
black,fan,5
bldg,008,5
blogs.scientificamerican.com,expeditions,5
boat,based,5
brittany,potter,5
broad,scale,5
broader,impact,5
broader,scientific,5
broo,township,5
bs3,beaufort,5
burn,plots,5
burning,dust,5
ca,na,5
caa,river,5
cadis,portal,5
cajander,larch,5
cal,bp,5
calanus,hyperboreus,5
calculated,ages,5
calculations,estimate,5
california,irvine,5
calon,collaborators,5
campus,west,5
canopy,structure,5
carbon,budgets,5
carbon,data,5
carbon,emissions,5
carbon,sequestration,5
carbon,stocks,5
carex,bigelowii,5
cascading,effects,5
catastrophic,climatic,5
catastrophic,destruction,5
cd,cr,5
cell,count,5
cell,size,5
center,beam,5
center,data,5
central,hypothesis,5
cesm,le,5
ch4,exchange,5
challenging,due,5
change,2,5
change,effects,5
change,volcanic,5
channel,2,5
cheese,lake,5
chinese,arctic,5
chlorophyll,biomass,5
chromophoric,dissolved,5
chronological,age,5
chronologies,standardized,5
chukchi,east,5
cipehr,project,5
circulation,affects,5
circulation,mixing,5
circulation,model,5
citation,field,5
cl,no3,5
classification,music,5
climate,proxies,5
climate,reconstructions,5
climate,related,5
climate,requires,5
climate,studies,5
climatic,biotic,5
climatic,data,5
climatic,thresholds,5
climatic,variability,5
cloud,free,5
cm,intervals,5
co2,emissions,5
co2,fluxes,5
co2,h20,5
collect,samples,5
collected,data,5
collected,gpr,5
collection,techniques,5
collection,temperature,5
columbia,university,5
column,model,5
column,names,5
colville,river,5
combatant,col,5
community,climate,5
community,life,5
composite,imagery,5
composition,canopy,5
composition,kinematics,5
compound,specific,5
compounds,vocs,5
comprise,20,5
concentration,pathways,5
conducted,oceanographic,5
conductivity,measurements,5
consequent,change,5
considered,typical,5
constant,temperature,5
constituted,human,5
continued,measurements,5
contour,form,5
contributions,separately,5
control,1,5
control,2,5
control,3,5
control,4,5
cooperative,program,5
coordinate,data,5
core,analysis,5
core,length,5
core,site,5
correlation,data,5
coupled,climate,5
coupled,ice,5
coupled,physical,5
cover,positive,5
cover,type,5
covered,arctic,5
creek,glacier,5
creek,sites,5
cruise,aws,5
cruise,leg,5
cruise,reports,5
cruise,rosette,5
cruise,track,5
crustaceans,relies,5
csasn,project,5
ct,scans,5
ctd,cast,5
ctd,downcast,5
ctd,file,5
ctd,files,5
ctd,instrument,5
cumulative,effects,5
current,knowledge,5
current,warming,5
currents,plankton,5
cycle,observed,5
d7,amp,5
daily,average,5
daily,data,5
daily,means,5
dark,respiration,5
data,buoys,5
data,extracted,5
data,indicating,5
data,packages,5
data,parameters,5
data,posatt,5
data,providers,5
data,sbsv,5
data,tsg_met,5
dataset,examines,5
dataset,represent,5
day,period,5
days,depth,5
days,june,5
dbo,6,5
dbo,project,5
dbo,transects,5
dbo3,transect,5
dc,spectometer,5
deadhorse,airport,5
december,31,5
deciduous,shrubs,5
deep,time,5
deeper,understanding,5
deformation,surface,5
degrees,36,5
degrees,38,5
degrees,west,5
delta,river,5
demographic,processes,5
density,data,5
density,profiles,5
depth,age,5
depth,amp,5
depth,depth,5
depth,measured,5
depth,mld,5
depth,models,5
depth,obtained,5
depth,pressure,5
depth,profiles,5
depth,water,5
desert,ecosystem,5
detailed,analysis,5
detailed,process,5
detailed,timeseries,5
determined,abundance,5
development,date,5
dillingham,census,5
diminishing,sea,5
direct,measurements,5
distortionless,response,5
distribution,diversity,5
doctoral,fellow,5
doherty,earth,5
doi,10.1007,5
doi,10.1111,5
doi,10.7284,5
doi,gtn,5
doppler,radar,5
downcast,data,5
download,link,5
downwelling,irradiance,5
drainage,basins,5
drainage,system,5
dry,periods,5
dry,soil,5
dry,tundra,5
dryas,cooling,5
dust,volcanic,5
dynamics,study,5
e.g,hydrography,5
e.g,temperature,5
eastern,asia,5
eastern,transect,5
echo,sounding,5
ecmwf,2003,5
ecological,knowledge,5
ecological,observatory,5
ecology,2,5
ecosystem,replicate,5
ekman,pumping,5
el,nino,5
element,concentrations,5
elemental,mercury,5
elevations,water,5
elias,range,5
emphasize,sample,5
energy,exchange,5
entire,arctic,5
entire,northern,5
entire,water,5
environment,e.g,5
environmental,impacts,5
environmental,instability,5
environmental,reciprocal,5
environments,researchers,5
enzyme,activity,5
equilibrated,inlet,5
erosion,properties,5
eruptions,earthquakes,5
eurasian,arctic,5
european,union,5
excel,community,5
excel,spreadsheets,5
excellent,natural,5
existing,arctic,5
expedition,chinare,5
expeditions,tag,5
experiment,atwain,5
experimental,burns,5
experimental,manipulations,5
extending,1800,5
extensive,measurements,5
extracellular,enzyme,5
extractable,organic,5
extracted,products,5
extraction,method,5
eye,stalks,5
factor,affecting,5
fairbanks,campus,5
fairbanks,water,5
fco,2,5
field,based,5
field,summary,5
file,data,5
files,data,5
fill,significant,5
filtered,seawater,5
firn,model,5
fish,species,5
fish,trip,5
fisheries,management,5
fisheries,service,5
fishscape,project,5
flow,rates,5
flowing,surface,5
flowing,water,5
fluorescence,detector,5
fluorescence,values,5
fluorescent,age,5
flux,psu,5
forecasting,weather,5
forest,structure,5
fossil,fuel,5
foundation,arctic,5
free,regions,5
fresh,snow,5
freshwater,discharge,5
freshwater,fluxes,5
freshwater,heat,5
frozen,lakes,5
fundamental,questions,5
future,glacier,5
fy,2,5
garmin,12xl,5
gas,concentrations,5
gas,exploration,5
genbank,accession,5
geo,tagged,5
geologic,change,5
geologic,data,5
geological,ecological,5
geological,forces,5
geological,influences,5
geology,map,5
geostationary,operational,5
gfdl,cm3,5
gifs,single,5
gisp2,ice,5
glacial,erosion,5
glacial,geology,5
glacial,interglacial,5
glacial,lake,5
glacier,catchment,5
glacier,contribution,5
glacier,fjord,5
glacier,melt,5
glacierized,regions,5
global,atmospheric,5
global,telecommunications,5
global,weather,5
goose,arrival,5
goose,herbivory,5
gps,system,5
gps,time,5
grab,samples,5
gradual,colonization,5
graduate,education,5
graphical,interface,5
gravimeter,bgm222,5
gravity,waves,5
gray,whales,5
greenland,eemian,5
greenland,samples,5
grid,cell,5
grid,coordinates,5
grid,data,5
gridded,data,5
ground,cover,5
ground,heat,5
ground,model,5
ground,truth,5
growth,form,5
growth,indices,5
halogen,atom,5
healy,lake,5
healy,personnel,5
heat,transport,5
heath,site,5
height,water,5
hex,files,5
highly,sensitive,5
historical,observations,5
historical,records,5
hobo,water,5
holocene,behavior,5
holocene,environments,5
hour,geostationary,5
hourly,data,5
hours,data,5
html,format,5
http,blogs.scientificamerican.com,5
human,activity,5
human,dimension,5
human,dimensions,5
human,ecology,5
human,environmental,5
human,impact,5
human,risk,5
human,society,5
hydrographic,conditions,5
hydrography,currents,5
hydrologic,processes,5
hydrological,contributions,5
hydrological,discharge,5
hydrometeor,microphysics,5
hypobromite,bro,5
iasoa,data,5
ice,brines,5
ice,community,5
ice,interaction,5
ice,masses,5
ice,melting,5
ice,model,5
ice,penetrating,5
ice,road,5
ideal,location,5
imnavait,alaska,5
imnavait,site,5
impacted,biotic,5
imply,vulnerability,5
improved,understanding,5
include,john,5
include,sea,5
included,1,5
including,carbon,5
including,co2,5
including,hydrography,5
including,temperature,5
increased,microbial,5
increased,surface,5
increasing,air,5
indicating,volcanic,5
individual,compounds,5
individual,fatty,5
individuals,include,5
industrial,pollution,5
inflow,experiment,5
influence,ecosystem,5
influenced,physically,5
information,ncei,5
infrared,gas,5
inlet,mass,5
input,satellite,5
instability,climate,5
institute,awi,5
institute,npi,5
instream,flows,5
instrumental,records,5
instrumented,buoy,5
integrated,signals,5
integrated,study,5
interactions,unangan,5
interannual,time,5
interior,arctic,5
international,science,5
international,workshop,5
inuvik,canada,5
inversion,software,5
investigate,biogeochemical,5
investigated,connections,5
investigator,motoyo,5
ion,chromatograph,5
islands,divide,5
islands,extending,5
isotopic,information,5
isotopic,ratios,5
jackie,grebmeier,5
january,2015,5
jet,propulsion,5
john,lenters,5
july,18,5
july,8,5
june,2017,5
june,23,5
june,3,5
june,august,5
kalpana,1,5
km,equal,5
km,north,5
km,transect,5
km,wide,5
knorr,kn,5
kotzebue,alaska,5
krill,analyzed,5
laboratory,analyses,5
lai,2000,5
lake,coldfoot,5
lake,included,5
lake,meteorology,5
lake,surface,5
land,based,5
land,sea,5
landscape,change,5
lapse,photography,5
larch,stands,5
larger,cooperative,5
larger,project,5
late,twentieth,5
lateral,inflows,5
latewood,width,5
latitude,climate,5
latitude,ecosystems,5
latitude,fire,5
latitude,latitude,5
layer,stratigraphy,5
layer,water,5
lead,pb,5
leaf,wax,5
leg,1,5
level,data,5
level,fluctuations,5
level,water,5
li,8100,5
lidar,dabul,5
lidar,device,5
light,levels,5
light,penetration,5
lignin,phenols,5
limited,data,5
line,moored,5
lipofuscin,includes,5
lipofuscin,index,5
local,inputs,5
local,time,5
location,typically,5
logging,system,5
longitude,depth,5
longitude,longitude,5
low,temperature,5
lower,reaches,5
lower,troposphere,5
lt,300,5
m2,dry,5
m2,s2,5
macroinfaunal,parameters,5
macroinfaunal,population,5
main,objectives,5
major,role,5
major,source,5
management,agencies,5
manfrotto,tripod,5
manipulation,experiment,5
map,server,5
march,2011,5
marginal,channels,5
marine,animal,5
marine,fisheries,5
mass,composition,5
material,collected,5
mature,white,5
max,doas,5
meaning,keb,5
measure,supplementary,5
measured,carbon,5
measured,hourly,5
measured,include,5
measured,time,5
measurement,protocols,5
measurements,6,5
measurements,meteorology,5
melt,increased,5
melt,waters,5
merged,bottle,5
mesozooplankton,abundance,5
met,data,5
met,sensor,5
meteorological,measurements,5
meteorological,station,5
meteosat,meteorological,5
meter,air,5
meter,squared,5
meter,transect,5
mg,ca,5
micro,computed,5
micro,ct,5
microbial,ecology,5
microbial,processing,5
microns,arctic,5
microphysics,flight,5
microtopography,data,5
microwave,scanning,5
migratory,birds,5
mineral,weathering,5
minimum,variance,5
mk27,mk27,5
model,developed,5
model,development,5
model,ensemble,5
model,gcm,5
model,mar,5
model,qsp2300,5
model,version,5
modeling,communities,5
modeling,experiments,5
modeling,studies,5
models,4,5
models,based,5
moderately,burned,5
modern,process,5
moist,site,5
moisture,content,5
moisture,soil,5
monitoring,arctic,5
month,deployment,5
moored,chain,5
mooring,deployments,5
moorings,recorded,5
moorings,water,5
moran,sed,5
motion,ice,5
motoyo,itoh,5
mountains,aleutian,5
mountains,provided,5
mountains,region,5
mounted,moorings,5
ms,thesis,5
mtsat,fy,5
multi,channel,5
multiple,signal,5
multiple,times,5
multiyear,ice,5
music,algorithm,5
mvdr,algorithm,5
named,sequentially,5
nan,files,5
national,archives,5
national,marine,5
natural,archaeological,5
natural,history,5
naturally,occurring,5
nbp,data,5
nearshore,beaufort,5
net,release,5
network,data,5
network,sizonet,5
neural,tissues,5
nitrate,analyzer,5
nitrogen,pools,5
nmfs,alaska,5
noaa,14,5
noaa,19,5
noaa,nmfs,5
northeastern,greenland,5
northern,baffin,5
northern,chukchi,5
northern,eurasia,5
northern,foothills,5
northern,study,5
norway,imr,5
norwegian,polar,5
note,product,5
nsf,aon,5
nsf,project,5
nutrient,chemistry,5
nutrient,data,5
o2,n2,5
objectives,1,5
observations,beginning,5
observed,increased,5
observed,modification,5
observed,significant,5
ocean,boundary,5
ocean,ecosystems,5
ocean,model,5
ocean,policy,5
ocean,processes,5
ocean,profiles,5
oceanographic,measurements,5
oceanographic,towed,5
oceanology,polish,5
offshore,moorings,5
ogc,web,5
oil,development,5
ºn,38,5
ongoing,climate,5
ongoing,collection,5
optical,properties,5
oral,history,5
organic,materials,5
overlying,atmosphere,5
ºw,3209m,5
oxidation,products,5
oxygen,consumption,5
oxygen,nitrate,5
oxygen,nutrients,5
pacific,cod,5
pacific,decadal,5
palmer,nbp,5
panoramic,pictures,5
para,hydroxybenzoic,5
parameters,measured,5
partners,project,5
paso,labels,5
paso,systems,5
past,1,5
past,9000,5
pathways,2.6,5
percent,cover,5
perennial,arctic,5
perennial,ice,5
performance,computing,5
period,2012,5
period,covered,5
permafrost,dynamics,5
permafrost,hydrology,5
permafrost,stability,5
permafrost,tunnel,5
permanent,archiving,5
petermann,gletscher,5
petersburg,russia,5
phd,student,5
phenological,development,5
phenological,measurements,5
phenological,mismatch,5
photography,borehole,5
photos,provided,5
physical,controls,5
physical,data,5
physical,ocean,5
physical,probe,5
physical,sciences,5
pigment,lipofuscin,5
plain,acp,5
plain,text,5
plankton,genetics,5
plankton,recorder,5
plankton,standing,5
plant,biomass,5
plant,tissues,5
plot,reflectance,5
plots,consist,5
png,files,5
polar,institute,5
polar,mm5,5
polar,tide,5
polish,academy,5
pond,depths,5
pool,influence,5
poorly,quantified,5
population,dynamics,5
population,level,5
population,trends,5
position,provided,5
positive,correlation,5
postdoctoral,fellow,5
potent,greenhouse,5
potential,rate,5
potentially,catastrophic,5
potter,assisted,5
power,requirements,5
predict,climate,5
predict,future,5
predicted,climate,5
pressure,basal,5
pressure,geopotential,5
previously,measured,5
primary,aim,5
primary,goals,5
primary,responsible,5
process,understanding,5
processes,including,5
processes,influencing,5
processes,remains,5
product,times,5
products,formed,5
profile,descriptions,5
profiler,additional,5
profound,impact,5
program,iabp,5
project,addresses,5
project,arcmip,5
project,focused,5
project,measurements,5
project,office,5
project,sample,5
propulsion,laboratory,5
protein,concentration,5
protein,oxidation,5
provide,quality,5
provide,vital,5
provided,1,5
psu,uw,5
public,audience,5
published,findings,5
pumping,system,5
q2,fluctuation,5
qsp2300,par,5
quality,materials,5
quantify,physical,5
quantify,respiration,5
quantitative,description,5
quaternary,science,5
questions,related,5
radar,aboard,5
radiation,soil,5
radiative,fluxes,5
radiocarbon,paleoenvironmental,5
radiogenic,isotopes,5
range,0,5
rate,navigation,5
raw,hex,5
rcps,representative,5
rdi,acoustic,5
rebecca,woodgate,5
recent,advances,5
recent,environmental,5
recent,past,5
recent,rapid,5
recently,exposed,5
reciprocal,relationships,5
reconstruct,pre,5
recorded,water,5
recovery,occurred,5
red,edge,5
reduced,ice,5
reduced,sea,5
reflect,chronological,5
reflect,date,5
reflectance,spectra,5
region,extending,5
regional,atmospheric,5
regional,interactions,5
regional,scales,5
regression,analyses,5
relative,contribution,5
relative,sea,5
remains,unknown,5
remote,arctic,5
reproductive,effort,5
research,addresses,5
research,bldg,5
research,cipehr,5
research,conducted,5
research,methods,5
research,objective,5
research,opportunities,5
research,topics,5
researchers,tested,5
resolution,multispectral,5
resolution,underway,5
respond,dramatically,5
response,mvdr,5
responsible,individuals,5
retrospective,analysis,5
reviewed,journal,5
rh,u23,5
rhode,island,5
ridge,research,5
rim,regional,5
risk,management,5
risk,webgis,5
river,geochemistry,5
river,networks,5
rna,viruses,5
root,biomass,5
roughness,increases,5
sagavanirktok,river,5
salinity,bottom,5
salix,spp,5
salt,flux,5
sample,line,5
sample,locations,5
sample,set,5
sampled,soil,5
samples,additional,5
sampling,gear,5
sampling,program,5
sampling,river,5
sampling,system,5
satellite,automatic,5
satellite,composite,5
satellite,products,5
satellite,record,5
satellites,mtsat,5
sbctr,seabeam,5
sbe,43,5
sbe49,conductivity,5
sbi,survey,5
scale,variations,5
scanning,radiometer,5
scattering,layer,5
science,consortium,5
science,data,5
science,research,5
science,reviews,5
sciences,iopas,5
scientific,american,5
sea,interface,5
sea,levels,5
seabeam,center,5
seabeam,sbctr,5
seabird,911,5
seabird,sbe49,5
seal,poke,5
season,june,5
season,length,5
seasonal,cycles,5
seasonal,thawing,5
seasonal,transition,5
seasons,2011,5
seattle,station,5
seatwater,properties,5
section,aos,5
sed,trap,5
sedge,meadow,5
sediment,charcoal,5
sediment,distribution,5
sediment,erosion,5
sediment,load,5
sediment,provenance,5
sediment,surface,5
seedling,establishment,5
seismic,exploration,5
seismically,active,5
sensor,sensor,5
sensor,systems,5
september,1,5
september,1993,5
september,1994,5
september,2001,5
september,2003,5
september,2005,5
september,2015,5
service,noaa,5
serving,institution,5
set,collected,5
set,reports,5
severely,burned,5
shallow,firn,5
shallow,ice,5
shallower,ice,5
shape,northern,5
sheet,geophysical,5
shelf,ecosystem,5
shelf,project,5
shelf,slope,5
shelves,communicate,5
ship,position,5
ship,sir,5
ship,track,5
sigma,theta,5
signal,classification,5
significant,change,5
significant,positive,5
single,tar.gz,5
sio,tsg,5
sir,wilfred,5
site,5,5
site,compiled,5
site,located,5
sites,toolik,5
sites,yielded,5
size,composition,5
snow,processes,5
snow,surveys,5
snow,temperatures,5
snow,thickness,5
snowhydro,magnaprobe,5
social,change,5
society,host,5
soil,bulk,5
soil,characteristics,5
soil,conditions,5
soil,depth,5
soil,erosion,5
soil,layers,5
soil,respired,5
soil,stratigraphy,5
soils,underlying,5
solar,irradiance,5
sonde's,ascent,5
southern,beaufort,5
southern,greenland,5
southwest,spitsbergen,5
space,delimited,5
space,grant,5
spatial,heterogeneity,5
specific,lengths,5
spectrophotometer,isus,5
sponsors,university,5
sporadic,data,5
spring,2014,5
spring,ice,5
spruce,trees,5
square,grid,5
st,petersburg,5
stable,isotopic,5
standardized,growth,5
stanton's,field,5
star,mooring,5
station,located,5
stations,operating,5
stocks,nutrients,5
stomatal,conductance,5
stream,sections,5
streaming,flow,5
streams,draining,5
stress,model,5
study,lies,5
study,region,5
subarctic,human,5
subpolar,location,5
subsistence,harvest,5
successful,completion,5
successful,pilot,5
summer,2006,5
summer,program,5
sun,sensor,5
superlative,opportunity,5
supplementary,parameters,5
surface,atmosphere,5
surface,irradiance,5
surface,melting,5
surface,winds,5
survey,age,5
sustainable,livelihoods,5
svalbard,unis,5
system,design,5
system,reanalysis,5
system,snacs,5
table,manipulation,5
tagged,snow,5
taxonomic,composition,5
taxonomic,resolution,5
telecommunications,system,5
temp,rh,5
temperature,air,5
temperature,loggers,5
temperature,monitoring,5
temperature,observations,5
temperature,ph,5
temperature,records,5
temperature,regimes,5
temperature,resolution,5
temperature,sea,5
temperature,snow,5
temporal,scales,5
ten,dcc,5
term,month,5
term,observation,5
term,observing,5
terminating,glacier,5
terra,aqua,5
terrain,types,5
terrestrial,lagoon,5
thaw,settlement,5
thawing,degree,5
thermal,stratification,5
thermokarst,formation,5
thickness,ice,5
thickness,measurements,5
thin,sections,5
thompson,tn249,5
thresholds,shape,5
tidas,900,5
till,basal,5
tim,stanton's,5
time,lipofuscin,5
time,project,5
time,zone,5
times,reflect,5
tipping,bucket,5
toolkit,experimental,5
topex,poseidon,5
total,future,5
total,glacier,5
towed,adcp,5
tower,data,5
township,dunrossness,5
track,data,5
tracking,past,5
transect,august,5
transect,spans,5
transects,1,5
transform,understanding,5
trawl,conducted,5
trawl,surveys,5
tree,density,5
trimble,aggps,5
tromsø,ut,5
trophic,data,5
tsg,data,5
tsg_met,sio,5
tsunamis,sea,5
tucker,trawl,5
tundra,field,5
tundra,plants,5
tundra,regions,5
tundra,shrub,5
types,river,5
u23,001,5
ultraviolet,radiation,5
ultraviolet,spectrophotometer,5
unangan,coping,5
unattended,lidar,5
undergraduate,student,5
understanding,1,5
understanding,arctic,5
undisturbed,tundra,5
unique,subpolar,5
unispec,dc,5
upper,100,5
upper,air,5
upper,arctic,5
upper,permafrost,5
upwelling,plume,5
uscgc,polar,5
uscgc,united,5
uw,kinematic,5
v2,temp,5
vaisala,wxt520,5
valid,time,5
validate,models,5
validate,snow,5
vapor,pressure,5
variability,quantification,5
variance,distortionless,5
vascular,plant,5
vegetation,distribution,5
velocity,measurements,5
vertical,air,5
vertical,salt,5
vessel,sikuliaq,5
video,plankton,5
visibility,measurements,5
visible,channel,5
volcanic,activity,5
volcanic,sulfate,5
vw,kinematic,5
warm,buoys,5
warm,water,5
warming,scenarios,5
washington,uw,5
watch,sea,5
water,increases,5
water,sample,5
water,season,5
water,sediment,5
water,spreads,5
water,storage,5
water,stress,5
water,vapour,5
wave,period,5
wavelength,integrated,5
wavelength,range,5
weather,information,5
weather,logs,5
weather,wave,5
web,pages,5
web,structure,5
week,period,5
west,coast,5
west,meteosat,5
west,ridge,5
wetlabs,wetstar,5
wetstar,ws3s,5
whoi,provided,5
whoi,usa,5
wild,reindeer,5
wildlife,service,5
wilfred,laurier,5
winter,2016,5
winter,seasons,5
winter,spring,5
wood,density,5
woodgate,woodgate,5
workforce,development,5
world,climate,5
ws,vertical,5
ws3s,fluorometer,5
wt,kinematic,5
yearly,files,5
yearly,mass,5
yoyo,conductivity,5
yr,probability,5
yyyddd,format,5
zone,observing,5
zooplankton,communities,5
zooplankton,data,5
zooplankton,proxy,5
0,10,4
0,degrees,4
0.069,dpm,4
0.3,cm,4
0.5,dbar,4
0.5,degrees,4
0.5,mm,4
07,14,4
07,august,4
08,06,4
0902153,based,4
1,11,4
1,1997,4
1,april,4
1,blue,4
1,cp1,4
1,imagery,4
1,km2,4
1,link,4
1,scaled,4
1,site,4
10,12,4
10,ctd,4
10,meter,4
10,sites,4
10.1029,2003gl019003,4
10.1111,ecog,4
100,data,4
100,yr,4
10cm,diameter,4
10m,tower,4
117,degrees,4
12,1307,4
12,hour,4
12,july,4
12,june,4
12,parallel,4
12,replicates,4
12,satellite,4
1200,utc,4
13,channels,4
1307,2018,4
135,degrees,4
13c,12c,4
14,june,4
14c,content,4
14c,dates,4
14c,nahco3,4
15,dmsp,4
15,noaa,4
150,degrees,4
155,44,4
156,38'24.0,4
16,2004,4
16,august,4
17,july,4
17,noaa,4
1719267,1417754,4
18,july,4
18,june,4
18,national,4
18o,2h,4
19,conductivity,4
192,sample,4
1990,2014,4
1991,samples,4
1995,2001,4
1996,2005,4
1996,measurements,4
1998,thaw,4
1999,alaska,4
2,3.64d,4
2,5.77y,4
2,carbon,4
2,conductivity,4
2,control,4
2,develop,4
2,files,4
2,green,4
2,imagery,4
2,interaction,4
2,nasa,4
2,receiver,4
2,shrub,4
2,snow,4
2,temperature,4
20,km,4
200,1000,4
2000,canopy,4
2000,data,4
2001,2002,4
2002,hly,4
2002,spring,4
2003,2006,4
2005,2008,4
2005,data,4
2007,2009,4
2007,2013,4
2007,data,4
2008,2011,4
2008,aboard,4
2008,data,4
2009,data,4
2009,updated,4
2010,11,4
2010,2014,4
2010,2017,4
2010,tn250,4
2011,2015,4
2012,episode,4
2012,indicating,4
2012,multiple,4
2012,surface,4
2013,30,4
2014,2016,4
2015,arctic,4
2015,data,4
2015,field,4
2017,2019,4
2018,pnas,4
20x50,cm,4
21,plots,4
2100,nc,4
224,ra,4
224ra,t1,4
23,cm,4
234th,228th,4
238u,dpm,4
24,frames,4
25,2012,4
25,2016,4
26,2004,4
26,2008,4
27,1,4
27,july,4
280ml,polycarbonate,4
2d,model,4
3,august,4
3,axis,4
3,control,4
3,develop,4
3,emb,4
3,microns,4
3,red,4
3,station,4
30,2015,4
30,50,4
30,grid,4
3209,meters,4
35,elemental,4
370,kbq,4
38,khz,4
38,ºwest,4
39,meters,4
3d,simulation,4
3d,simulations,4
4,meter,4
4,red,4
4,sites,4
4,weeks,4
40,nm,4
430,square,4
4333,brooklyn,4
450,500,4
47,amp,4
475,nm,4
5,10ml,4
5,20,4
5,days,4
5,imagery,4
5,march,4
5,min,4
5,ml,4
5,plots,4
5,september,4
5,subplots,4
5,transect,4
50,measurements,4
500,meters,4
5000,toc,4
511,data,4
560,nm,4
6,201,4
6,depths,4
6,ndvi,4
6,times,4
634,km,4
668,nm,4
68,29,4
7050,nitric,4
71,16'30.7,4
717,nm,4
72,ºnorth,4
75,degrees,4
78,degrees,4
8,cnv,4
8,depths,4
8100,automatic,4
840,nm,4
9,2012,4
95,c.i,4
99,average,4
absorption,spectroscopy,4
abundance,formalin,4
abundance,m3,4
acadis,drop,4
access,link,4
accumulation,thaw,4
accurate,estimates,4
accurately,predict,4
acid,nitrate,4
acoustic,recorder,4
action,spectra,4
active,seismics,4
active,thermo,4
activity,added,4
adaptive,management,4
additional,data,4
additional,samples,4
additional,site,4
additional,sites,4
adjacent,firn,4
administration,alaska,4
administration,national,4
advanced,microwave,4
advancing,phase,4
aerial,stereographic,4
aerial,surveys,4
aerial,systems,4
aerosol,optical,4
aerosol,transport,4
aft_gga,position,4
agashashok,kugururok,4
age,class,4
age,scale,4
agencies,private,4
aiptec,video,4
air,bubble,4
airborne,lidar,4
airborne,light,4
aircraft,based,4
aircraft,flights,4
airtight,syringe,4
ak,information,4
akademik,treshnikov,4
al,1982,4
al,1999,4
al,2001,4
alaska,department,4
alaska,natives,4
alaska,north,4
alaska,region,4
alaska,united,4
alaska.edu,conductivity,4
alaskan,elders,4
albedo,feedback,4
aleutian,low,4
alkyl,substances,4
alpine,glaciers,4
alter,summer,4
altering,precipitation,4
altimetry,active,4
american,http,4
amp,48,4
amp,8232,4
amundsen,gulf,4
anaktuvuk,pass,4
analyses,include,4
analysis,reveals,4
analysis,suggests,4
analytical,data,4
analyzer,dissolved,4
analyzer,total,4
annual,freshwater,4
annual,peak,4
annual,sedimentation,4
annual,time,4
antek,7050,4
anthropogenic,forcing,4
anthropometric,measurements,4
aon,element,4
aon,projects,4
aos,cruise,4
approximately,50,4
approximately,biweekly,4
april,2002,4
april,2003,4
april,2005,4
april,2008,4
april,2010,4
april,2011,4
april,2016,4
arc,info,4
arcgis,tools,4
archipelago,throughflow,4
archived,data,4
arcmap,geographic,4
arcmip,ease,4
arctic,aerosol,4
arctic,aon,4
arctic,changing,4
arctic,domain,4
arctic,forests,4
arctic,hydrology,4
arctic,lter,4
arctic,monitoring,4
arctic,observation,4
arctic,oil,4
arctic,paleoclimate,4
arctic,polar,4
arctic,rusalca,4
arctic,scale,4
arctic,seasonal,4
arctic,storms,4
arctic,stream,4
arctic,streams,4
arctic,winch,4
arcview,shapefile,4
argos,positioning,4
arrival,time,4
assess,temporal,4
assumed,control,4
atlantic,arctic,4
atlantic,origin,4
atlantic,waters,4
atlas,atlas.html,4
atlas,ivotuk,4
atlas,sites,4
atmosphere,iasoa,4
atmospheric,boundary,4
atmospheric,conditions,4
atmospheric,history,4
atmospheric,model,4
atmospheric,sciences,4
atmospheric,turbulence,4
atmospheric,variability,4
atmosphérique,régional,4
atqasuk,arcss,4
atqasuk,oumalik,4
aug,2071,4
aug,sept,4
august,2012,4
august,6,4
august,8,4
august,9,4
auto,video,4
automated,profiling,4
automatic,soil,4
autonomous,buoys,4
autumn,conditions,4
ave,ne,4
averaged,speed,4
averaging,distance,4
avhrr,arctic,4
avhrr,satellite,4
avoid,interpreting,4
aw,branches,4
aw,transport,4
award,plr,4
axis,accelerometer,4
ayyyy,005,4
babe,creek,4
bacterial,cells,4
bacterial,communities,4
balance,buoy,4
balance,imb,4
balance,modeling,4
balance,permafrost,4
balance,site,4
balance,smb,4
baltimore,site,4
band,5,4
band,6,4
band,ndvi,4
band,normalized,4
bands,e.g,4
barrier,islands,4
barrow,itex,4
basal,ages,4
basal,conditions,4
basal,diameter,4
basc,dgps,4
based,editions,4
based,marine,4
based,projects,4
baseline,environmental,4
basin,emb,4
basin,north,4
bay,field,4
bear,populations,4
beaufort,arctic,4
bedrock,material,4
begins,2,4
beneath,sea,4
benthic,components,4
benthic,taxa,4
beringfall2012,l1,4
beringfall2013,l1,4
beringsummer2012,l1,4
bias,corrected,4
biennial,acoustic,4
bilinear,interpolation,4
billed,murre,4
bioavailable,doc,4
biocomplexity,study,4
biogenic,silica,4
biogeochemical,fluxes,4
biogeochemical,reactions,4
biogeochemistry,samples,4
biological,data,4
biologically,effective,4
biomass,leaf,4
biomass,summer,4
birds,data,4
biweekly,intervals,4
blog,called,4
blood,chemistry,4
blue,475,4
blue,plastic,4
bluffs,mnt,4
board,drone,4
bogoslof,island,4
boil,ecosystems,4
bomb,14c,4
bongo,nets,4
boreal,zone,4
borehole,array,4
borehole,instrumentation,4
