word1,word2,n,unique_ids,unique_authors
collected,percent,7,7,1
collected,temperature,7,6,4
composition,unc,7,1,1
concentration,total,7,6,3
concentration,water,7,3,2
concentrations,measured,7,2,2
control,ambient,7,1,1
conversion,factor,7,6,2
coordinate,system,7,2,2
coordinates,historical,7,7,1
coring,site,7,2,2
corrected,net,7,1,1
correction,mobile,7,5,1
costech,ecs4010,7,2,2
cover,percent,7,2,2
ctd,salinity,7,5,4
ctd,temperature,7,5,4
current,speed,7,3,3
data,due,7,1,1
data,net,7,1,1
data,type,7,2,2
data,values,7,4,2
datalogger,incoming,7,1,1
datasheets,transect,7,1,1
day,no3,7,1,1
day,phosphate,7,1,1
dbo,"1,2,3,4",7,7,1
dbo,official,7,7,1
dd,mmm,7,1,1
dead,individuals,7,1,1
decibar,10,7,1,1
degree,north,7,7,2
degrees,depth,7,5,4
delta,14c,7,2,2
depth,0.03m,7,1,1
depth,0.06m,7,1,1
depth,0.27m,7,1,1
depth,0.40m,7,1,1
depth,0.48m,7,1,1
depth,increment,7,2,1
depth,surface,7,1,1
detailed,information,7,2,2
deuterium,hydrogen,7,3,3
dissolved,methane,7,5,3
doy,150,7,1,1
doy,171,7,1,1
doy,190,7,1,1
elemental,analyzer,7,2,2
elevation,difference,7,2,2
emission,scenario,7,1,1
equals,ctd,7,7,1
ester,1,7,1,1
estimate,count,7,1,1
exchange,capacity,7,1,1
experimenetal,block,7,1,1
experimental,goose,7,1,1
experimental,phenological,7,1,1
extensive,transects,7,1,1
feces,addtion,7,1,1
feces,removal,7,1,1
field,station,7,6,5
file,observation,7,1,1
flag,scan,7,1,1
flux,photosynthetically,7,1,1
format,temperature,7,3,2
fraction,phi_0,7,7,1
fraction,phi_2,7,7,1
fraction,phi_3,7,7,1
fraction,phi_4,7,7,1
fraction,phi_5,7,7,1
gas,concentration,7,3,2
gauge,1,7,1,1
gauge,2,7,1,1
gc,m2,7,6,1
gene,ontology,7,1,1
goose,arrival,7,1,1
gradients,dataset,7,1,1
grazing,control,7,1,1
grazing,pressure,7,1,1
grazing,treatment,7,2,2
green,moss,7,4,4
growth,rate,7,1,1
gww,m2,7,6,1
h8,pro,7,3,2
historical,station,7,7,1
hobo,h8,7,3,2
hour,data,7,2,2
humidity,precipitation,7,1,1
hydra,soil,7,1,1
hydrogen,isotope,7,2,2
hydrologic,unit,7,1,1
ice,structures,7,1,1
ice,trans,7,1,1
id,species,7,2,2
identifier,composed,7,1,1
identifier,equals,7,7,1
identifier,plot,7,1,1
inflorescence,status,7,2,2
inflorescences,count,7,1,1
instrument,temperature,7,3,3
int,lake,7,1,1
intensive,plots,7,1,1
intensive,quadrat,7,1,1
intermediate,layer,7,2,1
internal,units,7,2,2
isolates,identified,7,1,1
isotope,composition,7,2,1
late,goose,7,1,1
late,late,7,1,1
lichen,layer,7,3,2
litter,cover,7,3,2
magnetic,susceptibility,7,4,4
main,extensive,7,1,1
mass,grid,7,1,1
matter,absorbance,7,1,1
measured,grow,7,2,2
measurement,average,7,4,3
measurement,instrument,7,7,2
measurement,standard,7,3,3
medium,sand,7,7,1
meter,ocean,7,1,1
meters,day,7,1,1
meters,time,7,1,1
microbial,biomass,7,3,2
micromoles,liter,7,1,1
midpoint,depth,7,4,4
min,avg,7,2,1
mobile,site,7,5,1
moderate,2,7,1,1
moist,soil,7,2,1
moisture,top,7,1,1
monthly,average,7,1,1
moss,lichen,7,4,3
nacl,grams,7,3,2
negative,longitude,7,5,2
nitrogen,isotope,7,5,4
no3,analyzed,7,1,1
oc,soil,7,1,1
official,station,7,7,1
os,concentrations,7,1,1
oxygen,quality,7,2,2
par,air,7,2,2
percent,canopy,7,2,2
permeability,measurement,7,1,1
phenological,season,7,1,1
phi,class,7,7,1
phi_0,gravel,7,7,1
phi_1,4,7,7,1
phi_1,coarse,7,7,1
phi_2,medium,7,7,1
phi_3,fine,7,7,1
phi_5,silt,7,7,1
plot,thaw,7,4,4
plot,treatment,7,4,4
po4,analyzed,7,1,1
polar,ocean,7,1,1
poopaddition,ambient,7,1,1
poopremoval,ambient,7,1,1
posterior,predictive,7,1,1
ppm,measured,7,2,2
precipitation,time,7,1,1
predictive,distribution,7,1,1
pressure,ctd,7,5,4
pressure,dbar,7,4,2
pressure,poopremoval,7,1,1
pressure,sea,7,6,3
primarily,engaged,7,1,1
primary,key,7,3,3
principal,investigator,7,4,3
pro,temperature,7,3,2
probes,water,7,3,2
program,start,7,1,1
project,details,7,1,1
project,typically,7,1,1
projected,glacier,7,1,1
quantum,sensor,7,4,3
radiation,raw,7,1,1
radiative,flux,7,1,1
ratio,wt,7,7,1
recap,core,7,2,1
record,count,7,2,2
recorded,trait,7,2,1
recording,1995,7,2,1
recording,data,7,1,1
recruit,counts,7,1,1
recruits,counts,7,1,1
recruits,found,7,1,1
recruits,moderate,7,1,1
region,id,7,1,1
removal,poopaddition,7,1,1
research,site,7,1,1
retreat,low,7,1,1
rock,percent,7,7,1
salinity,calculated,7,2,2
salinity,quality,7,2,2
sample,mg,7,1,1
sample,percent,7,5,4
sample,values,7,2,2
sampling,subplot,7,1,1
sand,total,7,7,1
saturation,ratio,7,3,2
season,advacement,7,1,1
sediment,chlorophyll,7,7,1
sediment,sediment,7,7,1
sediments,mg,7,7,1
segments,aged,7,1,1
sensor,6,7,4,3
shrubs,height,7,2,1
site,description,7,7,3
site,specific,7,2,2
size,phi,7,7,1
sodium,chloride,7,3,2
sodium,na,7,4,2
soil,1.5,7,1,1
soil,6,7,1,1
soil,calculated,7,1,1
soil,horizon,7,5,4
soil,missing,7,1,1
soil,respiration,7,7,6
soil,μg,7,1,1
species,cover,7,3,2
specific,core,7,2,2
specific,numerical,7,1,1
standing,count,7,1,1
start,time,7,5,4
status,infl,7,2,2
strait,annual,7,1,1
strontium,concentration,7,6,4
study,location,7,2,1
subplot,taxon,7,1,1
surface,0cm,7,3,2
surface,sediments,7,7,1
temperature,590cm,7,1,1
temperature,determined,7,3,2
temperature,quality,7,2,2
time,alaska,7,4,3
tl,sg,7,4,2
total,depth,7,5,5
total,exchange,7,1,1
trans,bi,7,1,1
trans,fi,7,1,1
treatment,herbivory,7,2,2
treatments,unburned,7,1,1
tree,core,7,1,1
type,identifier,7,1,1
typical,goose,7,1,1
typical,typical,7,1,1
uncertainty,1,7,3,3
underwater,instrument,7,1,1
unique,lake,7,1,1
unit,volume,7,3,2
unknown,attribute,7,1,1
utc,date,7,7,2
variable,dbo,7,7,2
vegetation,classification,7,3,2
velocity,carbon,7,1,1
vitel,volumetric,7,1,1
volume,liter,7,3,2
water,fraction,7,3,2
weight,wet,7,5,2
wild,goose,7,1,1
wt,wt,7,7,1
0,40,6,2,1
0.02m,measurement,6,1,1
0.07m,measurement,6,1,1
0.11m,temperature,6,1,1
0.1m,temperature,6,2,1
0.4,meters,6,3,2
0.5,nan,6,2,1
0.6,meters,6,3,2
0.65,nan,6,2,1
0.7,nan,6,2,1
00,latitude,6,2,2
000,365,6,1,1
000.23m,time,6,3,1
000.49m,temperature,6,3,1
000.51m,temperature,6,3,1
000.61m,temperature,6,3,1
000.71m,temperature,6,3,1
000.83m,temperature,6,3,1
000.85m,temperature,6,3,1
000.86m,temperature,6,3,1
000.92m,temperature,6,3,1
000.93m,temperature,6,2,1
001,365,6,1,1
001.20m,time,6,3,1
001.25m,time,6,2,1
002.50m,temperature,6,3,1
01,data,6,1,1
015.00m,temperature,6,3,1
03001,wind,6,3,2
08,01,6,6,1
0cm,soil,6,1,1
0cm,volumetric,6,1,1
1,10cm,6,1,1
1,110cm,6,1,1
1,70,6,1,1
1,approximate,6,2,1
1,bad,6,2,2
1,cc,6,1,1
1,net,6,1,1
1,organic,6,1,1
1,uncertainty,6,2,2
1.0m,section,6,1,1
1.4,nan,6,2,1
1.5,nan,6,2,1
10,measurements,6,1,1
10,standard,6,2,2
100,volume,6,1,1
10cm,6,6,1,1
11,standard,6,2,2
11.000,meters,6,1,1
110cm,2,6,1,1
12,location,6,1,1
12,molecule,6,2,1
12,standard,6,2,2
12,temperature,6,4,3
12,trait,6,1,1
12.4,meters,6,1,1
12cm,soil,6,1,1
12cm,volumetric,6,1,1
13,standard,6,2,2
13.4,meters,6,1,1
13c,12c,6,4,3
14.000,meters,6,1,1
14.4,meters,6,1,1
15,standard,6,2,2
15,temperature,6,4,3
150,microns,6,1,1
16,01,6,1,1
16,standard,6,2,2
17,standard,6,2,2
18,00,6,2,1
18,30,6,2,1
18,59,6,2,1
18,standard,6,2,2
18,temperature,6,4,3
19,standard,6,2,2
190sb,quantum,6,3,2
1984,wgs84,6,1,1
2,10cm,6,1,1
2,40cm,6,1,1
2,5,6,2,2
2,measured,6,2,1
2,organic,6,1,1
2,pyranometer,6,1,1
2,representing,6,2,1
2,s.d,6,1,1
2.0,meters,6,1,1
2005,08,6,6,1
200cm,par,6,1,1
200m,2km,6,2,1
200m,aerosol,6,2,1
200m,bro,6,2,1
200m,bro_vcd_200,6,2,1
2012,20xx,6,1,1
2017,silicate,6,1,1
20cm,5,6,1,1
20xx,data,6,1,1
20xx,julian,6,1,1
22.9,meters,6,1,1
24cm,volumetric,6,1,1
250,nm,6,4,3
25cm,height,6,3,2
"26,000",observations,6,1,1
"27,000",observations,6,1,1
28.1,meters,6,1,1
2km,bro,6,2,1
3,30cm,6,1,1
3,organic,6,1,1
3,plots,6,6,1
3,standard,6,2,2
30,00,6,2,1
30cm,4,6,1,1
30cm,height,6,3,2
365,nm,6,4,3
390,centimeters,6,6,1
3m,date,6,1,1
4,20cm,6,1,1
4,depth,6,3,3
4,experimental,6,1,1
4,organic,6,1,1
40cm,3,6,1,1
"42,000",observations,6,1,1
45,degree,6,1,1
4km,aerosol,6,2,1
4km,bro,6,2,1
4m,temperature,6,1,1
5,10cm,6,1,1
5,day,6,1,1
5,methyl,6,1,1
5,nan,6,2,1
5,standard,6,2,2
59,59,6,2,1
59,utc,6,2,1
6,0cm,6,1,1
6,standard,6,2,2
6,total,6,4,2
7,12,6,2,2
7,standard,6,2,2
8,standard,6,2,2
81,line,6,1,1
84,longitude,6,6,1
84,site,6,6,1
9,standard,6,2,2
90,practical,6,1,1
aarhus,denmark,6,2,2
acceleration,multiplicative,6,1,1
activity,scale,6,2,1
activity,μg,6,1,1
addition,reported,6,1,1
aer_dof200,0.65,6,2,1
aerial,surveys,6,1,1
agc,16,6,1,1
age,5,6,1,1
age,master,6,1,1
age,model,6,1,1
air,interface,6,1,1
ak,daylight,6,2,1
al,1998,6,1,1
alaska,department,6,3,2
ambient,conditions,6,2,1
ambient,snowmelt,6,1,1
ammonium,measurement,6,2,2
analysis,e.g,6,2,1
anemometer,directional,6,1,1
aot361nm,5,6,2,1
approx,virtual,6,1,1
arcticum,percent,6,1,1
arizona,university,6,2,2
ash,weight,6,1,1
atmospheric,concentration,6,2,1
atmospheric,o2,6,1,1
average,mixing,6,2,1
axis,amplitude,6,1,1
axis,tilt,6,1,1
baccalaureate,degree,6,1,1
bare,soil,6,3,2
barium,measurement,6,1,1
basal,interface,6,1,1
basin,id,6,2,2
belowground,material,6,1,1
benthic,foraminifers,6,1,1
bering,strait,6,1,1
bin,depth,6,5,1
biomass,0,6,2,1
biomass,collection,6,2,1
blood,sample,6,1,1
borehole,depth,6,4,3
bro,layer,6,2,1
bro_dof200,0.7,6,2,1
bro_dofaloft,0.5,6,2,1
bro_dofs_fine,1.4,6,2,1
bro_ltvcd,approximate,6,2,1
bro_vcd_200,bro_ltvcd,6,2,1
bromide,measured,6,1,1
bromine,concentration,6,5,3
brown,moss,6,2,2
bulk,carbon,6,1,1
burn,treatment,6,2,2
caespitosa,percent,6,1,1
calcium,ca,6,4,2
calculated,depth,6,1,1
calibrated,age,6,5,5
campbell,03001,6,3,2
campbell,li,6,3,2
campbell,te525,6,3,2
capacity,values,6,1,1
capture,location,6,1,1
carbon,content,6,2,2
carbon,determined,6,2,2
carbon,disulfide,6,1,1
carbon,monoxide,6,5,3
carbon,sonic,6,1,1
carbonyl,sulfide,6,1,1
carex,bigelowii,6,2,2
carex,glareosa,6,1,1
carex,ramenskii,6,1,1
cf,toolik,6,2,1
chamber,otc,6,2,1
chi,dissipation,6,1,1
chrysanthemum,arcticum,6,1,1
cie,colorspace,6,1,1
cm,defined,6,1,1
coarse,grid,6,2,1
coarse,layer,6,2,1
coldfoot,cf,6,2,1
column,determined,6,1,1
community,combination,6,1,1
component,separately,6,3,1
concentration,ammonium,6,6,3
concentration,delta,6,6,3
concentration,flag,6,1,1
concentration,oxygen,6,2,2
conditions,amb,6,2,1
conductance,time,6,2,2
conductivity,measurement,6,2,1
conductivity,quality,6,1,1
connect,data,6,1,1
content,measured,6,4,4
control,notes,6,1,1
control,total,6,3,1
core,record,6,2,2
core,starting,6,1,1
correlation,length,6,1,1
counted,sample,6,1,1
cover,type,6,3,2
cup,anemometer,6,2,1
data,aerosol,6,2,1
data,analysis,6,2,1
data,line,6,2,1
data,report,6,1,1
database,compiled,6,1,1
dataset,nhd,6,1,1
date,description,6,5,1
day,ak,6,2,1
day,alaska,6,1,1
day,increment,6,1,1
day,month,6,5,4
dd,latitude,6,3,3
dead,leaves,6,1,1
dead,moss,6,3,2
decimal,minutes,6,2,1
decomposed,organic,6,1,1
deep,profile,6,1,1
deficit,measurement,6,1,1
definition,provided,6,1,1
degree,angle,6,1,1
degree,west,6,6,1
degrees,nad83,6,3,3
delivered,passively,6,2,1
delta,18o,6,2,1
delta,deuterium,6,3,2
delta13c,notation,6,3,1
denmark,glass,6,2,2
density,barometric,6,1,1
density,error,6,2,1
density,latent,6,1,1
density,mass,6,1,1
density,measurement,6,3,2
density,quantum,6,2,1
density,treatment,6,2,2
density,µmol,6,3,2
depth,0.16m,6,1,1
depth,0.33m,6,1,1
depth,0.41m,6,1,1
depth,390,6,6,1
depth,40.0,6,1,1
depth,60.0,6,1,1
depth,base,6,1,1
depth,count,6,1,1
depth,database,6,1,1
depth,mid,6,1,1
deschampsia,caespitosa,6,1,1
details,data,6,1,1
development,stage,6,2,1
digit,day,6,1,1
digit,month,6,1,1
directional,orientation,6,1,1
discrete,sample,6,1,1
dispersion,model,6,1,1
dissolved,phosphorus,6,6,4
dofs_fine,1.5,6,2,1
downstream,site,6,1,1
downvalley,45,6,1,1
drive,included,6,1,1
duck,fire,6,1,1
eastward,vertical,6,1,1
ecotype,location,6,2,1
edge,wavelengths,6,1,1
education,attainment,6,1,1
electricity,temperature,6,1,1
element,found,6,1,1
elevation,flow,6,1,1
elevation,minus,6,3,1
eminens,percent,6,1,1
engraved,flag,6,1,1
enzyme,activity,6,1,1
equations,reported,6,1,1
equisetum,variegatum,6,2,1
equivalent,age,6,1,1
error,uncertainty,6,1,1
estimated,error,6,2,2
evolved,co2,6,1,1
experimental,burn,6,2,2
experimental,grazing,6,1,1
experimental,treatment,6,3,3
experimental,treatments,6,2,1
exponential,fit,6,3,2
extinction,0,6,2,1
false,determined,6,2,1
festuca,rubra,6,1,1
field,multimeter,6,2,2
figure,included,6,1,1
firn,0,6,2,2
firn,depth,6,4,1
firn,n1,6,1,1
firn,n10,6,1,1
firn,n11,6,1,1
firn,n12,6,1,1
firn,n13,6,1,1
firn,n14,6,1,1
firn,n15,6,1,1
firn,n16,6,1,1
firn,n17,6,1,1
firn,n18,6,1,1
firn,n19,6,1,1
firn,n2,6,1,1
firn,n20,6,1,1
firn,n21,6,1,1
firn,n22,6,1,1
firn,n23,6,1,1
firn,n24,6,1,1
firn,n25,6,1,1
firn,n26,6,1,1
firn,n27,6,1,1
firn,n28,6,1,1
firn,n29,6,1,1
firn,n3,6,1,1
firn,n30,6,1,1
firn,n31,6,1,1
firn,n32,6,1,1
firn,n33,6,1,1
firn,n34,6,1,1
firn,n35,6,1,1
firn,n36,6,1,1
firn,n37,6,1,1
firn,n38,6,1,1
firn,n39,6,1,1
firn,n4,6,1,1
firn,n40,6,1,1
firn,n41,6,1,1
firn,n42,6,1,1
firn,n43,6,1,1
firn,n44,6,1,1
firn,n45,6,1,1
firn,n46,6,1,1
firn,n47,6,1,1
firn,n48,6,1,1
firn,n49,6,1,1
firn,n5,6,1,1
firn,n50,6,1,1
firn,n6,6,1,1
firn,n7,6,1,1
firn,n8,6,1,1
firn,n9,6,1,1
floatplane,destination,6,1,1
flourescense,measured,6,1,1
flourescense,quality,6,1,1
flux,evapotranspiration,6,2,1
flux,global,6,1,1
flux,net,6,3,2
flux,noaa,6,1,1
flux,wind,6,2,1
food,resources,6,1,1
foraminifers,150,6,1,1
format,dd,6,3,2
format,grid,6,3,1
fraction,1,6,1,1
fractional,day,6,6,5
frame,universal,6,2,1
freedom,coarse,6,2,1
frictional,velocity,6,2,1
gage,wind,6,3,2
gauge,conductivity,6,1,1
geodetic,system,6,1,1
glareosa,percent,6,1,1
glass,microsensors,6,2,2
gps,satellite,6,3,1
green,wavelength,6,1,1
grid,subset,6,3,1
half,hourly,6,1,1
height,wavelength,6,1,1
hinzman,2,6,1,1
hinzman,3,6,1,1
hinzman,4,6,1,1
horizon,1.25,6,1,1
horizon,1.50,6,1,1
horizontal,components,6,3,1
horsetails,algae,6,1,1
hour,rate,6,1,1
hour's,data,6,2,1
humidity,air,6,2,2
humidity,soil,6,1,1
humifusa,percent,6,1,1
hydrography,dataset,6,1,1
ice,bottom,6,3,1
ice,column,6,1,1
ice,draft,6,1,1
ice,eps_im,6,1,1
ice,flow,6,3,3
ice,mid,6,1,1
ice,rms,6,1,1
id,assigned,6,6,2
identification,date,6,5,4
identifier,data,6,1,1
ifsar,data,6,1,1
imputed,"26,000",6,1,1
included,figure,6,1,1
increment,95,6,1,1
individuals,location,6,1,1
individuals,successfully,6,1,1
inferred,amount,6,1,1
infl,day,6,1,1
infrared,wavelengths,6,1,1
instrument,depth,6,6,2
instruments,coordinates,6,1,1
intensity,logger,6,3,2
interface,due,6,1,1
interface,snow,6,1,1
internal,uncertainty,6,1,1
interpolated,velocity,6,1,1
interval,start,6,1,1
investigator,project,6,3,2
ion,chromatograph,6,1,1
irms,delta,6,2,2
isotopic,ratio,6,3,2
joint,color,6,1,1
jois,cruises,6,1,1
joss_tim,1,6,1,1
key,parameter,6,1,1
kg,soil,6,1,1
km,1,6,2,1
km3,calculated,6,1,1
lab,blank,6,2,1
labeled,18,6,2,1
lagrangian,particle,6,1,1
lake,depths,6,1,1
lake,polygon,6,1,1
language,spoken,6,1,1
larch,tree,6,3,2
latitude,calculated,6,1,1
lavrentia,soils,6,1,1
layer,200m,6,2,1
layer,valid,6,2,1
lbr,low,6,6,1
ldr,low,6,6,1
lead,isotopes,6,2,1
leaf,8,6,2,1
leaf,9,6,2,1
length,cl,6,1,1
level,approximate,6,2,1
leymus,mollis,6,1,1
li,190sb,6,3,2
light,intensity,6,3,2
light,log,6,3,2
ligusticum,scoticum,6,1,1
limit,applied,6,2,1
limited,thermo,6,2,1
line,labeled,6,2,1
live,leaves,6,1,1
location,bottom,6,1,1
lofted,bro,6,2,1
logger,photosynthetic,6,3,2
longitude,calculated,6,1,1
longitude,pressure,6,5,2
longitude,snow,6,1,1
longitudinal,strain,6,1,1
longwave,channel,6,2,1
loss,um,6,2,1
low,biomass,6,6,1
low,density,6,6,1
lower,90,6,1,1
ltvcd,7,6,2,1
m3,hydra,6,1,1
m3,sec,6,1,1
m3,vitel,6,1,1
ma,usa,6,2,2
manganese,concentration,6,5,3
material,twenty,6,1,1
means,depth,6,1,1
measured,flourescense,6,1,1
measurement,ammonium,6,4,2
measurement,interval,6,3,2
measurement,julian,6,6,2
measurement,utc,6,6,2
measurements,vapour,6,1,1
meesia,triquetra,6,2,1
meter,irradiance,6,1,1
meters,detailed,6,1,1
meters,height,6,3,2
methane,concentrations,6,3,3
methane,reported,6,3,1
methyl,branched,6,1,1
methyl,bromide,6,1,1
methyl,chloride,6,1,1
methyl,mercury,6,3,2
microcat,temperature,6,2,1
microsensors,interfaced,6,2,2
microzooplankton,grazing,6,1,1
middle,depth,6,1,1
midpoint,time,6,2,1
mil,delta13c,6,3,1
minus,lab,6,2,1
minutes,soil,6,1,1
mm,measurement,6,1,1
mmm,yyyy,6,1,1
model,estimated,6,2,2
model,flexpart,6,1,1
model,version,6,1,1
modeled,temperature,6,1,1
moderate,thermo,6,2,1
moisture,analysis,6,1,1
molecule,cm,6,2,1
mollis,percent,6,1,1
monitoring,site,6,5,1
monoxide,average,6,2,1
moss,ground,6,1,1
ms,cm,6,3,1
mub,enzyme,6,1,1
multiplicative,factor,6,1,1
national,hydrography,6,1,1
nearest,hour,6,3,1
nest,fate,6,2,2
net,carbon,6,4,1
nitrogen,pool,6,2,1
noaa,gmd,6,1,1
north,buoy,6,2,1
northern,arizona,6,2,2
northing,wgs,6,1,1
northward,vertical,6,1,1
notes,site,6,4,3
nsidc.org,data,6,1,1
o2,relative,6,2,1
observation,distance,6,1,1
observations,lower,6,1,1
observations,upper,6,1,1
observer,primarily,6,1,1
ocean,salinity,6,1,1
onset,stowaway,6,3,2
outflow,2,6,2,1
outputs,licor,6,2,1
ovalifolia,cover,6,2,1
oxygen,sample,6,1,1
oxygen,versus,6,1,1
ozone,concentration,6,2,1
palustris,total,6,1,1
particle,dispersion,6,1,1
percent,bulk,6,1,1
percent,moisture,6,6,3
percent,water,6,3,3
ph,measured,6,6,5
phosphate,measurement,6,2,2
photosynthetic,rate,6,3,2
phytoplankton,growth,6,1,1
phytoplankton,microzooplankton,6,1,1
pin,flag,6,1,1
plate,1,6,3,2
plot,boundaries,6,2,2
plot,id,6,5,3
plot,identifies,6,3,1
plot,location,6,2,2
plot,t1,6,1,1
plot,t2,6,1,1
poa,eminens,6,1,1
polygon,derived,6,1,1
porewater,concentration,6,2,2
position,latitude,6,6,2
position,reported,6,3,1
positive,flow,6,1,1
practicalsalintyunit,salinity,6,1,1
precipitation,measurement,6,2,2
pressure,quality,6,1,1
pressure,recorded,6,6,1
previous,30,6,1,1
probe,2,6,1,1
probe,net,6,1,1
probe,rain,6,3,2
probe,relative,6,1,1
processing,generating,6,3,1
profile,collected,6,1,1
propagating,strain,6,1,1
provisional,status,6,1,1
published,data,6,1,1
quantity,extinction,6,2,1
quantity,total,6,2,1
quantum,flux,6,2,1
rain,mm,6,3,2
ramenskii,percent,6,1,1
rate,uncertainties,6,1,1
rates,grip,6,1,1
rates,neem,6,1,1
rates,ngrip,6,1,1
ratio,cl,6,1,1
raw,bromine,6,2,1
rcp85,emission,6,1,1
readme,surface,6,2,1
receiver,utm,6,1,1
red,wavelength,6,1,1
replicate,grabs,6,6,1
replicate,measurements,6,1,1
resin,stip,6,1,1
retrieval,lofted,6,2,1
rhodinka,hdr,6,6,1
rhodinka,lbr,6,6,1
rhodinka,ldr,6,6,1
rhodinka,plot,6,6,1
river,category,6,1,1
rms,rms,6,1,1
rock,sample,6,3,3
root,sample,6,2,2
rubidium,concentration,6,6,3
rubra,percent,6,1,1
salinity,levels,6,1,1
sample,based,6,4,4
sample,code,6,5,4
sample,plot,6,3,3
sampled,top,6,1,1
sampling,2012,6,1,1
sampling,change,6,1,1
sampling,site,6,4,4
satellite,combinations,6,3,1
satellite,images,6,1,1
scale,orographic,6,1,1
scenario,projected,6,1,1
school,degree,6,1,1
scoticum,percent,6,1,1
seawater,concentration,6,1,1
sec,flag,6,1,1
section,mineral,6,1,1
section,organic,6,1,1
sensor,soil,6,1,1
sensors,normalized,6,1,1
sentry,light,6,3,2
set,file,6,6,2
severity,plots,6,1,1
shear,latitude,6,1,1
shear,northward,6,1,1
shortwave,albedo,6,1,1
shortwave,channel,6,2,1
shortwave,radiance,6,2,1
si,analyzed,6,1,1
significant,amount,6,2,1
silicon,hydroxide,6,1,1
site,3,6,1,1
site,4,6,1,1
site,5,6,1,1
site,acceleration,6,1,1
site,equipment,6,3,1
site,pressure,6,1,1
size,class,6,4,4
slug,test,6,1,1
snow,acoustic,6,2,1
snow,air,6,1,1
soil,25,6,1,1
soil,4,6,1,1
soil,collar,6,1,1
soil,cores,6,3,3
soil,wt,6,1,1
soils,total,6,1,1
sp,cover,6,2,1
species,caloneis,6,1,1
species,encyonema,6,1,1
species,stauroneis,6,1,1
specific,equation,6,1,1
specific,measurements,6,1,1
spectra,poss,6,5,1
speed,direction,6,2,2
star,momentum,6,6,1
station,hardware,6,2,1
statistical,measurement,6,3,1
stellaria,humifusa,6,1,1
stip,removed,6,1,1
stowaway,light,6,3,2
strait,fluxes,6,1,1
strontium,sr,6,4,2
subglacial,sediments,6,1,1
successfully,sequenced,6,1,1
system,1984,6,1,1
t_tide,analysis,6,1,1
t1,µg,6,1,1
table,surface,6,2,2
tail,feather,6,1,1
taxon,status,6,1,1
te525,tipping,6,3,2
temperature,approx,6,1,1
temperature,density,6,3,1
temperature,occurred,6,1,1
thermal,variance,6,1,1
thermokarst,feature,6,2,1
thousand,permil,6,2,2
tidal,ellipse,6,1,1
time,day,6,2,2
time,interval,6,1,1
time,minutes,6,1,1
time,stamps,6,2,1
tool14,e5,6,1,1
top,base,6,1,1
total,carbon,6,4,4
total,rain,6,2,2
transmitter,utm,6,1,1
transplanted,tussocks,6,2,1
treatment,1,6,3,3
treatment,experimental,6,1,1
treatment,percent,6,1,1
tree,survey,6,1,1
triglochin,palustris,6,1,1
triquetra,cover,6,2,1
true,bin,6,5,1
true,north,6,5,4
tussocks,coldfoot,6,2,1
type,longitude,6,1,1
types,e.g,6,6,2
unburned,plot,6,3,1
unique,identification,6,2,2
unique,numeric,6,2,2
unique,object,6,2,2
unique,site,6,4,4
unisense,aarhus,6,2,2
unisense,field,6,2,2
uplift,calculated,6,1,1
uplift,rate,6,1,1
upper,90,6,1,1
utc,buoy,6,2,1
valve:height,1,6,1,1
vane,air,6,1,1
vane,standard,6,1,1
vanillic,acid,6,4,2
vapor,mass,6,1,1
vapour,pressure,6,1,1
variance,longitude,6,1,1
variegatum,cover,6,2,1
vegetation,community,6,2,1
velocity,flag,6,1,1
version,v1,6,1,1
versus,atmospheric,6,1,1
vertical,ice,6,1,1
vertical,laser,6,1,1
vitel,readings,6,1,1
volume,measured,6,1,1
wais,core,6,1,1
warming,delivered,6,2,1
water,track,6,2,1
wave,mooring,6,1,1
west,wgs,6,6,1
wind,sentry,6,3,2
window,sliding,6,1,1
wire,harp,6,1,1
wire,pair,6,1,1
world,geodetic,6,1,1
wt,oven,6,1,1
yr,arctic,6,1,1
yr,note,6,1,1
zenith,90,6,2,1
μg,mub,6,1,1
µg,no3,6,1,1
µs,cm,6,1,1
0,cm,5,2,2
0,icelens,5,1,1
0.06,meters,5,1,1
0.1,siemens,5,1,1
0.10m,measurement,5,1,1
0.18m,measurement,5,1,1
0.23m,temperature,5,1,1
0.25,dmin,5,1,1
0.25m,measurement,5,1,1
00,water,5,1,1
000.27m,time,5,3,1
000.42m,temperature,5,2,1
000.59m,temperature,5,3,1
000.64m,temperature,5,3,1
000.88m,temperature,5,3,1
000.90m,time,5,2,1
001.01m,temperature,5,3,1
001.07m,temperature,5,3,1
00z,latitude,5,5,1
01,01t00,5,5,1
01t00,00,5,5,1
020.00m,temperature,5,3,1
08,thaw,5,1,1
08.00,average,5,1,1
09,26,5,1,1
1,acetylene,5,1,1
1,alpha,5,5,1
1,ammonium,5,3,2
1,bubblyice,5,1,1
1,control,5,2,2
1,ground,5,2,1
1,leaf,5,3,2
1,picked,5,1,1
1,pyranometer,5,1,1
1.000,meters,5,1,1
1.17,meters,5,3,2
1.2,meters,5,4,2
10,5,5,1,1
10,minutes,5,2,2
100,sq,5,1,1
1000,cal,5,1,1
100cm,measured,5,1,1
105,degrees,5,1,1
10cm,1,5,1,1
10cm,measured,5,1,1
12,31,5,1,1
1250,dmax,5,1,1
125cm,measured,5,1,1
14c,age,5,3,3
15,nitrogen,5,2,2
15cm,measured,5,1,1
15m,depth,5,2,2
